,conflict,congruency,hand,postError,block1,block2,block3,CONFLICT,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,relevant,alpha,decay,ccc,alpha_ccc,subject
0,80.91300914943972,18.70461419059035,36.682778467874954,11.718481610232274,345.1448047330739,342.62088687705887,354.0700978636653,6.743592017268519e-06,8.727516249545427e-05,2.9632080407511403e-19,0.2800473947768909,0.0,1.9832188028054034e-288,0.0,0.10022942194104956,-6938.481358383449,13886.962716766899,13912.51211408226,4912.364996137636,SR_Q_D_alphaCCC_WOB,0.2869218213707735,0.6370767815472402,0.06407397861065767,0.21783545372015067,0.2636757303913947,sub04
