,conflict,congruency,hand,postError,block1,block2,block3,CONFLICT,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,relevant,alpha,decay,ccc,alpha_ccc,subject
0,126.21692753810247,9.885080467346631,-2.8724771478653253,26.139816773103785,356.7536797231393,369.0803455879123,350.52987768675416,8.49896457764328e-30,0.06729912321773139,0.5379378602000708,0.22382056680014883,1.5285071953912926e-236,1.280703241083413e-292,7.890411807992818e-229,0.10222385972516768,-7315.864392417192,14641.728784834384,14667.403239092213,6774.162143981479,SR_Q_D_alphaCCC_WOB,0.7699582732540552,0.6986700074442164,0.6628280643675142,0.4094973965043154,0.5856713436686504,sub41
