,trial_index,RT,congruency,stimPosit,respPosit,correction,hand,block1,block2,block3,error_outlier,nblock,postError,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr,conflict
0,1,494.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,-0.5,0.5,0.5915347237058993
1,2,361.9,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.809130535454099,0.5,0.5,0.19086946454590104,0.809130535454099,0.0,0.0,-0.19086946454590104,0.19086946454590104,0.28481541172501657
2,3,257.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.07286230499207795,0.9271376950079221,0.5,-0.5,0.0,0.0,0.5915347237058993
3,4,332.7,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.19086946454590104,0.809130535454099,0.19086946454590104,0.39850199500863986,0.6014980049913601,-0.809130535454099,0.809130535454099,0.0,0.0,0.7071306597865062
4,5,320.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,0.30887662409972416,0.30887662409972416,0.6911233759002758,0.47588167671074993,0.5241183232892501,-0.30887662409972416,0.30887662409972416,0.0,0.0,0.42445604012670224
5,6,355.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,1,0.5057310832694131,0.1179102317053198,0.8820897682946802,0.494268916730587,0.5057310832694131,0.0,0.0,-0.494268916730587,0.4942689167305869,0.5875871505085494
6,7,383.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.4092064463924173,0.4092064463924173,0.5907935536075828,0.18868168695609938,0.8113183130439007,0.5907935536075827,-0.5907935536075828,0.0,0.0,0.6453095568204913
7,8,450.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.7744711015315012,0.7744711015315012,0.22552889846849883,0.4260234157262903,0.5739765842737097,0.22552889846849877,-0.22552889846849883,0.0,0.0,0.32871751447635345
8,9,429.9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9139068398193815,0.9139068398193815,0.0860931601806185,0.48242141630764407,0.5175785836923559,0.08609316018061852,-0.0860931601806185,0.0,0.0,0.13748873530124345
9,10,257.3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5041770866776689,0.9671348892305217,0.03286511076947828,0.49582291332233114,0.5041770866776689,0.0,0.0,-0.49582291332233114,0.4958229133223311,0.5886640353640801
10,11,368.8,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.18927490795084412,0.6110022830410193,0.38899771695898067,0.18927490795084412,0.810725092049156,0.0,0.0,0.8107250920491559,-0.810725092049156,0.7072314577999401
11,12,396.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5263767642374453,0.5263767642374453,0.4736232357625548,0.6905146715733026,0.3094853284266975,0.4736232357625547,-0.4736232357625548,0.0,0.0,0.5728218282420785
