,trial_index,RT,congruency,stimPosit,respPosit,correction,hand,block1,block2,block3,error_outlier,nblock,postError,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr,conflict
0,1,1240.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0,0.5,0.5,0.5,0.5,0.5,-0.5,0.5,0.0,0.0,0.75
1,2,499.4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.14316702134309672,0.8568329786569033,0.5,0.5,0.0,0.0,0.5,-0.5,0.75
2,3,286.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.8568329786569033,0.14316702134309672,0.5,-0.5,0.0,0.0,0.75
3,4,642.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.8568329786569033,0.14316702134309672,0.5,0.5,0.0,0.0,0.5,-0.5,0.75
4,5,309.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.8568329786569033,0.14316702134309672,0.5,-0.5,0.0,0.0,0.75
5,6,429.1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.14316702134309672,0.8568329786569033,0.14316702134309672,0.5,0.5,-0.8568329786569033,0.8568329786569033,0.0,0.0,0.9795032039997453
6,7,336.6,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.754659549314316,0.245340450685684,0.754659549314316,0.5,0.5,-0.245340450685684,0.245340450685684,0.0,0.0,0.43048896462871344
7,8,404.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,0.5,0.07024932307928458,0.9297506769207154,0.5,0.5,0.0,0.0,-0.5,0.5,0.75
8,9,503.4,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,1,0.5,0.5,0.5,0.49534822791052596,0.5046517720894741,-0.5,0.5,0.0,0.0,0.75
9,10,426.9,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.8568329786569033,0.14316702134309672,0.8568329786569033,0.5,0.5,-0.14316702134309672,0.14316702134309667,0.0,0.0,0.2658372466859386
10,11,350.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.04099359200050942,0.04099359200050942,0.9590064079994906,0.5,0.5,0.9590064079994906,-0.9590064079994906,0.0,0.0,0.9983195254148957
11,12,545.7,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.7254038182355408,0.2745961817644592,0.5,0.5,0.0,0.0,0.5,-0.5,0.75
12,13,377.2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.14316702134309672,0.5,0.5,0.8568329786569033,0.14316702134309672,0.0,0.0,-0.8568329786569033,0.8568329786569033,0.9795032039997453
13,14,388.7,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.245340450685684,0.754659549314316,-0.5,0.5,0.0,0.0,0.75
14,15,564.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.14316702134309672,0.8568329786569033,0.5,0.5,0.0,0.0,0.5,-0.5,0.75
15,16,423.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.8568329786569033,0.14316702134309672,-0.5,0.5,0.0,0.0,0.75
16,17,299.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.8568329786569033,0.14316702134309672,0.8568329786569033,0.5,0.5,-0.14316702134309672,0.14316702134309667,0.0,0.0,0.2658372466859386
17,18,510.4,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.04099359200050942,0.9590064079994906,0.5,0.5,0.0,0.0,0.5,-0.5,0.75
18,19,441.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.8568329786569033,0.14316702134309672,0.5,-0.5,0.0,0.0,0.75
19,20,245.3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5,0.8568329786569033,0.14316702134309672,0.5,0.5,0.0,0.0,-0.5,0.5,0.75
20,21,504.7,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,0,0.5,0.5,0.5,0.14316702134309672,0.8568329786569033,0.5,-0.5,0.0,0.0,0.75
21,22,520.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,1,0.5,0.5046517720894741,0.49534822791052596,0.5,0.5,0.0,0.0,-0.5,0.5,0.75
22,23,423.6,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.14316702134309672,0.8568329786569033,-0.5,0.5,0.0,0.0,0.75
23,24,367.1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.8568329786569033,0.14316702134309672,0.8568329786569033,0.5,0.5,-0.14316702134309672,0.14316702134309667,0.0,0.0,0.2658372466859386
24,25,314.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.04099359200050942,0.04099359200050942,0.9590064079994906,0.5,0.5,0.9590064079994906,-0.9590064079994906,0.0,0.0,0.9983195254148957
25,26,313.9,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,0,0.5,0.7254038182355408,0.2745961817644592,0.5,0.5,0.0,0.0,0.5,-0.5,0.75
26,27,397.4,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,1,0.5,0.5,0.5,0.5046517720894741,0.49534822791052596,-0.5,0.5,0.0,0.0,0.75
27,28,488.7,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.8568329786569033,0.14316702134309672,0.8568329786569033,0.5,0.5,-0.14316702134309672,0.14316702134309667,0.0,0.0,0.2658372466859386
28,29,348.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.04099359200050942,0.04099359200050942,0.9590064079994906,0.5,0.5,0.9590064079994906,-0.9590064079994906,0.0,0.0,0.9983195254148957
29,30,331.7,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,0.7254038182355408,0.7254038182355408,0.2745961817644592,0.5,0.5,-0.7254038182355408,0.7254038182355408,0.0,0.0,0.9245969369603801
30,31,443.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,1,0.2813450082349912,0.7186549917650088,0.2813450082349912,0.5,0.5,-0.7186549917650088,0.7186549917650088,0.0,0.0,0.9208449863412528
31,32,402.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.20577538908868798,0.794224610911312,0.5,0.5,0.0,0.0,0.5,-0.5,0.75
32,33,414.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,0.5,0.5,0.5,0.8568329786569033,0.14316702134309672,-0.5,0.5,0.0,0.0,0.75
33,34,629.4,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,1,0.5046517720894741,0.49534822791052596,0.5046517720894741,0.5,0.5,-0.49534822791052596,0.4953482279105259,0.0,0.0,0.7453265889269535
34,35,556.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.8581649393649372,0.14183506063506285,0.8581649393649372,0.5,0.5,-0.14183506063506285,0.1418350606350628,0.0,0.0,0.26355293684477366
35,36,496.3,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.04061220630627892,0.9593877936937211,0.5,0.5,0.0,0.0,0.5,-0.5,0.75
