,trial_index,RT,congruency,stimPosit,respPosit,correction,hand,block1,block2,block3,error_outlier,nblock,postError,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr,conflict
0,1,403.8,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,-0.5,0.4468847821323116
1,2,455.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.695214940688724,0.5,0.5,0.695214940688724,0.304785059311276,0.0,0.0,0.304785059311276,-0.304785059311276,0.3319062069312664
2,3,382.6,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.8142121352412439,0.18578786475875603,-0.5,0.5,0.0,0.0,0.4468847821323116
3,4,366.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.695214940688724,0.304785059311276,0.695214940688724,0.5224547153313993,0.4775452846686007,-0.304785059311276,0.304785059311276,0.0,0.0,0.3319062069312664
4,5,377.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.18578786475875603,0.18578786475875603,0.8142121352412439,0.5016046937214155,0.4983953062785845,0.8142121352412439,-0.8142121352412439,0.0,0.0,0.4718826917800512
5,6,500.9,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5001146771135393,0.5036806121370736,0.4963193878629264,0.5001146771135393,0.49988532288646076,0.0,0.0,0.4998853228864607,-0.49988532288646076,0.4468396126244417
6,7,360.4,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.4997369703823825,0.5002630296176175,0.4997369703823825,0.6952848444304274,0.3047151555695726,-0.5002630296176175,0.5002630296176175,0.0,0.0,0.44698828600564977
7,8,363.7,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.6950546056935116,0.30494539430648837,0.6950546056935116,0.513955748675509,0.48604425132449103,-0.30494539430648837,0.30494539430648837,0.0,0.0,0.33203191583831837
8,9,395.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5009973273740829,0.18588560018080702,0.814114399819193,0.5009973273740829,0.4990026726259172,0.0,0.0,0.49900267262591713,-0.4990026726259172,0.4464910703048987
9,10,402.7,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.30417711834555083,0.47755226918903704,0.522447730810963,0.6958228816544492,0.30417711834555083,0.0,0.0,-0.6958228816544492,0.6958228816544492,0.4856472719349745
10,11,470.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5758471634896114,0.4983958054172254,0.5016041945827746,0.42415283651038854,0.5758471634896114,0.0,0.0,-0.42415283651038854,0.4241528365103886,0.41126568540487984
11,12,485.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.500114641443319,0.4998853585566811,0.500114641443319,0.25855089486572946,0.7414491051342705,-0.4998853585566811,0.49988535855668104,0.0,0.0,0.44683962667846866
12,13,353.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.4827451892695088,0.30471517731307307,0.695284822686927,0.4827451892695088,0.5172548107304912,0.0,0.0,0.5172548107304912,-0.5172548107304912,0.45338147294178055
13,14,380.3,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5139557471216413,0.4860442528783588,0.5139557471216413,0.6846969236649288,0.31530307633507115,-0.4860442528783588,0.48604425287835873,0.0,0.0,0.4411946707915124
14,15,371.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.7037219471171292,0.2962780528828708,0.7037219471171292,0.5131990982471029,0.4868009017528971,-0.2962780528828708,0.2962780528828708,0.0,0.0,0.3251626480476646
