,conflict,congruency,hand,postError,block1,block2,block3,CONFLICT,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,relevant,alpha,decay,ccc,alpha_ccc,subject
0,81.38616052737486,-0.06798846474293674,5.805158650806005,-15.942506444991746,368.798680493368,337.0991800247876,334.22106832807066,6.833284219514831e-28,0.9878020198229209,0.12821783663261643,0.16055275590264279,1.74786440234807e-303,0.0,3.779679943699978e-272,0.13891489923370792,-6952.961898355453,13915.923796710906,13941.526018572868,4463.88683897898,SR_Q_D_alphaCCC_WOB,1.0,0.5695401119101127,1.0,0.4251572336369709,0.6645210889322799,sub47
