,conflict,congruency,hand,postError,block1,block2,block3,CONFLICT,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,relevant,alpha,decay,ccc,alpha_ccc,subject
0,59.38235434564749,9.915772694277521,9.709425175057383,31.694744726952887,363.61546460157376,347.0963048338195,352.4997082878046,1.46743671395589e-22,0.0036998898159440723,0.004507913236085096,0.005274372104294503,0.0,0.0,0.0,0.10105379082419474,-6893.71182684092,13797.42365368184,13823.078147833323,3612.162334073363,SR_Q_D_alphaCCC_WOB,0.9645169512458996,0.8415138212215808,0.4471980492648538,0.5585704718245077,0.7036308815021537,sub21
