,conflict,congruency,hand,postError,block1,block2,block3,CONFLICT,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,relevant,alpha,decay,ccc,alpha_ccc,subject
0,92.20253295053651,15.533246510105593,9.319971157092242,-28.215476301064122,328.4786042759896,337.9769555205005,338.4719567672866,2.865558133681955e-14,0.0076044614088315405,0.05386285847860821,0.010896587246033422,3.0157526411817575e-203,4.909147983322255e-182,7.502380518484335e-204,0.07685356430979473,-6856.188886014439,13722.377772028878,13747.72714267117,6783.904593014543,SR_Q_D_alphaCCC_WOB,1.0,1.0,0.45096115574729323,0.21198887739386396,0.3759323217197365,sub38
