,trial_index,RT,congruency,stimPosit,respPosit,correction,hand,block1,block2,block3,error_outlier,nblock,postError,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr,conflict
0,1,767.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2,1.0,0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,-0.5,0.6218360255380758
1,2,706.6,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.7825753863543048,0.21742461364569526,-0.5,0.5,0.0,0.0,0.6218360255380758
2,3,558.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.7825753863543048,0.21742461364569526,0.7825753863543048,0.5930749801231269,0.4069250198768732,-0.21742461364569526,0.2174246136456952,0.0,0.0,0.3318437594110494
3,4,401.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.4693428644416379,0.09454692523795971,0.9054530747620403,0.530657135558362,0.4693428644416379,0.0,0.0,-0.530657135558362,0.530657135558362,0.6436950204582388
4,5,412.9,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.6335485633098301,0.36645143669016994,0.6335485633098301,0.2307558453542164,0.7692441546457836,-0.36645143669016994,0.3664514366901699,0.0,0.0,0.5046844727810614
5,6,520.3,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.4113160751003866,0.1593511240845403,0.8406488759154597,0.4113160751003866,0.5886839248996134,0.0,0.0,0.5886839248996134,-0.5886839248996134,0.6799229433300544
6,7,587.8,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.25598874986145986,0.38779671236105906,0.6122032876389409,0.7440112501385401,0.25598874986145986,0.0,0.0,-0.7440112501385401,0.7440112501385401,0.7437588822200867
7,8,415.1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5369576377528142,0.4630423622471858,0.5369576377528142,0.32353271721884563,0.6764672827811543,-0.4630423622471858,0.46304236224718576,0.0,0.0,0.5929857962792427
8,9,494.6,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.7986463865736311,0.20135361342636887,0.7986463865736311,0.44187501944474317,0.5581249805552568,-0.20135361342636887,0.20135361342636893,0.0,0.0,0.31055139047489566
9,10,494.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5191452676740019,0.08755846321078586,0.9124415367892141,0.4808547323259981,0.5191452676740019,0.0,0.0,-0.4808547323259981,0.48085473232599807,0.6072316837842396
