,trial_index,RT,congruency,stimPosit,respPosit,correction,hand,block1,block2,block3,error_outlier,nblock,postError,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr,conflict
0,1,648.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,0,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,0.0,0.0,0.5400807071390464
1,2,371.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,1,0.7620173878381289,0.7620173878381289,0.23798261216187117,0.5,0.5,0.2379826121618711,-0.23798261216187117,0.0,0.0,0.31941521731590955
2,3,375.2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.10998231207296763,0.8900176879270324,0.10998231207296763,0.5,0.5,-0.8900176879270324,0.8900176879270324,0.0,0.0,0.6142401236643174
3,4,422.6,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5886833823074784,0.4113166176925216,0.5886833823074784,0.5,0.5,-0.4113166176925216,0.4113166176925216,0.0,0.0,0.4807652883390806
4,5,386.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.1900876379030865,0.8099123620969135,0.5,0.5,0.0,0.0,0.5,-0.5,0.5400807071390464
5,6,389.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.23107215916715756,0.3587708253055081,0.6412291746944919,0.7689278408328424,0.23107215916715756,0.0,0.0,-0.7689278408328424,0.7689278408328424,0.6237800800403676
6,7,401.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5643590970361164,0.4356409029638835,0.5643590970361164,0.3553556328499707,0.6446443671500293,-0.4356409029638835,0.4356409029638836,0.0,0.0,0.4985999490096078
7,8,404.3,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.7986710318612105,0.20132896813878948,0.7986710318612105,0.4340845764957978,0.5659154235042022,-0.20132896813878948,0.20132896813878953,0.0,0.0,0.27759891361750905
8,9,383.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9069569612585481,0.09304303874145191,0.9069569612585481,0.46996189245840636,0.5300381075415936,-0.09304303874145191,0.09304303874145192,0.0,0.0,0.13836601262818074
9,10,335.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.48631142975781955,0.042999311714921565,0.9570006882850784,0.48631142975781955,0.5136885702421805,0.0,0.0,0.5136885702421805,-0.5136885702421805,0.5478349104549198
10,11,506.7,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.23739825413070148,0.29174167301808585,0.7082583269819142,0.7626017458692986,0.23739825413070148,0.0,0.0,-0.7626017458692986,0.7626017458692985,0.6234724304808713
11,12,454.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.3524320640053256,0.405095261628467,0.594904738371533,0.3524320640053256,0.6475679359946744,0.0,0.0,0.6475679359946744,-0.6475679359946744,0.6039176338540875
12,13,361.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.4567512641828179,0.4567512641828179,0.5432487358171821,0.7007301576445819,0.2992698423554182,0.543248735817182,-0.5432487358171821,0.0,0.0,0.563301501726698
13,14,353.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.7489406832997899,0.7489406832997899,0.2510593167002101,0.5914741003186395,0.40852589968136066,0.2510593167002101,-0.2510593167002101,0.0,0.0,0.33368346444271924
14,15,328.4,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.4583146293148425,0.8839743632221024,0.11602563677789754,0.5416853706851575,0.4583146293148425,0.0,0.0,-0.5416853706851575,0.5416853706851574,0.562527280621295
15,16,299.9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.6749797331567648,0.6749797331567648,0.32502026684323515,0.2503368163869629,0.7496631836130371,0.32502026684323515,-0.32502026684323515,0.0,0.0,0.4079463106652018
16,17,375.3,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.38622678638988117,0.8497937303348959,0.15020626966510411,0.38622678638988117,0.6137732136101188,0.0,0.0,0.6137732136101188,-0.6137732136101188,0.5931431915188828
17,18,346.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.3405966141064851,0.6594033858935149,0.3405966141064851,0.7163481965842897,0.28365180341571034,-0.6594033858935149,0.6594033858935149,0.0,0.0,0.6071509615054278
18,19,390.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.3047395282810978,0.3047395282810978,0.6952604717189022,0.5985913470618062,0.4014086529381939,0.6952604717189022,-0.6952604717189022,0.0,0.0,0.6152366467482041
19,20,273.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.6786893232326735,0.6786893232326735,0.32131067676732644,0.5449287485124679,0.45507125148753214,0.3213106767673265,-0.32131067676732644,0.0,0.0,0.4044821824186325
20,21,405.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.52047433677553,0.8515080963118264,0.14849190368817355,0.52047433677553,0.47952566322446993,0.0,0.0,0.47952566322447,-0.47952566322446993,0.5277830884925512
21,22,268.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.6601846341483699,0.6601846341483699,0.3398153658516301,0.778389939245317,0.22161006075468304,0.3398153658516301,-0.3398153658516301,0.0,0.0,0.4214886462286621
22,23,387.9,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.1570437406110275,0.8429562593889726,0.1570437406110275,0.6268641918536022,0.3731358081463978,-0.8429562593889726,0.8429562593889726,0.0,0.0,0.621431699767601
23,24,263.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,0.38956744588096087,0.38956744588096087,0.6104325541190392,0.5578128764936621,0.442187123506338,-0.38956744588096087,0.3895674458809608,0.0,0.0,0.4638166513497482
