,conflict,congruency,hand,postError,block1,block2,block3,CONFLICT,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,relevant,alpha,decay,ccc,alpha_ccc,subject
0,102.33290288768276,1.004007759638632,1.9146144199178,-20.95844003093427,340.42464899248137,323.9454552042171,332.66859192333635,1.1715527845297252e-16,0.8296301974559477,0.6819944497339863,0.0872530068581837,1.9234451073210847e-222,5.31798663413959e-206,6.088938115593694e-219,0.06328852321504341,-7063.490631261122,14136.981262522244,14162.493759301116,6563.426025715367,SR_Q_D_alphaCCC_WOB,0.7451524350006509,0.6070614278148971,0.47250938374771634,0.7617484268683883,0.023581916972288647,sub30
