,trial_index,RT,congruency,stimPosit,respPosit,correction,hand,block1,block2,block3,error_outlier,nblock,postError,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr,conflict
0,1,494.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,-0.5,0.5,0.461812915914275
1,2,361.9,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9589168286278698,0.5,0.5,0.041083171372130245,0.9589168286278698,0.0,0.0,-0.041083171372130245,0.041083171372130245,0.05679923704881197
2,3,257.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.0033756539399836458,0.9966243460600164,0.5,-0.5,0.0,0.0,0.461812915914275
3,4,332.7,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.041083171372130245,0.9589168286278698,0.041083171372130245,0.0033756539399836458,0.9966243460600164,-0.9589168286278698,0.9589168286278698,0.0,0.0,0.44561728358401487
4,5,320.2,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,0.07879068880427686,0.07879068880427686,0.9212093111957231,0.0033756539399836458,0.9966243460600164,-0.07879068880427686,0.07879068880427686,0.0,0.0,0.10596048724708067
5,6,355.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,1,0.9966243460600164,0.006473942741348576,0.9935260572586514,0.0033756539399836458,0.9966243460600164,0.0,0.0,-0.0033756539399836458,0.003375653939983625,0.004794273108751983
6,7,383.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.006473942741348576,0.006473942741348576,0.9935260572586514,0.00027736513861870973,0.9997226348613812,0.9935260572586514,-0.9935260572586514,0.0,0.0,0.4273153332562661
7,8,450.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9183655974539319,0.9183655974539319,0.08163440254606813,0.00027736513861870973,0.9997226348613812,0.08163440254606813,-0.08163440254606813,0.0,0.0,0.10955266855141946
8,9,429.9,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9932923997006768,0.9932923997006768,0.0067076002993231715,0.00027736513861870973,0.9997226348613812,0.006707600299323158,-0.0067076002993231715,0.0,0.0,0.009504121153921881
9,10,257.3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9997226348613812,0.9994488610148143,0.0005511389851856922,0.00027736513861870973,0.9997226348613812,0.0,0.0,-0.00027736513861870973,0.000277365138618757,0.000394787244766248
10,11,368.8,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,2.279007904505421e-05,0.9994488610148143,0.0005511389851856922,2.279007904505421e-05,0.999977209920955,0.0,0.0,0.999977209920955,-0.999977209920955,0.42363896692201447
11,12,396.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9994488610148143,0.9994488610148143,0.0005511389851856922,0.9178355298331855,0.0821644701668145,0.0005511389851856618,-0.0005511389851856922,0.0,0.0,0.0007843119420570893
12,13,375.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9999547149252435,0.9999547149252435,4.528507475649152e-05,0.9178355298331855,0.0821644701668145,4.528507475654031e-05,-4.528507475649152e-05,0.0,0.0,6.446695148170206e-05
13,14,371.1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9999962790910264,0.9999962790910264,3.7209089736413425e-06,0.9178355298331855,0.0821644701668145,3.720908973603443e-06,-3.7209089736413425e-06,0.0,0.0,5.297168287540928e-06
14,15,318.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.0821644701668145,0.9999996942665179,3.057334820484092e-07,0.9178355298331855,0.0821644701668145,0.0,0.0,-0.9178355298331855,0.9178355298331855,0.46423230981640223
15,16,410.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9999996942665179,0.9999996942665179,3.057334820484092e-07,0.07541518872713349,0.9245848112728665,3.057334820866231e-07,-3.057334820484092e-07,0.0,0.0,4.3524998928044583e-07
16,17,333.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9999999748789979,0.9999999748789979,2.5121002074385783e-08,0.07541518872713349,0.9245848112728665,2.51210020563164e-08,-2.5121002074385783e-08,0.0,0.0,3.5762906817725406e-08
17,18,368.8,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9245848112728665,0.9999999979358991,2.0641008665232613e-09,0.07541518872713349,0.9245848112728665,0.0,0.0,-0.07541518872713349,0.07541518872713349,0.10167556009342334
18,19,308.3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9938034097549233,0.9999999979358991,2.0641008665232613e-09,0.0061965902450767385,0.9938034097549233,0.0,0.0,-0.0061965902450767385,0.006196590245076683,0.008783228211482592
19,20,367.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9999999979358991,0.9999999979358991,2.0641008665232613e-09,0.0005091511579227168,0.9994908488420773,2.0641008902089197e-09,-2.0641008665232613e-09,0.0,0.0,2.9385073425412115e-09
