,trial_index,RT,congruency,stimPosit,respPosit,correction,hand,block1,block2,block3,error_outlier,nblock,postError,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr,conflict
0,1,648.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1,1.0,0,0.5,0.5,0.5,0.5,0.5,0.5,-0.5,0.0,0.0,0.6283991779669748
1,2,371.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,1,0.7972916036082377,0.7972916036082377,0.2027083963917623,0.5,0.5,0.2027083963917623,-0.2027083963917623,0.0,0.0,0.31502708354733555
2,3,375.2,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.08218138793543966,0.9178186120645604,0.08218138793543966,0.5,0.5,-0.9178186120645604,0.9178186120645604,0.0,0.0,0.7700312240684831
3,4,422.6,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.62790092193976,0.37209907806024,0.62790092193976,0.5,0.5,-0.37209907806024,0.37209907806024,0.0,0.0,0.5152453246874874
4,5,386.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.15085521482488887,0.8491447851751112,0.5,0.5,0.0,0.0,0.5,-0.5,0.6283991779669748
5,6,389.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.2027083963917623,0.3336099846330389,0.6663900153669611,0.7972916036082377,0.2027083963917623,0.0,0.0,-0.7972916036082377,0.7972916036082377,0.765006677234699
6,7,401.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5792955770481636,0.4207044229518364,0.5792955770481636,0.32323540484808494,0.676764595151915,-0.4207044229518364,0.4207044229518364,0.0,0.0,0.5621006270846894
7,8,404.3,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.8294393621370231,0.17056063786297693,0.8294393621370231,0.41576026636367924,0.5842397336363208,-0.17056063786297693,0.17056063786297693,0.0,0.0,0.27054971699649805
8,9,383.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9308518532224797,0.06914814677752029,0.9308518532224797,0.4598543321584306,0.5401456678415694,-0.06914814677752029,0.06914814677752035,0.0,0.0,0.11669788437186168
9,10,335.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.4808679992578854,0.02803381989346669,0.9719661801065332,0.4808679992578854,0.5191320007421145,0.0,0.0,0.5191320007421145,-0.5191320007421145,0.6425122112219378
10,11,506.7,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.21046483077216238,0.2750776660713245,0.7249223339286754,0.7895351692278376,0.21046483077216238,0.0,0.0,-0.7895351692278376,0.7895351692278376,0.7636883038038675
11,12,454.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.32009081609814727,0.39280999691862817,0.6071900030813718,0.32009081609814727,0.6799091839018527,0.0,0.0,0.6799091839018527,-0.6799091839018527,0.7321868381090848
12,13,361.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.44891704812102845,0.44891704812102845,0.5510829518789716,0.7243533992784472,0.2756466007215527,0.5510829518789715,-0.5510829518789716,0.0,0.0,0.6644492039925641
