conflict,congruency,hand,postError,block1,block2,block3,CONFLICT,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,relevant,alpha,decay,alpha_error,subject
98.76027111391208,14.849292203559553,9.814312344843056,-28.54242383555311,324.1522238111711,333.4237973231091,333.7244529281916,2.638776124401045e-14,0.010881830324975169,0.042201627017895815,0.010025050357015165,7.144705374990751e-186,1.1814193001992902e-167,2.847376944452778e-185,0.07698168492488378,-6856.107273664553,13720.214547329106,13740.49404384294,6782.963076350545,SR_Q_D_E_WOB,1.0,0.3446348162558973,0.4081965001050058,0.13488909137796404,sub38
162.69878215232762,3.5900988526192834,34.575580464594005,18.729709237781705,285.82534163966216,270.1710253157692,247.00273187089303,1.0370624349730044e-77,0.4501767648580008,6.018760951169277e-17,0.1979140719719222,5.9531412309281016e-267,1.9283320776033814e-217,1.3413383927429456e-219,0.30303152988667503,-7085.282162658715,14178.56432531743,14199.071888553022,5136.37219878907,SR_Q_D_E_WOB,0.8805771459949298,0.6732624566059979,0.9835354255556408,0.2542611427957021,sub39
66.79092137056281,4.278041316910942,-16.517436164233317,0.7120548147822134,347.3267103748305,374.8451108466968,352.68100570120475,1.936530708556148e-21,0.31343203497349525,4.010683515202821e-06,0.9404284457511832,0.0,0.0,0.0,0.12785667399058342,-6852.710712699033,13713.421425398066,13733.893490215927,3899.5766631340016,SR_Q_D_E_WOB,1.0,0.4965647240367651,0.3006274721463771,0.0001,sub40
88.94439593251165,-10.59229529793594,-10.100575790494428,19.644940493419227,367.6335841363469,371.8168876166017,355.71544715269516,5.531830157515098e-41,0.017929481807806357,0.008037729094747606,0.13510350919672087,0.0,0.0,0.0,0.16506870887636604,-7036.746151710611,14081.492303421222,14102.019097463091,4500.379210111302,SR_Q_D_E_WOB,1.0,0.69656251875815,0.7667582269782951,0.2456656649034899,sub09
177.03683250030224,9.271007149796224,14.432673727437404,97.68673790655615,333.41279473626685,327.10251076517966,307.0820914841101,4.901211505726903e-16,0.07938280162436673,0.0014671797988224553,0.0015655320493729904,1.8808973349667586e-137,3.4110668002730224e-147,7.400329689017378e-122,0.07892668716422369,-7379.774358848166,14767.548717696332,14788.13895478109,6468.316149925413,SR_Q_D_E_WOB,0.4995731796143735,0.3654692899399487,0.5386920079623527,1.0,sub10
93.72669461370792,-9.199385030781126,-12.482693545743599,-5.777030667788949,375.6950897481845,367.42098640099965,359.10405471362463,7.266440395810455e-25,0.16421162877478684,0.02429257800159884,0.5678410578821318,3.1525583359075475e-217,2.122526063199415e-265,2.8681008040639964e-204,0.10340163438147043,-6882.672248811171,13773.344497622342,13793.551920114165,8779.459441260855,SR_Q_D_E_WOB,1.0,0.7562314390996622,0.7221621488082296,0.578704406437491,sub11
159.19829819204418,-5.293194840694392,25.258855312006677,-7.079975216390422,300.73161419473274,286.2354559156123,291.11696202346945,1.997675344184105e-14,0.2811006156318053,2.3624403687184265e-09,0.6292658918372585,4.702846551250037e-115,1.0111441812682055e-117,3.159662389355013e-111,0.0799719324263074,-7073.014025414871,14154.028050829742,14174.50982831931,5420.141595738629,SR_Q_D_E_WOB,0.5653218162004772,0.350671572171584,1.0,0.0001,sub12
35.1838867354496,4.316663489634369,5.840592686512423,-14.087366527208777,300.89269638623364,316.2701629833567,311.5910032225393,3.3299643295828523e-11,0.21254485205319348,0.047820036616666575,0.0813777426130622,0.0,0.0,0.0,0.04907465560944402,-6617.342752480849,13242.685504961697,13263.157569779558,2662.84853289703,SR_Q_D_E_WOB,1.0,0.6889027264504792,1.0,0.0001,sub17
233.36439078400392,0.6149872833859393,-4.617484357699023,-1.087560724253979,339.16759672240084,375.45472200047226,342.9023002475198,2.2522054663905359e-07,0.9391595140410338,0.5000760287538402,0.9389832160005052,7.292391621478494e-53,1.1605247159731069e-68,9.365810069403364e-54,0.042491640049610035,-7246.459412400976,14500.918824801953,14521.188104196564,13596.292873704973,SR_Q_D_E_WOB,0.3982238122185723,0.2851086578390372,0.6158376189383957,0.3612863009646662,sub18
889.1281201087337,1.180380802653687,41.635436014318174,-22.448465752693114,62.73576988052505,55.97778461339188,72.17463407955302,6.419637457986096e-08,0.8720108358423236,1.098453350417678e-11,0.02771284875144864,0.3044971831144369,0.35255994456575257,0.23710864768881335,0.06843674334075832,-6896.766436265496,13801.532872530992,13821.69151393044,10416.108687760116,SR_Q_D_E_WOB,0.2486468344471195,0.09357184559665174,0.4387456702292268,0.09356326689012562,sub19
112.9352357781952,4.110182220208841,7.134031263874812,30.796507986069752,335.9714911195856,349.4249502734475,361.30289835618834,1.87573660856821e-34,0.4670389371330483,0.13688615195632625,0.010619672274106214,3.6664898913059857e-208,5.990102350358713e-271,1.5893988396817918e-227,0.1388045299674735,-7159.313421151263,14326.626842302527,14347.069626794444,6979.956103912146,SR_Q_D_E_WOB,1.0,0.6426829650962597,0.6478399628704781,0.30022314523611743,sub20
134.54989360332442,9.981820172445515,-2.8158890003667985,28.299191705480094,351.40789255624605,363.82024682344087,345.27267529003547,8.58695717944631e-30,0.06471185530456243,0.5459701335827998,0.18799153039926494,1.7961258801292352e-220,9.51148364041551e-272,2.7999080410267963e-213,0.10220914729846008,-7315.8746755732045,14639.749351146409,14660.288914552671,6774.273156470637,SR_Q_D_E_WOB,0.7645618208837947,0.5638929708820295,0.6735595393344991,0.6822403643116087,sub41
83.5813902142272,-1.2879476787309017,18.855877622060394,47.436602136894216,379.5668227522188,431.9323261473436,426.185727809476,0.0004821951663183788,0.8524922983497807,0.0013849221016724324,0.000559392615732991,1.923042697463174e-183,7.006398497256186e-278,1.451882299731178e-222,0.07445823095771198,-7180.275962595886,14368.551925191772,14388.878759536194,10196.640956413718,SR_Q_D_E_WOB,0.3042744392030848,0.4120591092031117,0.09323641785609238,1.0,sub42
52.5590361272905,7.312772101500325,-1.6525143683881822,6.2951164888433215,404.1161853777629,379.94653398735306,385.31782266027585,6.4078297378579136e-06,0.3466955360664348,0.8023185409695384,0.5912515655977573,1.7945006329127826e-176,1.5521573755948206e-198,5.201719633275575e-164,0.028722152699937938,-7039.592298387346,14087.184596774692,14107.367703082213,12409.54252875098,SR_Q_D_E_WOB,1.0,0.7136659573138066,1.0,0.0093035341789481,sub43
83.92122924377342,3.202649224050948,19.77689126607941,70.73504195612483,370.1412056268272,401.1051485240765,392.7854247397404,2.056898248706956e-14,0.5994167609976555,0.00012638733812161282,9.493834919304649e-05,3.098942508269133e-196,5.409420929394755e-259,1.3671618615789405e-213,0.08705642744954145,-7431.951641392298,14871.9032827846,14892.439657669367,8228.140645136438,SR_Q_D_E_WOB,1.0,0.4699850309587522,0.3759501160387112,0.9461529882320489,sub44
71.21001214253637,-2.9704288508808685,11.673124234360287,38.79860339878643,344.9161200704001,349.08955366371384,354.70581272426375,5.802093701384251e-26,0.4659457262738719,0.0008053538181348549,0.0001016232584554478,4e-321,0.0,0.0,0.11422829063979302,-6806.150698184248,13620.301396368495,13640.76697294487,3681.475390700387,SR_Q_D_E_WOB,1.0,0.5964498086694057,0.7837328879982366,0.3638687123866761,sub45
192.03206281325714,-12.428688378935703,7.163602590072927,27.548506463755274,405.0580873346363,423.0034306007633,410.445228030238,2.6999162203521948e-08,0.07928568623935736,0.2372474294352441,0.2032266689938816,2.63811356625756e-93,2.132141887903214e-111,3.9123743958279084e-94,0.040888531027553736,-7603.932484827221,15215.864969654442,15236.385363694944,11363.431729679314,SR_Q_D_E_WOB,0.49222996317301293,0.3332292917540373,0.5859613005243945,0.0001,sub46
79.11115208348792,-0.08856373162067044,5.8110867334440846,-15.916384559750053,370.58717716281586,338.85584341004306,336.022494541685,7.217685986080881e-28,0.9841109755534496,0.12784800757391415,0.16125549672718045,8.238175603454e-311,0.0,2.3727469003689686e-279,0.13883886160184422,-6953.016512236173,13914.033024472346,13934.514801961917,4464.281019992011,SR_Q_D_E_WOB,1.0,0.6736919896366154,1.0,0.6689275886746937,sub47
357.074819054492,-6.015588948899268,16.976385926501802,31.361437837465377,268.7138732006654,268.54221941295606,312.54834017938185,4.1925218120485135e-26,0.348206889632505,0.001936725510865236,0.11519786142487293,2.8393568137734885e-59,3.1113853329626585e-65,1.6168746874293102e-76,0.13018908336274493,-7444.070376635359,14896.140753270718,14916.645102363917,9228.776284415288,SR_Q_D_E_WOB,0.3937695642646232,0.390429881377448,0.9285364477913649,0.2216725802892516,sub48
103.53164177595447,14.745946426438275,-15.705727489713476,16.04374916357611,425.79026606897344,412.22089311316813,406.199145677219,1.2774939251371016e-07,9.062520035420893e-05,3.081167899382175e-05,0.4992019902756921,0.0,0.0,0.0,0.0626348752364062,-7105.823668225905,14219.64733645181,14240.218646056455,4432.090982898639,SR_Q_D_E_WOB,0.2574876287453741,0.6895851834611179,0.24529928695362815,0.0001,sub05
62.0657172531606,-0.14101011528611984,12.238139524386751,13.301456181799814,323.6730944131346,323.7168332373275,328.3952823248559,6.442059091331073e-23,0.9639320042025252,9.109176942167768e-05,0.35676846099722503,0.0,0.0,0.0,0.08624485834019524,-6846.774474992836,13701.548949985672,13722.107591329532,3045.4393379384464,SR_Q_D_E_WOB,1.0,0.6634572440395772,0.9015120481410938,1.0,sub06
4848.7213801522585,10.692829849187165,55.86247943279778,28.485320814564524,-934.2006348953912,-890.1320652875079,-877.3324792003366,1.8794436063671857e-07,0.08929505589905844,2.46308212737584e-18,0.09270112330164663,0.0002696889577544321,0.0004938608649348205,0.0006085826895704403,0.11699319621091042,-7499.694567837374,15007.389135674748,15027.835184140733,12046.566407774184,SR_Q_D_E_WOB,0.05467926638590539,0.0488141208060768,0.12818658869940122,0.12151312644543275,sub07
35.02125564185927,29.813659037812705,5.590228694840191,37.27898944363275,339.3065804656607,342.0209284137346,349.31035764005225,0.00019327487348287772,5.484057380048109e-06,0.39190804347467656,0.0094091526848765,1.7917465009668603e-185,1.4282409867575941e-193,4.463254420817992e-203,0.035423440755294355,-7073.774799630258,14155.549599260516,14175.757021752337,12223.10907631087,SR_Q_D_E_WOB,1.0,0.8928494315175307,0.85753598274859,1.0,sub08
71.9897629192877,9.695081942179023,9.761416138062918,30.66779358836709,361.4563457342089,344.9811167835386,350.40885198875884,4.642159487388393e-23,0.0044978326795339545,0.004260344100460204,0.00689602554154289,0.0,0.0,0.0,0.10270092951664787,-6892.565589205125,13793.13117841025,13813.654773731438,3605.543770898836,SR_Q_D_E_WOB,0.8002806456543508,0.719352453031175,0.40972188763935136,0.2868642151426209,sub21
46.69116740212509,-0.686973606127113,-14.668166437864615,22.476292513162544,394.5873790546305,396.5842864968192,409.14495731441485,1.4754811412116068e-12,0.8751434540200925,0.000812464583760889,0.1988778836679275,0.0,0.0,0.0,0.052640344399638495,-7222.458056782481,14452.916113564963,14473.449297384548,5945.48857538514,SR_Q_D_E_WOB,0.9417524791075804,0.8716528608774016,0.3978770329817613,1.0,sub22
54.60338556041297,0.0791209094955283,13.253100732746393,13.221846313577009,302.30975949563754,289.3698059713777,280.4012869272293,5.6413767021913225e-30,0.9774951505046232,2.560108785332122e-06,0.08092802526538623,0.0,0.0,0.0,0.1421440385119359,-6550.1450359670625,13108.290071934123,13128.758893946782,2408.721280674461,SR_Q_D_E_WOB,1.0,0.8068902163429523,0.6302738142436484,0.0001,sub23
109.50739794006563,15.33931855299183,-6.53089019335634,4.000444542039851,318.2099145900944,316.0518914453294,302.91755247569836,5.3365934790599175e-20,8.586582522767514e-05,0.0938779798173762,0.6581739426950217,2.913463833436403e-226,5.426029950355966e-232,9.911958147109936e-215,0.09052870102976007,-6794.792248834812,13597.584497669624,13617.968070554014,4541.893703603437,SR_Q_D_E_WOB,0.6996286388065412,0.4977763011602141,0.2361466317809376,0.07177008094409458,sub24
322.9619104391376,2.171701794818489,-10.524779385064598,-4.42268225457812,258.47940948119776,244.3873668462272,272.2322799896124,2.299266769877247e-06,0.4732736296025765,0.0005255394382260631,0.6155375964764496,2.6050858395131436e-26,9.927818983312919e-24,1.3595122692674849e-28,0.0696666169205139,-6709.140682354764,13426.281364709528,13446.785713802725,2831.3891738169964,SR_Q_D_E_WOB,0.20875834401334067,0.22451266447890506,1.0,0.0001,sub25
98.52820273359312,14.61169358533772,20.755835837296708,28.30699149427804,375.2856496164378,337.8310889883835,331.89005077399634,2.2011143858480494e-29,0.010155407904321298,0.00026400260336589896,0.1099374441920835,1.9896425029604157e-257,3.758985923227417e-226,2.780871375315383e-222,0.1417972938584483,-7503.750939499539,15015.501878999077,15036.012653796464,9963.333444138452,SR_Q_D_E_WOB,1.0,0.8897073177627539,0.9068243695362571,0.20264655475188656,sub26
149.75355928631419,17.617280175257452,3.2172287331060545,9.996576041357756,321.59086441024436,333.3760608559151,317.4275549815161,1.6453027271563974e-34,0.0012248591969577119,0.5538237969144796,0.6218888943916066,2.8170872792057065e-159,1.0294105398344062e-170,2.060961620207112e-159,0.12614627850976734,-7514.740270896635,15037.48054179327,15058.023291181382,9212.070019106834,SR_Q_D_E_WOB,1.0,0.5993890282743538,0.6968155095181109,0.5399024575890701,sub27
148.26025964882749,-1.5170778428847953,-16.29726597628211,15.190919545921915,385.91721871299484,373.13174311016996,345.7146958806996,7.7132895455265e-20,0.7084991444941103,6.222885224219477e-05,0.2683284570723208,8.808359508254538e-282,3.2512424786090673e-271,3.257490253929308e-250,0.1261383442119104,-7092.093533509295,14192.18706701859,14212.701050801314,5098.857348782789,SR_Q_D_E_WOB,0.4580909836623427,0.6288667017315789,0.4874401565300125,0.3294156843714674,sub28
29.129558201942,11.535992509841225,-3.6433341087310027,17.497771651746206,288.4079028007022,291.516256285116,289.1074740046008,4.459406141665001e-25,1.1502277134601475e-08,0.06990307770189869,0.04450619078357952,0.0,0.0,0.0,0.11255409575158626,-6264.171165674436,12536.342331348873,12556.885080736985,1257.5463792076594,SR_Q_D_E_WOB,1.0,0.9418165940164984,0.6050405937840546,0.0001,sub29
90.9501836310771,1.0093823298525244,2.2205409896339465,-16.533518630228173,342.3201428807804,325.88771402078805,334.65060289676256,8.319656009881002e-17,0.8286848400459867,0.6345131236911352,0.17747911656273174,1.992952520350476e-231,8.417953085965933e-215,3.000099392498235e-228,0.06381205582918359,-7063.151001628248,14134.302003256496,14154.712000679598,6559.757694889795,SR_Q_D_E_WOB,0.8402585633780864,0.6006912188220271,0.4574618470690757,0.82297798950252,sub30
105.0252969268838,3.639220482674745,1.0400045805860154,11.419944991727018,351.97682216854497,344.9292962192959,344.8161891812818,6.014096408763689e-21,0.3577407946752442,0.7923243544694851,0.6478598081006971,2.2103559663987374e-269,1.2007980315868301e-253,1.6843488960218126e-262,0.06956698858369037,-7194.31364812935,14396.6272962587,14417.211234129556,4918.105737293036,SR_Q_D_E_WOB,0.754330889994522,0.5922666634543,0.5233425481077195,0.6329404401232229,sub31
72.64719255828443,9.463863871084596,31.525226507935137,11.737238691953108,307.5986409838025,313.82067567551763,305.2017345617678,1.3981851656763044e-28,0.0027132648228918393,9.921483896128251e-23,0.35302260165656485,0.0,0.0,0.0,0.16082484475914471,-6883.5945092303955,13775.189018460791,13795.760328065437,3119.0267962555395,SR_Q_D_E_WOB,1.0,0.6513866802261332,0.7839778331151681,0.3063859353251627,sub32
