,conflict,congruency,hand,postError,block1,block2,block3,CONFLICT,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,relevant,alpha,decay,ccc,alpha_ccc,subject
0,103.89737518040327,-10.589122942521547,-9.823762930694622,21.254640838032564,355.1068338569566,359.4658379206854,343.437328366762,2.7320166056607502e-40,0.01812659394784323,0.010031110151434165,0.10629566270432948,6.947146281091405e-288,0.0,8.063057556336997e-279,0.16293313385980823,-7038.344003829598,14086.688007659195,14112.34650021153,4511.890213999285,SR_Q_D_alphaCCC_WOB,1.0,0.012676603547398472,0.7929698469161345,0.215454731560211,0.5843702166037271,sub09
