subject,SR_Q_WOB,SR_Q_D_WOB,SR_Q_D_E_WOB,SR_Q_D_alphaCCC_WOB,SR_Q_D_E_alphaCCC_WOB
sub01,0.1640442832314285,0.20906674884804569,0.2095707837471492,0.2098133512154059,0.20925570893156556
sub02,0.1338350280825482,0.1557214350999141,0.15572147700125105,0.1478300381758012,0.16021397750734911
sub04,0.10104412535673156,0.0997804992159419,0.0999081518463647,0.10022942194104956,0.09990815184558954
sub13,0.10032406857541354,0.12563231497613414,0.1257963688485494,0.1280005210159204,0.12575579532632153
sub14,0.07712000490254922,0.0906187704335063,0.0911482908274387,0.08925862861649125,0.0968999000851859
sub15,0.11915411588980228,0.14587393943686644,0.14609371078718514,0.146058154093216,0.1459858946720215
sub16,0.12277509583019565,0.14699382624313573,0.15809150419587326,0.14806533522807908,0.1470956992079261
sub33,0.08426274306434778,0.12762108968433514,0.1304225446640741,0.12762108968402452,0.12789014677343558
sub34,0.06178244300461744,0.07508827275135999,0.07551458423692392,0.07530497892223753,0.07528762764345609
sub35,0.08805805752043294,0.12705037801890418,0.131342602823452,0.12731727283606675,0.12851656710747705
sub36,0.04520404303271042,0.09537310408060963,0.09611186514976823,0.09588764711817176,0.09525306877789896
sub37,0.1156932977682178,0.16788723899831715,0.17056361155291255,0.1682536149000985,0.17056361155297262
sub38,0.058982184624112526,0.07634377728496168,0.07698168492488378,0.07685356430979473,0.07671082911800242
sub39,0.17037640423418987,0.3009792995032952,0.30303152988667503,0.3010052445256278,0.3042124934394068
sub40,0.1122099871175789,0.12420272224493255,0.12785667399058342,0.12406378662394155,0.12436334772785562
sub09,0.11195114013736696,0.1625375515480041,0.16506870887636604,0.16293313385980826,0.16608300237881446
sub10,0.052757528274241634,0.07746370627910026,0.07892668716422369,0.0774637062804755,0.07689784136111433
sub11,0.06534307365498704,0.10315109011061617,0.10340163438147043,0.10481494952179317,0.0999517141757964
sub12,0.05216858205592456,0.07795783291850023,0.0799719324263074,0.07799041327409262,0.07833440725272123
sub17,0.025003522831220537,0.046339020321056516,0.04907465560944402,0.04659954404734768,0.04820987013224065
sub18,0.03529367026080344,0.042457909951089216,0.042491640049610035,0.0434520142344832,0.04192876528031364
sub19,0.057926692027849065,0.06843674332243553,0.06843674334075832,0.06802901079847701,0.06853498395425695
sub20,0.1031537943406564,0.13782684619080054,0.1388045299674735,0.13947874414399095,0.1379171696842012
sub41,0.05972437217321047,0.1021166424004688,0.10220914729846008,0.10222385972516768,0.10211664228731954
sub42,0.0721733393193531,0.07341018485516937,0.07445823095771198,0.07341018484660122,0.07407176733568821
sub43,0.020211806874042226,0.026006966192639647,0.028722152699937938,0.02602254912736679,0.028584105188222183
sub44,0.07646536645819935,0.08641082015218038,0.08705642744954145,0.08645180166662325,0.08697387282313818
sub45,0.07619532643732962,0.11363476284416285,0.11422829063979302,0.11706932004118965,0.11366868448372205
sub46,0.029196880039914937,0.040230872286012735,0.040888531027553736,0.04023087228633915,0.040888531047949206
sub47,0.09283436119415499,0.1388387403080531,0.13883886160184422,0.13891489923370792,0.1388876657556115
sub48,0.07657226979567389,0.12951671612284632,0.13018908336274493,0.12951671604643578,0.12955252328394662
sub05,0.05540168620414887,0.06229656580083276,0.0626348752364062,0.062296565800738175,0.06229693990021379
sub06,0.05102894559282056,0.08434999298986058,0.08624485834019524,0.08474696720484709,0.08435061119227516
sub07,0.11144571457445407,0.11488964868451845,0.11699319621091042,0.11476090758157398,0.1169931962111147
sub08,0.030572817098944438,0.0353878409677425,0.035423440755294355,0.03537012845150822,0.03530097790949549
sub21,0.08480756363252627,0.1007886245965357,0.10270092951664787,0.10105379082419473,0.10077535002288228
sub22,0.048090695423497636,0.052544635179281866,0.052640344399638495,0.05256560455310688,0.0525759140611759
sub23,0.10586362696272356,0.13295591215301572,0.1421440385119359,0.13300465264430827,0.13524428907609087
sub24,0.08126258295050537,0.08767165824192125,0.09052870102976007,0.09045085788688743,0.09017271636410028
sub25,0.05523524925397905,0.0671839742535828,0.0696666169205139,0.06559152366346199,0.06565636338316805
sub26,0.09762778682925566,0.14111895332281155,0.1417972938584483,0.14019533830374695,0.1442720869786055
sub27,0.08365303460577156,0.126104560457171,0.12614627850976734,0.12737522998273387,0.12875914405211653
sub28,0.10471734950694844,0.12587330030680333,0.1261383442119104,0.12729055961647784,0.1261383442125099
sub29,0.044316406807998976,0.11104083222442418,0.11255409575158626,0.1112818840541444,0.11194769910872816
sub30,0.04696656301268398,0.06334226643447027,0.06381205582918359,0.06328852321504341,0.06378127731022121
sub31,0.04409330773971543,0.06956062579718614,0.06956698858369037,0.06962322335083004,0.06922575062571468
sub32,0.12937066566542754,0.16034944578322094,0.16082484475914471,0.1609426961544953,0.16169404220448216
