,trial_index,RT,congruency,stimPosit,respPosit,correction,hand,block1,block2,block3,error_outlier,nblock,postError,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr,conflict
0,1,640.8,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,-0.5,0.75
1,2,460.2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.0696639549395136,0.5,0.5,0.9303360450604864,0.0696639549395136,0.0,0.0,-0.9303360450604864,0.9303360450604864,0.9951469333821853
2,3,411.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.12962177664339802,0.870378223356602,0.5,-0.5,0.0,0.0,0.75
3,4,327.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9303360450604864,0.9303360450604864,0.0696639549395136,0.12962177664339802,0.870378223356602,0.0696639549395136,-0.0696639549395136,0.0,0.0,0.13447484326121265
4,5,366.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.12962177664339802,0.9902938667643708,0.009706133235629168,0.12962177664339802,0.870378223356602,0.0,0.0,0.870378223356602,-0.870378223356602,0.983198195019809
5,6,426.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.12126797866449646,0.9902938667643708,0.009706133235629168,0.8787320213355035,0.12126797866449646,0.0,0.0,-0.8787320213355035,0.8787320213355035,0.9852940773506274
6,7,341.4,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.8775681041235516,0.9902938667643708,0.009706133235629168,0.12243189587644843,0.8775681041235516,0.0,0.0,-0.12243189587644843,0.12243189587644843,0.22987422262499535
7,8,320.8,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9829418198450077,0.9902938667643708,0.009706133235629168,0.017058180154992247,0.9829418198450077,0.0,0.0,-0.017058180154992247,0.017058180154992275,0.03382537879978438
8,9,368.2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.997623319412665,0.9902938667643708,0.009706133235629168,0.0023766805873349697,0.997623319412665,0.0,0.0,-0.0023766805873349697,0.0023766805873349783,0.004747712564055742
9,10,323.7,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9996688620613166,0.9902938667643708,0.009706133235629168,0.00033113793868344,0.9996688620613166,0.0,0.0,-0.00033113793868344,0.00033113793868344565,0.0006621662250324558
10,11,343.2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9999538632431216,0.9902938667643708,0.009706133235629168,4.6136756878413195e-05,0.9999538632431216,0.0,0.0,-4.6136756878413195e-05,4.613675687836771e-05,9.227138515640017e-05
11,12,466.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9902938667643708,0.9902938667643708,0.009706133235629168,6.42813790446614e-06,0.9999935718620956,0.009706133235629189,-0.009706133235629168,0.0,0.0,0.019318057448870593
12,13,406.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9999935718620956,0.9986476647432724,0.0013523352567275711,6.42813790446614e-06,0.9999935718620956,0.0,0.0,-6.42813790446614e-06,6.428137904412878e-06,1.2856234487868838e-05
13,14,461.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9999991043809814,0.9986476647432724,0.0013523352567275711,8.956190186434169e-07,0.9999991043809814,0.0,0.0,-8.956190186434169e-07,8.956190186149016e-07,1.7912372350963766e-06
14,15,545.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.0013523352567275711,0.9986476647432724,0.0013523352567275711,1.2478472591549282e-07,0.9999998752152741,-0.9986476647432724,0.9986476647432724,0.0,0.0,0.9999981711893533
15,16,384.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.13913949183425167,0.13913949183425167,0.8608605081657483,1.2478472591549282e-07,0.9999998752152741,0.8608605081657483,-0.8608605081657483,0.0,0.0,0.9806402018121062
16,17,383.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.880058104699869,0.880058104699869,0.119941895300131,1.2478472591549282e-07,0.9999998752152741,0.119941895300131,-0.119941895300131,0.0,0.0,0.2254977323520744
17,18,319.2,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9999998752152741,0.9832887464209037,0.016711253579096363,1.2478472591549282e-07,0.9999998752152741,0.0,0.0,-1.2478472591549282e-07,1.2478472588561829e-07,2.495694362000088e-07
18,19,498.6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,1.73859950466329e-08,0.9832887464209037,0.016711253579096363,1.73859950466329e-08,0.9999999826140049,0.0,0.0,0.9999999826140049,-0.9999999826140049,0.9999999999999997
19,20,422.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9832887464209037,0.9832887464209037,0.016711253579096363,0.8606720925433271,0.1393279074566729,0.016711253579096308,-0.016711253579096363,0.0,0.0,0.03314324116200776
20,21,445.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9976716559673661,0.9976716559673661,0.002328344032633909,0.8606720925433271,0.1393279074566729,0.0023283440326339333,-0.002328344032633909,0.0,0.0,0.0046512668793335646
21,22,365.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.1393279074566729,0.9996755966924538,0.0003244033075461882,0.8606720925433271,0.1393279074566729,0.0,0.0,-0.8606720925433271,0.8606720925433271,0.9805877342037448
22,23,432.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9996755966924538,0.9996755966924538,0.0003244033075461882,0.11991564374527042,0.8800843562547296,0.00032440330754623936,-0.0003244033075461882,0.0,0.0,0.0006487013775865318
23,24,443.8,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.8800843562547296,0.9999548015652018,4.5198434798253645e-05,0.11991564374527042,0.8800843562547296,0.0,0.0,-0.11991564374527042,0.11991564374527042,0.22545152587569822
24,25,303.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9999548015652018,0.9999548015652018,4.5198434798253645e-05,0.016707596004826575,0.9832924039951734,4.51984347982215e-05,-4.5198434798253645e-05,0.0,0.0,9.039482669793479e-05
25,26,378.6,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9832924039951734,0.9999937025965497,6.297403450244171e-06,0.016707596004826575,0.9832924039951734,0.0,0.0,-0.016707596004826575,0.01670759600482663,0.03313604824539276
26,27,406.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9976721655695443,0.9999937025965497,6.297403450244171e-06,0.002327834430455672,0.9976721655695443,0.0,0.0,-0.002327834430455672,0.0023278344304556997,0.004650250047775785
27,28,365.6,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,0.9999937025965497,0.9999937025965497,6.297403450244171e-06,0.0003243323057398246,0.9996756676942602,-0.9999937025965497,0.9999937025965497,0.0,0.0,0.9999999999603427
28,29,452.9,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,1,0.9996756676942602,0.1393270324749668,0.8606729675250332,0.0003243323057398246,0.9996756676942602,0.0,0.0,-0.0003243323057398246,0.0003243323057398051,0.0006485594200350636
29,30,380.4,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.999954811457735,0.1393270324749668,0.8606729675250332,4.518854226497537e-05,0.999954811457735,0.0,0.0,-4.518854226497537e-05,4.518854226498448e-05,9.037504252561691e-05
30,31,391.9,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9999937039748558,0.1393270324749668,0.8606729675250332,6.2960251442591e-06,0.9999937039748558,0.0,0.0,-6.2960251442591e-06,6.296025144236772e-06,1.2592010648540927e-05
31,32,435.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.1393270324749668,0.1393270324749668,0.8606729675250332,8.772120238954213e-07,0.9999991227879761,0.8606729675250332,-0.8606729675250332,0.0,0.0,0.9805879780217196
32,33,338.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.8800842343453572,0.8800842343453572,0.11991576565464279,8.772120238954213e-07,0.9999991227879761,0.11991576565464279,-0.11991576565464279,0.0,0.0,0.22545174045674637
33,34,334.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9832923870097954,0.9832923870097954,0.016707612990204623,8.772120238954213e-07,0.9999991227879761,0.016707612990204623,-0.016707612990204623,0.0,0.0,0.03313608164857879
34,35,453.6,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9999991227879761,0.9976721632030071,0.0023278367969928934,8.772120238954213e-07,0.9999991227879761,0.0,0.0,-8.772120238954213e-07,8.772120239086689e-07,1.754423278316403e-06
35,36,449.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,1.222201178101003e-07,0.9976721632030071,0.0023278367969928934,1.222201178101003e-07,0.9999998777798822,0.0,0.0,0.9999998777798822,-0.9999998777798822,0.999999999999985
36,37,520.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9976721632030071,0.9976721632030071,0.0023278367969928934,0.8606721071496464,0.13932789285035363,0.002327836796992888,-0.0023278367969928934,0.0,0.0,0.004650254769832342
37,38,423.7,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.13932789285035363,0.9996756673645355,0.00032433263546450923,0.8606721071496464,0.13932789285035363,0.0,0.0,-0.8606721071496464,0.8606721071496464,0.9805877382738803
38,39,395.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.8800843542196616,0.9996756673645355,0.00032433263546450923,0.11991564578033842,0.8800843542196616,0.0,0.0,-0.11991564578033842,0.11991564578033842,0.22545152945776126
39,40,398.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9996756673645355,0.9996756673645355,0.00032433263546450923,0.016707596288368334,0.9832924037116316,0.0003243326354644971,-0.00032433263546450923,0.0,0.0,0.0006485600792705668
40,41,333.9,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,0.9999548114117952,0.9999548114117952,4.518858820482652e-05,0.016707596288368334,0.9832924037116316,-0.9999548114117952,0.9999548114117952,0.0,0.0,0.9999999979579914
