,conflict,congruency,hand,postError,block1,block2,block3,CONFLICT,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,relevant,alpha,decay,ccc,alpha_ccc,subject
0,86.00412601953059,4.9519087919888936,-15.803298222884944,-1.5024025179025045,344.6273789607645,371.536502657526,350.22914817198983,2.855379144437943e-20,0.2434402935174445,1.0639909154797061e-05,0.8750743369824892,0.0,0.0,0.0,0.12406378662394157,-6855.3881826023335,13720.776365204667,13746.366446226994,3916.535635986939,SR_Q_D_alphaCCC_WOB,0.73242334365448,0.48843596816718876,0.3056198135304709,0.750249082351767,0.2605171328812692,sub40
