,trial_index,RT,congruency,stimPosit,respPosit,correction,hand,block1,block2,block3,error_outlier,nblock,postError,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr,conflict
0,1,665.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2,1.0,0,0.5,0.5,0.5,0.5,0.5,-0.5,0.5,0.0,0.0,0.75
1,2,332.4,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5,0.11288560677079762,0.8871143932292024,0.5,0.5,0.0,0.0,-0.5,0.5,0.75
2,3,383.8,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.11288560677079762,0.4101426459177864,0.5898573540822136,0.11288560677079762,0.8871143932292024,0.0,0.0,0.8871143932292024,-0.8871143932292024,0.9872568397839887
3,4,339.3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.20028489310957298,0.4791422271455671,0.5208577728544329,0.799715106890427,0.20028489310957298,0.0,0.0,-0.799715106890427,0.799715106890427,0.9598859615920868
4,5,334.7,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.18055265017019828,0.49515847430752213,0.5048415256924779,0.18055265017019828,0.8194473498298017,0.0,0.0,0.8194473498298017,-0.8194473498298017,0.9674007405165179
5,6,322.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.4988761805397674,0.4988761805397674,0.5011238194602327,0.8149923773954816,0.18500762260451842,0.5011238194602325,-0.5011238194602327,0.0,0.0,0.7511225564900533
6,7,365.6,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.11313933285413602,0.886860667145864,0.11313933285413602,0.5731163244867148,0.42688367551328527,-0.886860667145864,0.886860667145864,0.0,0.0,0.9871994913613211
7,8,361.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,0.20022760906383053,0.20022760906383053,0.7997723909361695,0.5169718294475886,0.48302817055241143,-0.20022760906383053,0.20022760906383053,0.0,0.0,0.3603641226962429
8,9,480.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,1,0.7997924136970759,0.20020758630292415,0.7997924136970759,0.5039395168838167,0.4960604831161833,-0.20020758630292415,0.20020758630292412,0.0,0.0,0.36033209499260543
9,10,427.9,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.49908555566588714,0.0,1.0,0.5009144443341128,0.49908555566588714,0.0,0.0,-0.5009144443341128,0.5009144443341129,0.7509136081256728
