,trial_index,RT,congruency,stimPosit,respPosit,correction,hand,block1,block2,block3,error_outlier,nblock,postError,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr,conflict
0,1,390.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,-0.5,0.737309048946857
1,2,389.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.9403834225355834,0.059616577464416676,-0.5,0.5,0.0,0.0,0.737309048946857
2,3,481.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9403834225355834,0.059616577464416676,0.9403834225355834,0.7660190822863373,0.23398091771366272,-0.059616577464416676,0.05961657746441662,0.0,0.0,0.11416583648714883
3,4,396.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.007108272617141587,0.007108272617141587,0.9928917273828585,0.6606921344427926,0.33930786555720743,0.9928917273828584,-0.9928917273828585,0.0,0.0,0.9747479918338274
4,5,431.8,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.40293191807952217,0.8816143868414026,0.1183856131585973,0.5970680819204779,0.40293191807952217,0.0,0.0,-0.5970680819204779,0.5970680819204779,0.8224911457866639
5,6,291.3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9288096888853143,0.7305189155175581,0.26948108448244185,0.07119031111468566,0.9288096888853143,0.0,0.0,-0.07119031111468566,0.07119031111468566,0.13550561632513658
6,7,322.8,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,0.6392478172828306,0.6392478172828306,0.3607521827171693,0.00848824539456916,0.9915117546054308,-0.6392478172828306,0.6392478172828306,0.0,0.0,0.8536325371448684
7,8,326.1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,1,0.9237804659639977,0.07621953403600235,0.9237804659639977,0.20309621297672872,0.7969037870232712,-0.07621953403600235,0.07621953403600235,0.0,0.0,0.14469505395185084
8,9,549.6,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.6793484243719163,0.009087895510318161,0.9909121044896818,0.3206515756280836,0.6793484243719163,0.0,0.0,-0.3206515756280836,0.32065157562808366,0.5303469714005763
9,10,473.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.7965415609145636,0.2034584390854364,0.7965415609145636,0.03823229899503783,0.9617677010049621,-0.2034584390854364,0.20345843908543637,0.0,0.0,0.36035737955222624
10,11,376.4,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9757410084109476,0.024258991589052453,0.9757410084109476,0.22106347840355792,0.7789365215964421,-0.024258991589052453,0.024258991589052425,0.0,0.0,0.047313745155476594
11,12,355.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9874078291122161,0.01259217088778386,0.9874078291122161,0.33150492572132867,0.6684950742786714,-0.01259217088778386,0.01259217088778386,0.0,0.0,0.024706165759121216
12,13,371.3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.6017815447532171,0.0065362472749571025,0.993463752725043,0.3982184552467829,0.6017815447532171,0.0,0.0,-0.3982184552467829,0.3982184552467829,0.6277514305464414
13,14,342.7,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9525191572300397,0.20191708424065125,0.7980829157593488,0.04748084276996034,0.9525191572300397,0.0,0.0,-0.04748084276996034,0.04748084276996034,0.09150210100666391
14,15,462.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.005661290682142259,0.3199393082532974,0.6800606917467026,0.005661290682142259,0.9943387093178577,0.0,0.0,0.9943387093178577,-0.9943387093178577,0.9747297420074158
15,16,329.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.39123210020370247,0.39123210020370247,0.6087678997962975,0.8814418586201677,0.11855814137983234,0.6087678997962975,-0.6087678997962975,0.0,0.0,0.8314857565321213
16,17,385.1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.07258531731211249,0.9274146826878875,0.07258531731211249,0.7304146977002361,0.26958530229976385,-0.9274146826878875,0.9274146826878875,0.0,0.0,0.971191823022784
17,18,644.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.6391848632143913,0.11057857854419972,0.8894214214558003,0.6391848632143913,0.3608151367856087,0.0,0.0,0.3608151367856087,-0.3608151367856087,0.5822845361572414
18,19,695.9,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9569788728949733,0.2647651481478222,0.7352348518521779,0.9569788728949733,0.0430211271050267,0.0,0.0,0.0430211271050267,-0.0430211271050267,0.08309947879598467
19,20,299.4,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.022331075976630328,0.3579034627344026,0.6420965372655975,0.9776689240233697,0.022331075976630328,0.0,0.0,-0.9776689240233697,0.9776689240233697,0.974686226123807
20,21,438.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.4141648197795042,0.4141648197795042,0.5858351802204959,0.11657055028718422,0.8834294497128158,0.5858351802204957,-0.5858351802204959,0.0,0.0,0.8135978908622358
21,22,638.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9301490231940086,0.9301490231940086,0.0698509768059914,0.26838467318574666,0.7316153268142533,0.0698509768059914,-0.0698509768059914,0.0,0.0,0.13304984399591352
22,23,645.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9916714476605609,0.9916714476605609,0.008328552339439119,0.36008988184018376,0.6399101181598162,0.008328552339439077,-0.008328552339439119,0.0,0.0,0.016376345394640657
