,conflict,congruency,hand,postError,block1,block2,block3,CONFLICT,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,relevant,alpha,decay,ccc,alpha_ccc,subject
0,197.43729650932485,1.048704108750589,-4.429005907475677,-4.1796674564559035,350.2666587601625,386.5324862937006,354.1070188738264,1.2301047438116074e-07,0.8965032157122612,0.517451255989646,0.7685203083426015,9.042277267988936e-68,1.9768788405682027e-88,5.862202834510548e-69,0.043452014234483194,-7245.870861799573,14501.741723599145,14527.078322842413,13582.655886741137,SR_Q_D_alphaCCC_WOB,0.44573911938561916,0.5152522027420949,0.5743862723898326,0.3077441733139963,0.2844679861025779,sub18
