conflict,congruency,hand,postError,block1,block2,block3,CONFLICT,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,relevant,alpha,decay,subject
99.07680018672104,15.563193442164545,9.368177633452436,-28.145279723532038,323.13699092933996,332.6383243021819,333.20731709254295,3.977858846817209e-14,0.007506364300213355,0.05268813632622933,0.011115105161437459,1.3809396950733342e-180,3.563758773276156e-164,5.9176477690986005e-182,0.07634377728496168,-6856.513506272972,13719.027012545945,13734.236634931322,6787.650853285164,SR_Q_D_WOB,1.0,0.3468971374288517,0.4528316432783788,sub38
163.07894466254817,3.963917520869636,34.71995114466194,23.744904411860603,286.31862339787426,270.9885535944511,247.4822635355276,6.429436889700008e-77,0.404992880303274,5.0006933280798514e-17,0.1030232191126158,3.498352096256361e-267,1.810911400146153e-218,7.774637102719658e-220,0.3009792995032952,-7087.112426619004,14180.224853238007,14195.605525664705,5151.496296275146,SR_Q_D_WOB,0.8669319245779155,0.6739691670036708,0.9731178602002988,sub39
68.21440079003004,4.765792911378577,-15.842238546984598,-1.3415868194234095,345.244948348883,372.3513961578185,350.8200639211745,2.58780465132297e-20,0.26189339861646105,1.0105762784950044e-05,0.8883358704559928,0.0,0.0,0.0,0.12420272224493255,-6855.2903100906005,13716.580620181201,13731.934668794596,3915.9144192858807,SR_Q_D_WOB,1.0,0.469498609996842,0.3197699130307397,sub40
89.49717640108591,-10.535698613816967,-9.857660790408945,21.19659034086336,366.9640109738591,371.10272596213633,355.0353792962976,3.670945104516481e-40,0.018760611887134883,0.009794215193910554,0.10734072618104296,0.0,0.0,3.585e-320,0.1625375515480041,-7038.639533729826,14083.279067459653,14098.674162991058,4514.022449907416,SR_Q_D_WOB,1.0,0.6717583005226327,0.7037853146994091,sub09
180.2222032084765,9.359300375976412,14.183373000838394,67.94932183889722,331.7701799353871,325.49546372919565,305.1416115942649,1.3560322638255305e-15,0.0769736739341358,0.0017843232605852,0.02684361766253336,8.13860577136811e-131,1.1824872226631354e-139,4.422222508739905e-115,0.07746370627910026,-7380.7829504115225,14767.565900823045,14783.008578636609,6478.59005829136,SR_Q_D_WOB,0.5010734446890798,0.35866312043002074,0.5342839208337877,sub10
93.1526171041328,-9.53118936662822,-12.17139267272042,-3.752108470426872,375.78466437570364,367.53458922866065,359.27382337866203,8.54255415688475e-25,0.14933917881594605,0.028089305827287,0.7103141442972059,2.949680934315848e-217,1.5382148015708986e-265,1.6866066554163787e-204,0.10315109011061617,-6882.833602110301,13771.667204220601,13786.822771089468,8781.912761887541,SR_Q_D_WOB,1.0,0.7491106390825679,0.7363360069924445,sub11
177.48819720209733,-5.548443823968644,25.382637080474023,-6.721127581860843,298.0798877982715,283.2385515780162,288.39342744350745,7.838621722758859e-14,0.2588651017166237,2.0576091233445147e-09,0.6470656438265382,1.539307692269662e-105,2.362848289836337e-106,9.189966876124611e-102,0.07795783291850023,-7074.366548265045,14154.73309653009,14170.094429647268,5432.007217732615,SR_Q_D_WOB,0.488890101686066,0.3408265697717909,1.0,sub12
37.32032720216786,4.37062301280456,5.7936441149743425,-12.923839395539124,298.95957941599374,314.20246960455194,309.6622834212161,2.017852229062197e-10,0.20796813254570987,0.04995621078903003,0.1098660271773151,4.541617245e-315,0.0,4.95e-321,0.046339020321056516,-6619.1151984050375,13244.230396810075,13259.584445423472,2670.5090530881025,SR_Q_D_WOB,1.0,0.6081530593921888,1.0,sub17
239.6210262893184,0.7185235040202663,-4.48662071862749,-3.4984722250266116,336.3421633345443,372.45246560565306,339.8889815474698,2.300567490003613e-07,0.9289711099619916,0.5122618342048433,0.8054839363970336,5.601670561642413e-50,1.21687803310662e-64,1.1840702944341228e-50,0.042457909951089216,-7246.480072642886,14498.960145285771,14514.16210483173,13596.771829625695,SR_Q_D_WOB,0.3977528498724674,0.2847125050914648,0.63799493569178,sub18
889.1763062339502,1.180380812488723,41.63540012198913,-22.448257443460864,62.722435372713754,55.964356507179225,72.16131402035805,6.419637531851628e-08,0.8720108347940276,1.0984953373600426e-11,0.02771425313040932,0.3046191528412244,0.3526950326014537,0.2372137746348598,0.06843674332243553,-6896.766436276717,13799.532872553435,13814.651853603022,10416.108687964988,SR_Q_D_WOB,0.2486363732718045,0.09356939625381866,0.4387458256389004,sub19
112.4130129305274,4.282526634379389,7.648708237480103,30.10570929282505,335.78425172439097,349.32145058510963,361.35142858721787,3.7594690246271536e-34,0.44902809650864817,0.1109631238577456,0.012579953590985113,6.59925797420289e-207,1.4413249995144763e-269,7.725787474087858e-227,0.13782684619080054,-7160.008375636532,14326.016751273064,14341.348839642,6987.880193253185,SR_Q_D_WOB,1.0,0.6342624425754938,0.6366001984877943,sub20
137.64692672290516,9.902359383424931,-2.8800188123277213,26.068262008624338,351.1754786717822,363.52826910097014,345.04094278094453,9.161437691380664e-30,0.06684813837231651,0.5368967776862262,0.225115094193051,1.0643307950530819e-219,1.6686244099524658e-270,1.6049007455874702e-212,0.1021166424004688,-7315.939327416179,14637.878654832359,14653.283327387058,6774.971151382826,SR_Q_D_WOB,0.7436984240415967,0.565136614940935,0.6705800232447637,sub41
110.3521615482136,0.2671585389406476,18.531705120732838,39.37999202643864,363.69264007472367,416.057500811174,409.99534185927735,0.000990611942045382,0.9694832758815892,0.0016772375738069436,0.003807449837100319,1.4311546464242892e-105,1.403984144134749e-156,3.5352403573707277e-131,0.07341018485516937,-7180.949335376626,14367.898670753251,14383.143796511567,10208.1872205586,SR_Q_D_WOB,0.3462348335565069,0.2859639924549139,0.17769580773717208,sub42
48.86788627020736,7.1534763813527,-0.8939078282929094,9.857428176986184,405.6966981425509,381.7765090441488,387.21543542440656,3.4025723226719025e-05,0.3583788522758511,0.8924424885771746,0.399183715714466,1.7410237608592074e-172,4.6270043189287975e-195,1.3935286628825638e-161,0.026006966192639647,-7041.19466449732,14088.389328994643,14103.52665872528,12444.233140749067,SR_Q_D_WOB,1.0,0.6810308082906504,1.0,sub43
77.00671716418094,3.3405762870175018,19.201016298244127,69.1773162080385,376.0113753010577,407.1298071439789,398.6003128581804,3.2192208687415084e-14,0.5841667926424792,0.0001970789058396803,0.0001368889214141782,2.308719574354458e-215,1.3708879534209083e-286,2.6610410222670655e-233,0.08641082015218038,-7432.39488095838,14870.78976191676,14886.192043080337,8233.959348289543,SR_Q_D_WOB,1.0,0.530093696818519,0.3587124385460167,sub44
74.18428963803508,-2.7747189044006286,11.71841944207902,41.91817039275568,342.4195604631203,346.5837635109973,352.21301208551176,8.775611547961898e-26,0.4962393237553248,0.0007713959732451637,2.69609564591284e-05,1.6849610434283025e-308,0.0,9.095e-320,0.11363476284416285,-6806.563322204641,13619.126644409282,13634.475826841564,3683.942231704908,SR_Q_D_WOB,1.0,0.5530401346368196,0.751339096854703,sub45
170.6625430288719,-12.613833928202395,7.4459951449951856,31.914782827325322,411.40516446517137,429.28749140264466,416.6017652703823,4.1865857485988366e-08,0.07490469532504294,0.21941564248495776,0.14110276727663038,2.5873355960841734e-103,9.095736986155922e-124,9.898596397434198e-104,0.040230872286012735,-7604.360555131212,15214.721110262424,15230.1114057928,11371.223587739209,SR_Q_D_WOB,0.5362669665322861,0.3483543302789267,0.6247675905669099,sub46
79.07374231128931,-0.08945499939913892,5.8088276828539005,-15.864537641012747,370.6164258865531,338.8855623134612,336.0524236374345,7.218316111124461e-28,0.9839510618288532,0.12799536494473904,0.16262014499684366,6.2215614615883e-311,0.0,1.7921953653076687e-279,0.1388387403080531,-6953.01659935135,13912.0331987027,13927.394531819878,4464.281648791024,SR_Q_D_WOB,1.0,0.6739174967908309,1.0,sub47
368.6091801953192,-5.968742401532005,17.091630668817515,34.05220148164327,264.1672633335096,264.10610013936093,308.1833928522512,6.788651599202387e-26,0.3522028719185696,0.0018123993055299589,0.08713814894932484,7.465809550207651e-55,3.118895539624963e-60,1.968816653611744e-71,0.12951671612284632,-7444.550999329962,14895.101998659924,14910.480260479819,9235.910164571562,SR_Q_D_WOB,0.38802590925567737,0.3777162534556651,0.928526160518508,sub48
104.8634252530879,14.781118577180473,-15.704065972355606,7.853119597743926,424.06795136297285,410.4616456271766,404.2687567969886,1.6152295048291274e-07,8.744479320386432e-05,3.0973164790898724e-05,0.7411310390278409,0.0,0.0,0.0,0.06229656580083276,-7106.051905982119,14218.103811964238,14233.532294167722,4433.690592547782,SR_Q_D_WOB,0.26699534056211666,0.6645288564973846,0.2756878673945247,sub05
54.58705055545099,-0.22734015731618584,12.139383265894796,10.200097363565012,329.7581030475372,329.936430035047,334.60281083940635,2.391453478742264e-22,0.9419433451409829,0.00010536203763344787,0.4803341573004214,0.0,0.0,0.0,0.08434999298986058,-6848.080596856003,13702.161193712005,13717.580174719897,3051.7547029933144,SR_Q_D_WOB,1.0,0.7576481405818442,0.9187873135428368,sub06
2957.6291352563926,9.702314859204174,54.57681809613389,22.673428767731927,-429.97949047070966,-386.90048499289657,-372.67368798586546,8.443299470036451e-07,0.12368398721314007,1.4038439377042105e-17,0.1808623572300352,0.01102850044608638,0.021563612008025732,0.02705483766893477,0.11488964868451845,-7501.153153585877,15008.306307171753,15023.64084352124,12075.264402919742,SR_Q_D_WOB,0.06912925251203422,0.07003665727904307,0.13642570961626027,sub07
34.24395565941588,29.804764343323132,5.578038104609544,36.1195383162469,339.99308478382585,342.71558749125336,350.056308562218,0.0001976797144414519,5.5216668206472225e-06,0.3929497255902217,0.01175991917304674,6.012927009749195e-189,2.826510341005447e-197,2.782044395125875e-207,0.0353878409677425,-7073.79611312553,14153.59222625106,14168.747793119926,12223.560196583496,SR_Q_D_WOB,1.0,0.91977544137852,0.8449362825885952,sub08
67.33008404176532,9.869053300996061,9.763030468943,31.78276012801579,361.30623522993284,344.7859441003103,350.11662066426004,1.765842003108692e-22,0.00386902002824233,0.004295422536425838,0.0051562104949564435,0.0,0.0,0.0,0.1007886245965357,-6893.896158731419,13793.792317462838,13809.185013953726,3613.2278300041853,SR_Q_D_WOB,0.8714122898920704,0.6941616196625657,0.40939991737017933,sub21
44.78530466280704,-0.7302397587799503,-14.676881342706187,20.73971882879209,395.43942588290713,397.46563997788394,410.02294210640434,1.5731937615862195e-12,0.8673582134357279,0.0008072089601454767,0.23554684742959556,0.0,0.0,0.0,0.052544635179281866,-7222.521347210262,14451.042694420525,14466.442582285215,5946.089232198492,SR_Q_D_WOB,0.9646895922894204,0.8897165330163275,0.3963813246915096,sub22
49.152717510354385,0.1711436935421975,13.515932096312449,11.972367959300033,306.39615952762125,292.9761474009362,284.3871106066915,4.0664975389269636e-27,0.9516012687918036,1.842555284774145e-06,0.11595966529249745,0.0,0.0,0.0,0.13295591215301572,-6556.712991575501,13119.425983151003,13134.777599660498,2434.5200589912297,SR_Q_D_WOB,1.0,0.8479963676841525,0.6411243875573271,sub23
148.1011173585148,16.328788542271052,-7.969322185937755,2.8932121892891898,309.449289588904,306.7819386222707,293.6890279970047,3.58069521063856e-19,3.025424907462741e-05,0.041259885840160763,0.7494967937994093,5.615282502794704e-186,8.4997699030927e-189,1.21695493077593e-173,0.08767165824192125,-6796.6851317813735,13599.370263562743,13614.657943226035,4556.161756552115,SR_Q_D_WOB,0.5257277071969869,0.4366775748933941,0.1855963341447105,sub24
402.0717551671287,2.1075708353120213,-10.671969718696461,-5.176192984915018,235.44727098199718,221.28980637662983,249.25040953343552,1.2854950104644486e-05,0.4870052622783269,0.0004487713371061964,0.5574973963362846,5.793279332598937e-14,1.68793541157598e-12,2.563689329710289e-15,0.0671839742535828,-6710.798310718279,13427.596621436558,13442.974883256455,2838.944882333533,SR_Q_D_WOB,0.18328668457609185,0.18919364470240124,0.970433730591786,sub25
97.56846689105636,14.560149470852787,21.061577635602525,26.98925225031282,375.84651907138976,338.55990505025386,332.19555074209546,3.604056531148295e-29,0.010453152835159536,0.00021539031205516058,0.12773208023439056,1.6396726629341474e-258,1.0424454204804551e-227,1.3729832007359189e-222,0.14111895332281155,-7504.243176613763,15014.486353227527,15029.869434325568,9971.208661609648,SR_Q_D_WOB,1.0,0.8919455376317555,0.9518160829848448,sub26
151.97694291532656,17.711033502312556,3.1865938548603907,12.373020979747608,319.8165335241364,331.5466596856553,315.5813755341274,1.6954053111278698e-34,0.0011530406535924082,0.5576152643378359,0.5416062501430299,2.453645825841521e-155,1.7815049731546643e-166,2.8269386457356387e-155,0.126104560457171,-7514.7702510993095,15035.540502198615,15050.9475642397,9212.509806238326,SR_Q_D_WOB,1.0,0.5877278278122382,0.6936137916211038,sub27
148.26909361674916,-1.5056306453587125,-16.233920029284338,18.730211113811066,386.1076785658455,373.1582677263207,345.69501775398226,9.328768686727282e-20,0.7106402425223545,6.6590567706399e-05,0.17205948138632865,4.158577725487334e-282,8.943028963783385e-271,1.357114889282424e-249,0.12587330030680333,-7092.2826135744845,14190.565227148969,14205.950714986013,5100.4038419311155,SR_Q_D_WOB,0.4555159922985586,0.6267488293903893,0.4924152168023503,sub28
29.949162705042266,11.598876070021939,-3.6955450421712968,16.848232274103278,287.5335206188389,290.7556681690571,288.3623336439656,1.304544334531282e-24,9.85427993070968e-09,0.06621684417303844,0.05320207813350957,0.0,0.0,0.0,0.11104083222442418,-6265.241112771416,12536.482225542832,12551.889287583916,1259.690734245259,SR_Q_D_WOB,1.0,0.9070767326531618,0.6216509016199753,sub29
91.35088962669364,0.8983241215721782,1.892020777461428,-20.87120848629849,342.1076115264017,325.6304633902376,334.3660918506846,1.1311089862085234e-16,0.8473303378268903,0.6855391604618791,0.08856604669756951,1.2059728918540254e-229,6.544479060949293e-213,3.48580840527329e-226,0.06334226643447027,-7063.455775338829,14132.911550677658,14148.219048744983,6563.049453362156,SR_Q_D_WOB,0.8455387062651288,0.6102613423074782,0.4940505444945972,sub30
104.38569177850893,3.62253805040032,1.0473670734469662,10.248178531719013,352.2514829480208,345.2200204982612,345.09491977714134,6.040382826822784e-21,0.3599474472989803,0.7908890061407544,0.681877479672448,1.1111109788293453e-270,5.776590262125707e-255,8.32883403197226e-264,0.06956062579718614,-7194.317987156644,14394.635974313289,14410.073927716434,4918.139369866719,SR_Q_D_WOB,0.7567983559339495,0.5945832072164754,0.5234354745554707,sub31
72.67626784027769,9.478496777729973,31.71861939465788,14.506903046340911,307.4157473805088,313.6258720148452,304.9511558818324,2.0019589811746007e-28,0.0026800555805986497,5.771916982661048e-23,0.25111668533072906,0.0,0.0,0.0,0.16034944578322094,-6883.95272373547,13773.90544747094,13789.333929674423,3120.793748167253,SR_Q_D_WOB,1.0,0.6439420968201189,0.7771835088451736,sub32
