,trial_index,RT,congruency,stimPosit,respPosit,correction,hand,block1,block2,block3,error_outlier,nblock,postError,P,Q_ll,Q_lr,Q_rl,Q_rr,PE_ll,PE_lr,PE_rl,PE_rr,conflict
0,1,366.8,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,-0.5,0.5,0.7094868805140916
1,2,478.3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.795145380447964,0.5,0.5,0.20485461955203593,0.795145380447964,0.0,0.0,-0.20485461955203593,0.204854619552036,0.3511452245939587
2,3,329.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.08393083030361877,0.9160691696963812,0.5,-0.5,0.0,0.0,0.7094868805140916
3,4,361.1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.3863983426646785,0.795145380447964,0.20485461955203593,0.3863983426646785,0.6136016573353216,0.0,0.0,0.6136016573353216,-0.6136016573353216,0.8009784862652352
4,5,380.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5805851690434547,0.5805851690434547,0.4194148309565453,0.748601731860148,0.25139826813985205,0.4194148309565453,-0.4194148309565453,0.0,0.0,0.6289372551653739
5,6,308.1,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.4321228997179657,0.8281618687398309,0.1718381312601691,0.5678771002820343,0.4321228997179657,0.0,0.0,-0.5678771002820343,0.5678771002820343,0.7672568539052625
6,7,299.4,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5895998427143863,0.5895998427143863,0.41040015728561374,0.232664494661179,0.767335505338821,0.41040015728561374,-0.41040015728561374,0.0,0.0,0.6191188442528757
7,8,270.9,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5729920856506324,0.8318552638303198,0.16814473616968023,0.4270079143493676,0.5729920856506324,0.0,0.0,-0.4270079143493676,0.4270079143493676,0.6370812244708093
8,9,438.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5906082707211522,0.5906082707211522,0.4093917292788478,0.17494908767949607,0.8250509123205039,0.4093917292788478,-0.4093917292788478,0.0,0.0,0.6180103984661369
9,10,529.7,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5887504411463935,0.8322684261016631,0.16773157389833693,0.4112495588536064,0.5887504411463935,0.0,0.0,-0.4112495588536064,0.4112495588536065,0.6200509130172005
10,11,405.2,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1,1.0,0,0.16849274383979632,0.5907210786920174,0.4092789213079826,0.16849274383979632,0.8315072561602037,0.0,0.0,-0.16849274383979632,0.1684927438397963,0.29494334962554897
11,12,512.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,1,0.5247700758558533,0.5247700758558533,0.4752299241441466,0.06903303387316025,0.9309669661268398,0.47522992414414666,-0.4752299241441466,0.0,0.0,0.6861102740859799
12,13,372.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.19470609062058408,0.8052939093794158,0.19470609062058408,0.38233071524018236,0.6176692847598176,-0.8052939093794158,0.8052939093794159,0.0,0.0,0.8968396015313238
13,14,407.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.32993635486698386,0.32993635486698386,0.6700636451330161,0.4678721069962194,0.5321278930037806,0.6700636451330162,-0.6700636451330161,0.0,0.0,0.8368492647002133
14,15,402.9,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5087720556045638,0.7254687338012511,0.27453126619874885,0.49122794439543616,0.5087720556045638,0.0,0.0,-0.49122794439543616,0.49122794439543616,0.7013486426236877
15,16,470.3,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.7987393726750885,0.5615609703929989,0.4384390296070011,0.20126062732491146,0.7987393726750885,0.0,0.0,-0.20126062732491146,0.20126062732491146,0.34570802285336
16,17,361.8,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5168083308573876,0.5168083308573876,0.48319166914261236,0.08245833848289764,0.9175416615171024,0.48319166914261236,-0.48319166914261236,0.0,0.0,0.6937579455032606
17,18,393.2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.8020319088941539,0.8020319088941539,0.19796809110584612,0.3859963001115888,0.6140036998884112,0.19796809110584612,-0.19796809110584612,0.0,0.0,0.34070420725686296
18,19,376.6,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9188906440261382,0.9188906440261382,0.08110935597386179,0.46887294182567557,0.5311270581743244,0.08110935597386182,-0.08110935597386179,0.0,0.0,0.14906799826124073
