α_v,α_s,decay,MSE
0.69,0.55,0.7,1.7452715272021193e7
1.0,0.5,0.23,1.7506814252477817e7
0.2,0.62,0.57,1.7564540119042523e7
0.12,0.52,0.82,1.759158641099724e7
0.65,0.57,0.64,1.7412151697109517e7
0.85,0.09,0.53,1.761224552225097e7
0.89,0.25,0.82,1.760483892149083e7
0.01,0.43,0.92,1.761214286786245e7
0.12,0.11,0.21,1.71171563279313e7
0.88,0.31,0.71,1.7593710546406735e7
0.03,0.64,0.85,1.761596427636815e7
0.89,0.61,0.4,1.7486257243768264e7
0.48,0.27,0.16,1.720657261041214e7
0.43,0.56,0.11,1.7076834068919096e7
0.1,0.94,0.62,1.7617606936855182e7
0.08,0.22,0.18,1.73687351040127e7
0.77,0.36,0.55,1.7539277765487257e7
0.22,0.04,0.06,1.7539626048474815e7
0.29,0.41,0.14,1.711322558904191e7
0.53,0.07,0.08,1.7547553856944956e7
0.1,0.2,0.24,1.7305342868205465e7
0.77,0.7,0.49,1.7380416014744177e7
0.54,0.94,0.36,1.7537261098853923e7
0.71,0.31,0.16,1.7359003991295416e7
0.62,0.17,0.67,1.757223246577629e7
0.25,0.64,0.44,1.752808290653348e7
0.85,0.92,0.15,1.7250280785786096e7
0.91,0.53,0.41,1.752467164684563e7
0.59,0.36,0.75,1.748963903185734e7
0.99,0.71,0.28,1.7501408930021044e7
0.21,0.48,0.65,1.7527789725594424e7
0.07,0.71,0.99,1.7615749424448546e7
1.0,0.16,0.54,1.761408149390172e7
0.31,0.96,0.23,1.7571716905194744e7
0.82,0.59,0.24,1.732901556257519e7
0.48,0.73,0.27,1.737319618501935e7
0.11,0.49,0.98,1.7596062333760962e7
0.46,0.03,0.59,1.7597059645601172e7
0.19,0.99,0.67,1.761424888797001e7
0.76,0.39,0.64,1.7538839113616385e7
0.15,0.3,0.5,1.7453969905392334e7
0.36,0.06,0.8,1.7574451328579657e7
0.58,0.78,0.99,1.7522411863142826e7
0.59,0.65,0.77,1.743794798476974e7
0.91,0.58,0.58,1.7550833254281245e7
0.9,1.0,0.87,1.757033913697929e7
0.25,0.68,0.6,1.7562923737306464e7
0.38,0.72,0.87,1.7553109639231812e7
0.17,0.64,0.99,1.759831885888603e7
0.34,0.23,0.86,1.7460867902201373e7
0.32,0.38,0.62,1.739595192313528e7
0.39,0.62,0.3,1.7362284587014966e7
0.7,0.84,0.52,1.7439934943919264e7
0.41,0.86,0.14,1.7465712227342896e7
0.04,0.32,0.44,1.756991007203503e7
0.82,0.65,0.88,1.7520035435531538e7
0.3,0.21,0.6,1.740014598343628e7
0.64,0.54,0.89,1.7467954234288637e7
0.99,0.13,0.78,1.7618134310907315e7
0.57,0.16,0.82,1.757149542015487e7
0.03,0.54,0.02,1.761339698085423e7
0.98,0.01,0.06,1.7620090831116408e7
0.72,0.4,0.16,1.727925349349688e7
0.23,0.89,0.18,1.756724565915882e7
0.52,0.71,0.23,1.7292915290937442e7
0.67,0.81,0.54,1.7435353831733216e7
0.47,0.93,0.4,1.755287264771571e7
0.42,0.44,0.66,1.7395865702119473e7
0.32,0.03,0.41,1.757956710629891e7
0.79,0.44,0.49,1.7508354188805785e7
0.32,0.65,0.72,1.753965893156429e7
0.54,0.99,1.0,1.759271855781328e7
0.53,0.58,0.39,1.729587727894848e7
0.49,0.02,0.6,1.76026571613112e7
0.58,0.74,0.39,1.7376609072498355e7
0.07,0.52,0.27,1.7570951566216294e7
0.39,0.47,0.52,1.7365584405363817e7
0.45,0.11,0.04,1.745293585109425e7
0.35,0.71,0.18,1.7406953346631497e7
0.05,0.12,0.1,1.7320877278323445e7
0.59,0.14,0.01,1.7557777134469762e7
0.67,0.46,0.77,1.74896649946575e7
0.62,0.4,0.59,1.745531394199356e7
0.69,0.53,0.26,1.7255679186022412e7
0.28,0.76,0.31,1.7531735784160808e7
0.04,0.85,0.16,1.7614205925790325e7
0.72,0.74,0.33,1.727913170148704e7
0.64,0.51,0.1,1.7012801480753988e7
0.38,0.62,0.23,1.7325662083833866e7
0.3,0.01,0.61,1.7592573190912623e7
0.37,0.3,0.29,1.7203589760928866e7
0.18,0.94,0.33,1.7602837757837255e7
0.06,0.66,0.42,1.7604467198930155e7
0.41,0.03,0.51,1.759173325296313e7
0.63,0.71,0.54,1.738980143753794e7
0.11,0.17,0.27,1.7242018659069985e7
0.37,0.11,0.85,1.754877847412023e7
0.21,0.37,0.24,1.7289525969016593e7
0.88,0.55,0.49,1.7523819647393346e7
0.84,0.41,0.18,1.739647354810155e7
0.19,0.51,0.91,1.757055764501787e7
0.02,0.05,0.2,1.733850143089271e7
0.64,0.16,0.33,1.7544930919423282e7
0.27,0.76,0.85,1.758857076020479e7
0.66,0.13,0.71,1.7592007088426944e7
0.35,0.5,0.38,1.7342870571272854e7
0.58,0.17,0.36,1.7525561331507366e7
0.41,0.33,0.06,1.6958549948531296e7
0.44,0.65,0.3,1.7347043407529954e7
0.36,0.7,0.94,1.755871707989811e7
0.25,0.8,0.03,1.747536880197526e7
0.66,0.77,0.14,1.715772675724301e7
0.45,0.08,0.72,1.757762696829432e7
0.3,0.6,0.77,1.7537319326284036e7
0.68,0.59,0.19,1.7135347553032752e7
1.0,0.75,0.16,1.742891593263242e7
0.85,0.35,0.15,1.741172255099858e7
0.06,0.02,0.41,1.7491729827708162e7
0.99,0.02,0.3,1.7620370594078865e7
0.98,0.83,0.38,1.751501539121937e7
0.34,0.28,0.57,1.7368467097453058e7
0.01,0.05,0.7,1.756210831187224e7
0.55,0.41,0.23,1.718991336367009e7
0.82,0.27,0.7,1.7588496884231053e7
0.34,0.68,0.62,1.752927304411329e7
0.27,0.5,0.97,1.7538372700491276e7
0.33,0.39,0.11,1.7005209213620946e7
0.7,0.49,0.19,1.721681288567146e7
0.4,0.41,0.04,1.694447376528742e7
0.71,0.83,0.36,1.736975157128619e7
0.84,0.47,0.5,1.752653105872476e7
0.6,0.89,0.89,1.7553052563451815e7
0.42,0.68,0.98,1.753676584379828e7
0.35,0.15,0.41,1.744735191344912e7
0.68,0.6,0.94,1.7475341421359055e7
0.84,0.73,0.08,1.7048213665202934e7
0.26,0.87,0.23,1.7560603033958416e7
0.39,0.99,0.44,1.758669535896328e7
0.94,0.12,0.2,1.7592719906382896e7
0.77,0.34,0.8,1.7569402685623202e7
0.53,0.64,0.8,1.745737513074507e7
0.77,0.41,0.09,1.7225484241820686e7
0.04,0.35,0.3,1.7558728297757383e7
0.07,0.21,0.35,1.745969411640052e7
0.42,0.69,0.17,1.73143489702355e7
0.77,0.01,0.81,1.7617450621010724e7
0.07,0.97,0.89,1.762025243613755e7
0.43,0.61,0.39,1.737059275144678e7
0.02,0.28,0.26,1.755728816592238e7
0.21,0.73,0.38,1.756471945118536e7
0.98,0.04,0.54,1.762011205757188e7
0.4,0.67,0.65,1.7502147555983882e7
0.29,0.08,0.8,1.7545761844576713e7
0.2,0.77,0.34,1.757252640705588e7
1.0,0.7,0.13,1.7400701809499286e7
0.3,0.39,0.79,1.7454948419114474e7
0.3,0.05,0.85,1.7571170824035205e7
0.94,0.53,0.78,1.7587758121076737e7
0.59,0.06,0.5,1.7597900359932847e7
0.12,0.66,0.31,1.7577369880254585e7
0.43,0.65,0.37,1.739230722505419e7
0.02,0.01,0.57,1.7457599938658405e7
0.8,0.78,0.57,1.7400539984907888e7
0.87,0.78,0.02,1.71564076684236e7
0.87,0.25,0.25,1.753991093859529e7
0.81,0.23,0.48,1.7578836047703262e7
0.42,0.69,0.55,1.748313894372394e7
0.16,0.06,0.16,1.740424846752217e7
0.53,1.0,0.85,1.759131082391001e7
0.22,0.46,0.55,1.749337974237524e7
0.26,0.86,0.68,1.7597155450706188e7
0.13,0.4,0.69,1.7556619411569823e7
0.84,0.45,0.17,1.7362171380202405e7
0.98,0.8,0.39,1.7523492608116034e7
0.25,0.13,0.73,1.7472520522729084e7
0.14,0.11,0.81,1.7439819679093737e7
0.72,0.19,0.4,1.756227935509164e7
0.72,0.78,0.72,1.743881997575319e7
0.12,0.02,0.31,1.7544786421564203e7
0.04,0.85,0.22,1.7614750606747646e7
0.04,0.04,0.7,1.741856263894948e7
0.01,0.19,0.34,1.755854480176921e7
0.59,1.0,0.97,1.7590121823990382e7
0.45,0.61,0.79,1.7474825150674578e7
0.37,1.0,0.35,1.758471159712858e7
0.74,0.71,0.8,1.744861599957011e7
0.7,0.97,0.28,1.751321210983811e7
0.04,0.99,0.7,1.7620704043159988e7
0.2,0.49,0.2,1.7401130051582843e7
0.95,0.93,0.75,1.7478226367706057e7
0.24,0.67,0.46,1.7546947857215192e7
0.38,0.72,0.4,1.7484243087856196e7
0.09,0.15,0.58,1.7439372121829696e7
0.45,0.97,0.09,1.750866730477719e7
0.56,0.4,0.27,1.72475495921088e7
0.14,0.98,0.89,1.761821342973254e7
0.56,0.74,0.11,1.717587888481631e7
0.88,0.9,0.81,1.746288546735219e7
0.47,0.27,0.15,1.718421511155457e7
0.64,0.6,0.71,1.7420666944846123e7
0.45,0.71,0.94,1.7533068345932033e7
0.96,0.61,0.76,1.758648961703548e7
0.55,0.68,0.44,1.7369882774100497e7
0.68,0.55,0.25,1.722499234914116e7
0.42,0.15,0.33,1.7466101911232352e7
0.47,0.78,0.11,1.7324890624222796e7
0.42,0.66,0.83,1.751437308801587e7
0.91,0.1,0.88,1.7617063181377262e7
0.95,0.2,0.04,1.7463336880741365e7
0.6,0.41,0.12,1.7091431361905742e7
0.77,0.21,0.39,1.7564567904734608e7
0.02,0.34,0.73,1.7601597225945335e7
0.81,0.33,0.46,1.754757442205805e7
0.17,0.03,0.63,1.7557038522919763e7
0.44,0.23,0.12,1.7192138201239854e7
0.98,0.21,0.71,1.761326323174295e7
0.96,0.8,0.18,1.7363291932281155e7
0.37,0.6,0.55,1.7462302545326978e7
0.03,0.54,0.05,1.760465338068235e7
0.54,0.94,0.9,1.7579037854050815e7
0.1,0.05,0.9,1.749365544558614e7
1.0,0.57,0.92,1.7605066122277804e7
0.75,0.39,0.66,1.7537355692795753e7
0.03,0.57,0.08,1.760139961075647e7
0.25,0.44,0.39,1.739747563586347e7
0.36,0.88,0.65,1.7582033483487003e7
0.85,0.08,0.25,1.7604186253318653e7
0.19,0.52,0.39,1.7506276506983254e7
0.32,0.65,0.99,1.756166169656386e7
0.21,0.33,0.8,1.7486204907183167e7
0.82,0.73,0.35,1.733359345344673e7
0.76,0.25,0.75,1.758323496283666e7
0.47,0.63,0.99,1.7503241305649277e7
0.5,0.44,0.22,1.7128986029329877e7
0.6,0.95,0.49,1.7548156118033003e7
0.2,0.34,0.51,1.742713587385728e7
0.12,0.58,0.49,1.7580734543440692e7
0.69,1.0,0.99,1.7584288282016322e7
0.6,0.6,0.26,1.7189442443490498e7
0.51,0.33,0.52,1.741133559981563e7
0.59,0.5,0.66,1.741396146367419e7
0.77,0.34,0.62,1.7554752029078793e7
0.3,0.52,0.75,1.7505052768490516e7
0.36,0.31,0.31,1.721045877294654e7
0.58,0.29,0.44,1.7457259166088764e7
0.72,0.31,0.32,1.7476275971501417e7
0.02,0.38,0.71,1.7603700011974547e7
0.04,0.24,0.21,1.750350924303751e7
0.47,0.39,0.58,1.7379043839318216e7
0.72,0.19,0.67,1.7585457568154313e7
0.13,0.75,0.48,1.759995336275098e7
0.72,0.68,0.17,1.7109210942918696e7
0.11,0.45,0.46,1.755417285704942e7
0.67,0.05,0.33,1.7603914732612032e7
0.49,0.25,0.05,1.7163350196470473e7
0.11,0.14,0.74,1.7444500270980544e7
0.75,0.86,0.08,1.714269964990411e7
0.52,0.04,0.46,1.759744494865234e7
0.06,0.77,0.77,1.761662011684199e7
0.51,0.72,0.44,1.742200413878845e7
0.88,0.17,0.44,1.7599103927106075e7
0.34,0.9,0.07,1.7497214163433496e7
0.75,0.28,0.23,1.746608809642793e7
1.0,0.84,0.75,1.7593607319614056e7
0.22,0.69,1.0,1.7594314017010063e7
0.38,0.57,0.96,1.7512882500205997e7
0.7,0.05,0.51,1.7609128707995407e7
0.81,0.01,0.35,1.761854859428147e7
0.85,0.57,0.47,1.7493114717121363e7
0.59,0.45,0.6,1.7416013207950722e7
0.36,0.59,0.85,1.7515919770224825e7
0.24,0.83,0.69,1.759716160946662e7
0.98,0.27,0.37,1.758744971231538e7
0.04,0.58,0.51,1.760609141383055e7
0.74,1.0,0.27,1.7537636251651e7
0.87,0.07,0.49,1.7614866048812017e7
0.12,0.14,0.37,1.725889144518141e7
0.68,0.57,0.1,1.7009787226599302e7
0.69,1.0,0.35,1.755142177979416e7
0.84,0.68,0.81,1.7514194962077588e7
0.67,0.32,0.53,1.7509544768715963e7
0.66,0.19,0.46,1.755572784650175e7
0.5,0.47,0.35,1.724938133603559e7
0.66,0.31,0.01,1.7441065061232e7
0.7,0.2,0.45,1.7560381752246503e7
0.15,0.58,0.26,1.7529751498397645e7
0.53,0.69,0.67,1.7454561607489277e7
0.82,0.4,0.58,1.755106457493651e7
0.95,0.48,0.38,1.754553397891681e7
0.94,0.62,0.38,1.751463993679675e7
0.33,0.51,0.9,1.7506183504240684e7
0.93,0.56,0.2,1.742113621823953e7
0.19,0.78,0.95,1.7606370010331895e7
0.96,0.39,0.22,1.7506371387755577e7
0.07,0.42,0.93,1.7598670794172376e7
0.06,0.86,0.4,1.7615585222798005e7
0.45,0.03,0.24,1.7591966791110404e7
0.05,0.89,0.91,1.761997610383066e7
0.08,0.41,1.0,1.7596511198558584e7
0.7,0.46,0.54,1.7459896286035616e7
0.96,0.99,0.85,1.7533760304242175e7
0.41,0.68,0.98,1.754011394048542e7
0.05,0.46,0.1,1.7564989608409062e7
0.03,0.54,0.37,1.7600092183085304e7
0.97,0.72,0.31,1.7493683437335543e7
0.47,0.72,0.2,1.73243980024905e7
0.89,0.06,0.48,1.761649921715566e7
0.23,0.75,0.79,1.7592888758707717e7
0.72,0.39,0.15,1.7276446955730435e7
0.27,0.06,0.48,1.754150623059039e7
0.47,0.93,0.44,1.7557705906055726e7
0.27,0.11,0.84,1.7514005402260263e7
0.66,0.11,0.35,1.757989459846821e7
0.21,0.12,0.88,1.7477945778239924e7
0.83,0.62,0.91,1.7537529912155762e7
0.87,0.67,0.5,1.748122634852455e7
0.53,0.29,0.6,1.747144256447622e7
0.42,0.18,0.51,1.747981389607531e7
0.72,0.25,0.83,1.7578424379082374e7
0.38,0.21,0.54,1.7433738600451384e7
0.73,0.67,0.9,1.7470674731185354e7
0.73,0.07,0.88,1.761050776041966e7
0.22,0.77,1.0,1.7602539022047512e7
0.81,0.87,0.27,1.7295775657763634e7
0.94,0.8,0.77,1.755002671726844e7
0.12,0.42,0.4,1.7525501935450733e7
0.47,0.85,0.85,1.7564815011913937e7
0.9,0.4,0.85,1.759332841801476e7
0.09,0.15,0.35,1.732314800810139e7
0.2,0.35,0.76,1.749694643131371e7
0.94,0.38,0.95,1.760412425208817e7
0.33,0.98,0.63,1.7600576423176065e7
0.43,0.23,0.67,1.747345441191566e7
0.47,0.3,0.98,1.7492955210992023e7
0.51,0.24,0.73,1.7511868642355654e7
0.85,0.93,0.32,1.739299516300742e7
0.28,0.75,0.99,1.759017948834252e7
0.21,0.74,0.64,1.75891021245704e7
0.9,0.52,0.4,1.7518401707249552e7
0.58,0.22,0.82,1.755231166564531e7
0.12,0.96,0.53,1.7616139669045683e7
0.55,1.0,0.22,1.754416135977002e7
0.91,0.24,0.7,1.760497017777698e7
0.07,0.91,0.07,1.7611006160746988e7
0.19,0.4,0.87,1.753842728668896e7
0.57,0.82,0.1,1.728133131260369e7
0.68,0.7,0.84,1.744981277202443e7
0.72,0.01,0.62,1.7616035049974836e7
0.25,0.59,0.08,1.734955701793484e7
0.36,0.56,0.66,1.7472818346852183e7
0.09,0.91,0.07,1.7605467642671183e7
0.12,0.73,0.86,1.7610303897738222e7
0.33,0.57,0.03,1.7148057144128468e7
0.42,0.86,0.09,1.7435135848689582e7
0.12,0.2,0.93,1.7511727571069527e7
0.16,0.38,0.46,1.7481831126945026e7
0.41,0.16,0.32,1.7442409586285572e7
0.52,0.18,0.22,1.7436266706286054e7
0.42,0.8,0.3,1.748109437539856e7
0.4,0.24,0.09,1.7096848900938895e7
0.61,0.45,0.76,1.7462480100543898e7
0.95,0.41,0.66,1.75932390846503e7
0.11,0.52,0.12,1.751398071762095e7
0.25,0.37,0.74,1.7465971547528252e7
0.54,0.24,0.07,1.722478656605868e7
0.67,0.07,0.75,1.76057310627338e7
0.95,0.92,0.37,1.7376889355495404e7
0.75,0.57,0.69,1.7477671838364627e7
0.65,0.38,0.57,1.747799872296894e7
0.4,0.63,0.65,1.7483178676141664e7
0.28,0.98,0.73,1.7607689134392157e7
0.65,0.57,0.52,1.737301750463841e7
0.43,0.13,0.75,1.7548740491881598e7
0.01,0.97,0.5,1.7620843198597826e7
0.87,0.76,0.76,1.749868495215163e7
0.26,0.59,0.08,1.733415898127785e7
0.59,0.05,0.94,1.7603978385481257e7
0.77,0.76,0.48,1.736347522347297e7
0.41,0.62,0.64,1.7470869551527534e7
0.03,0.37,0.16,1.7561759739077497e7
0.22,0.63,0.75,1.757423467257175e7
0.99,0.4,0.32,1.755670687618827e7
0.1,0.16,0.05,1.719161362612473e7
0.72,0.41,0.72,1.752544585185428e7
0.12,0.99,0.74,1.7618547062411215e7
0.26,0.44,0.67,1.747962377741572e7
0.06,0.08,0.6,1.741013102030327e7
0.94,0.9,0.75,1.7492493239790533e7
0.44,0.57,0.62,1.7424257616109643e7
0.88,0.35,0.93,1.7596877425175525e7
0.65,0.34,0.16,1.727583091097251e7
0.02,0.33,0.67,1.759870627383464e7
0.27,0.66,0.24,1.7466801590551898e7
0.25,0.13,0.05,1.7235471930720434e7
0.73,0.88,0.65,1.748483765597188e7
1.0,0.05,0.86,1.762056208125286e7
0.82,0.46,0.4,1.7490691885323014e7
0.6,0.99,0.59,1.7572665489800505e7
0.88,1.0,0.08,1.7486166356772784e7
0.12,0.14,0.14,1.70548303471293e7
0.22,0.1,0.27,1.7378220938564364e7
0.48,0.18,0.81,1.7539636498192944e7
0.87,0.04,0.9,1.7618580940196827e7
0.52,0.26,0.91,1.7522047471463345e7
0.27,0.4,0.65,1.7446370128385007e7
0.04,0.56,0.51,1.7604658073931266e7
0.22,0.04,0.88,1.7564137466591116e7
0.98,0.74,0.65,1.7577326015828572e7
0.02,0.06,0.53,1.7502712578997802e7
0.22,0.15,0.58,1.739728764328001e7
0.13,0.12,0.75,1.7422998583562694e7
0.23,0.62,0.3,1.749719542793124e7
0.27,0.11,0.75,1.7507036868044157e7
0.97,0.9,0.19,1.733443181636608e7
0.44,0.18,0.61,1.7506525673299037e7
0.49,0.71,0.69,1.748660830163434e7
0.19,0.56,0.56,1.7552479296801247e7
0.75,0.28,0.93,1.7582091837032538e7
0.55,0.74,0.08,1.7148201979553726e7
0.41,0.47,0.62,1.7393943553480648e7
0.99,0.45,0.17,1.7470609158284318e7
0.49,0.8,0.65,1.7524040183647994e7
0.07,0.3,0.93,1.7584014248307202e7
0.62,0.8,0.56,1.7456329554645814e7
1.0,0.96,0.04,1.72989811856857e7
0.5,0.32,0.03,1.712518560108398e7
0.68,0.58,0.09,1.698961773917142e7
0.74,0.91,0.72,1.751368553501564e7
0.59,0.53,0.14,1.703427746554557e7
0.33,0.31,0.2,1.7085299651749145e7
0.4,0.46,0.13,1.702906038053035e7
0.68,0.82,0.75,1.7478358723197386e7
0.25,0.81,0.72,1.759414282293401e7
0.06,0.04,0.36,1.7324457699083224e7
0.52,0.73,0.85,1.7506517147549383e7
0.4,0.66,0.39,1.7429765190562367e7
0.25,0.79,0.29,1.7551265141515132e7
0.23,0.11,0.99,1.7506500921484727e7
0.23,0.77,0.42,1.7572021888850544e7
0.83,0.57,0.95,1.7552668740086373e7
0.85,0.2,0.46,1.759080703958624e7
0.27,0.9,0.42,1.758754343734467e7
0.32,0.04,0.43,1.757166420460114e7
0.83,0.5,0.09,1.7213302600930825e7
0.27,0.44,0.71,1.748079046546157e7
0.03,0.21,0.27,1.7520255427320495e7
0.05,0.74,0.52,1.7613625370763503e7
0.1,0.44,0.55,1.7568958147436637e7
0.26,0.42,0.4,1.7375476484800212e7
0.9,0.25,0.38,1.757870811036862e7
0.95,0.12,0.35,1.760841650649871e7
0.08,0.02,0.39,1.7520533935236882e7
0.24,0.46,0.51,1.7466414777350042e7
0.82,0.04,0.22,1.7612534237944353e7
0.5,0.37,0.42,1.733387886725772e7
0.27,0.33,0.33,1.7243064900683753e7
0.88,0.9,0.92,1.7480240356464554e7
0.49,0.76,0.34,1.742751992331275e7
0.36,0.39,0.42,1.7292463966015607e7
0.83,0.25,0.84,1.7597832139195662e7
0.54,0.1,0.53,1.757707425594212e7
0.13,0.9,0.78,1.761587727065598e7
0.33,0.39,0.4,1.729252812560024e7
0.92,0.11,0.13,1.75794330105065e7
0.22,0.4,0.21,1.7284039588918533e7
0.74,0.84,0.62,1.7443596386336505e7
0.5,0.16,0.61,1.754205177845875e7
0.82,0.18,0.85,1.7605000942771982e7
0.22,0.36,0.43,1.7385793677170455e7
0.82,0.65,0.52,1.7452435525608514e7
0.28,0.63,0.58,1.7532875296238966e7
0.33,0.99,0.66,1.7602520132835504e7
0.04,0.52,0.08,1.7588641501429554e7
0.35,0.08,0.41,1.7537896095665164e7
0.58,0.03,0.52,1.7605832678356715e7
0.85,0.07,0.02,1.7596472718851496e7
0.44,0.43,0.11,1.696940638154705e7
0.06,0.89,0.87,1.7619567907705896e7
0.87,0.61,0.7,1.7539629537442163e7
0.31,0.39,0.24,1.7175430449585192e7
0.87,0.68,0.77,1.7529648139344912e7
0.87,0.91,0.78,1.7465680862847593e7
0.45,0.11,0.65,1.7560079755908523e7
0.01,0.8,0.31,1.761753162802014e7
0.88,0.25,0.01,1.750540869936134e7
0.3,0.51,0.24,1.7311235504967414e7
0.99,0.21,0.39,1.7600589894834038e7
0.52,0.83,0.87,1.754817382434491e7
0.22,0.39,0.78,1.750405748152606e7
0.23,0.07,0.54,1.751709426059995e7
0.91,0.05,0.72,1.7618882893537067e7
0.57,0.97,0.7,1.757486242896909e7
0.75,0.98,0.3,1.7520036461673837e7
0.43,0.42,0.32,1.7216971067002866e7
0.58,0.97,0.04,1.745202101258454e7
0.53,0.29,0.4,1.7409658397573624e7
0.73,0.29,1.0,1.7578093878605053e7
0.99,0.83,0.57,1.7569242364350766e7
0.69,0.56,0.13,1.707103430849669e7
0.89,0.77,0.44,1.743420882686204e7
0.12,0.32,0.58,1.7520856777300972e7
0.61,0.13,0.23,1.7535678106785838e7
0.77,0.7,0.94,1.7484879855458375e7
