α_v,α_s,decay,MSE
0.62,0.68,0.94,3.914941853025934e7
0.96,0.91,0.54,3.945507954407236e7
0.59,0.1,0.02,3.909517797064156e7
0.65,0.89,0.55,3.844518626918458e7
0.04,0.74,0.43,3.8472620050155185e7
0.08,0.47,0.78,3.8399924737251975e7
0.42,0.45,0.03,3.901373588546865e7
0.01,0.27,0.18,3.8565549446491e7
0.65,0.59,0.51,3.944905870939568e7
0.6,0.76,0.37,3.868272532507244e7
0.27,0.77,0.26,3.8125342328009e7
0.15,0.92,0.37,3.828057214781618e7
0.38,0.91,0.96,3.8360084287127845e7
0.59,0.58,0.37,3.9300052228855714e7
0.4,0.53,0.63,3.877972143448704e7
0.27,0.22,0.3,3.937499205659344e7
0.26,0.48,0.37,3.842393076733785e7
0.26,0.43,0.21,3.8506164668282e7
0.18,0.61,0.2,3.8163632469488606e7
0.9,0.81,0.44,3.9504081450326756e7
0.48,0.73,0.3,3.840963153023241e7
0.24,0.3,0.69,3.885618685829193e7
1.0,0.78,0.11,3.922040472852392e7
0.57,0.8,0.45,3.848974154391418e7
0.12,0.93,0.09,3.808793201021883e7
0.52,0.25,0.64,3.9465244136102475e7
0.51,0.38,0.78,3.950843725562401e7
0.04,1.0,0.95,3.850211083756898e7
0.09,0.06,0.12,3.948529659342823e7
0.73,0.77,0.05,3.906508973719612e7
0.48,0.03,0.38,3.9004630899920076e7
0.81,0.23,0.47,3.9024256588190205e7
0.47,0.05,0.15,3.899301860414482e7
0.93,0.23,0.71,3.888322845307289e7
0.32,0.02,0.37,3.913785305520919e7
0.64,0.44,0.8,3.951849375027021e7
0.01,0.35,0.61,3.849699905703185e7
0.98,0.45,0.53,3.897985872469688e7
0.95,0.54,0.81,3.908551242068777e7
0.29,0.09,0.85,3.943931928969428e7
0.51,0.8,0.94,3.8525706189377196e7
0.01,0.12,0.57,3.845948784558612e7
0.92,0.9,0.34,3.948892645387088e7
0.11,0.87,0.49,3.8368633666553326e7
0.57,0.04,0.5,3.894819302926275e7
0.2,0.27,0.59,3.875661539582947e7
0.26,0.9,0.01,3.8455162180068836e7
0.89,0.04,0.76,3.866910876388719e7
1.0,0.58,0.77,3.900070192700456e7
0.47,0.77,0.47,3.8366771336124875e7
0.51,0.63,0.24,3.8804481887979575e7
0.83,0.6,0.76,3.9406456955109924e7
0.22,0.67,0.86,3.835667620396595e7
0.76,0.74,0.71,3.942813153022245e7
0.7,0.99,0.26,3.820755339624929e7
0.69,0.63,0.48,3.946266180169222e7
0.89,0.63,0.68,3.92938722708915e7
0.89,0.57,0.93,3.924415892907138e7
0.48,0.86,0.99,3.8439166761994004e7
0.81,0.98,0.92,3.856190970068081e7
0.44,0.98,0.85,3.832406296446173e7
0.69,0.15,0.86,3.9048511372327745e7
0.73,0.3,0.3,3.924091684694959e7
0.22,0.9,0.27,3.814660954904527e7
0.41,0.6,0.54,3.860770059315933e7
0.37,0.9,0.59,3.8239322721736334e7
0.5,0.2,0.72,3.941191927693675e7
0.97,0.64,0.11,3.923300686160837e7
0.82,0.72,0.4,3.952815493917245e7
0.34,0.86,0.51,3.8218073096215546e7
0.52,0.86,0.26,3.8208232784333795e7
0.19,0.91,0.6,3.8308994809238315e7
0.19,0.51,0.5,3.832713638100845e7
0.98,0.18,0.11,3.876138143958265e7
0.75,0.04,0.28,3.876299434535335e7
0.28,0.78,0.46,3.8223861480878875e7
0.12,0.73,0.38,3.832229763706046e7
0.38,0.13,0.23,3.939011862926084e7
0.8,0.02,0.92,3.869521896578279e7
0.02,0.36,0.28,3.851109816309264e7
0.93,0.35,0.23,3.900199802149753e7
0.97,0.29,0.03,3.897140491907165e7
0.04,0.37,0.85,3.842684204157971e7
0.59,0.8,0.14,3.846160240187203e7
0.68,0.74,0.26,3.905755801739707e7
0.37,0.45,0.62,3.890981310367884e7
0.27,0.64,0.49,3.8292099842666924e7
0.3,0.74,0.79,3.8338990209061295e7
0.05,0.14,0.22,3.852059413341943e7
0.01,0.18,0.65,3.8458481369214185e7
0.81,0.53,0.6,3.937496389418252e7
0.74,0.98,0.87,3.847984003559352e7
0.17,0.2,0.77,3.891275947111735e7
0.4,0.3,0.41,3.9467566396128975e7
0.33,0.75,0.7,3.832230250137613e7
0.7,0.11,0.97,3.895727461479102e7
0.69,0.84,0.25,3.863147573310912e7
0.3,0.13,0.97,3.951034030993282e7
0.19,0.02,0.9,3.9291817475406155e7
0.01,0.86,0.92,3.853232920163172e7
0.73,0.72,0.89,3.9397080541726395e7
0.06,0.82,0.39,3.8429298431093164e7
0.78,0.67,0.01,3.9397011934915185e7
0.48,0.37,0.75,3.9484634546554565e7
0.62,0.06,0.06,3.8851263678052776e7
0.85,0.89,0.4,3.911803513112423e7
0.89,0.2,0.57,3.8891388206342086e7
0.45,0.09,0.29,3.9192144015099175e7
0.09,0.73,0.53,3.8399230692805775e7
0.78,0.66,0.37,3.9528149688226804e7
0.56,0.4,0.77,3.952652794399904e7
0.27,0.84,0.86,3.83355495538636e7
0.35,0.99,0.27,3.807926801030818e7
0.05,0.74,0.57,3.84656318774835e7
0.77,0.19,0.91,3.901672192090997e7
0.85,0.35,0.94,3.911399184736642e7
0.47,0.63,0.76,3.875759630732927e7
0.18,0.43,0.4,3.8355160117674e7
0.01,0.48,0.3,3.853356455909646e7
0.05,0.6,0.73,3.845787355774261e7
0.17,0.6,0.15,3.812033300317518e7
0.94,0.97,0.31,3.8873234357323505e7
0.77,0.05,0.19,3.8742512667469285e7
0.8,0.78,0.08,3.9322954999847e7
0.93,0.17,0.16,3.8786903594305746e7
0.49,0.3,1.0,3.952667766141266e7
0.12,0.38,0.62,3.8366729212268524e7
0.95,0.69,0.55,3.917511153621748e7
0.19,0.26,0.42,3.8751290464106984e7
0.18,0.79,0.58,3.8310626448419005e7
0.36,0.21,0.43,3.952710936804223e7
0.05,0.5,0.59,3.8444202171709955e7
0.55,0.45,0.45,3.947771792809308e7
0.41,0.1,0.06,3.921529574552123e7
0.8,0.22,0.87,3.902343859860738e7
0.56,0.28,0.69,3.9457897715168014e7
0.51,0.68,0.48,3.868301092719514e7
0.22,0.71,0.12,3.8021362859484784e7
0.46,0.73,0.96,3.856190991147722e7
0.9,0.6,0.39,3.926348575208835e7
0.68,0.92,0.2,3.830721761891079e7
0.33,0.02,0.21,3.908240134155235e7
0.39,0.66,0.91,3.852970216874074e7
0.1,0.82,0.96,3.8434027723405205e7
0.24,0.81,0.44,3.8224478775777355e7
0.7,1.0,0.42,3.825105407575633e7
0.73,0.49,0.61,3.946843915652852e7
0.29,0.55,0.19,3.830762307961193e7
0.03,0.59,0.97,3.847687010588606e7
0.11,0.05,0.02,3.949917464513995e7
0.09,0.82,0.27,3.83325839940571e7
0.91,0.26,0.68,3.893534243343171e7
0.44,0.94,0.76,3.8300727516537204e7
0.79,0.11,0.49,3.886578453891705e7
0.41,0.27,0.08,3.952039872852728e7
0.51,0.61,0.9,3.897703274455589e7
0.15,0.55,0.3,3.826735695449347e7
0.24,0.48,0.33,3.8373389064415544e7
0.85,0.24,0.67,3.898596302378527e7
0.75,0.05,0.98,3.878951738474325e7
0.54,0.28,0.79,3.947956389730185e7
0.39,0.43,0.79,3.907487590894379e7
0.91,0.06,0.22,3.866562285519442e7
0.59,1.0,0.5,3.822698061043796e7
0.67,0.14,0.65,3.905717010724694e7
0.53,0.95,0.22,3.810786202378134e7
0.03,0.38,0.8,3.844677785768691e7
0.38,0.54,0.78,3.8710028669001915e7
0.63,0.4,0.68,3.950254318258664e7
0.91,0.68,0.76,3.928775861794904e7
0.49,0.7,0.9,3.8668413429266505e7
0.7,0.76,0.78,3.914307230152612e7
0.48,1.0,0.74,3.828901362844925e7
0.23,0.84,0.98,3.836937086444906e7
0.4,0.84,0.58,3.826596817874458e7
0.41,0.73,0.92,3.847192949399515e7
0.39,0.84,0.28,3.812632089460096e7
0.54,0.44,0.78,3.948136908996884e7
0.1,0.95,0.87,3.8435917826737046e7
0.88,0.06,0.59,3.870905091414594e7
0.49,0.53,0.36,3.910024899946051e7
0.5,0.68,0.65,3.868890988869854e7
0.28,0.02,0.56,3.919511033220198e7
0.61,0.82,0.7,3.86005898640828e7
0.65,0.85,0.94,3.8673433598617084e7
0.99,0.95,0.3,3.9322834750278726e7
0.67,0.33,0.76,3.9374810870030075e7
0.03,0.12,0.41,3.845914960875639e7
0.88,0.59,0.86,3.92823742559733e7
0.99,0.29,0.47,3.886875021067641e7
0.57,0.53,0.84,3.9392366188924424e7
0.2,0.06,0.5,3.946059936252375e7
0.51,0.46,0.54,3.938019548272944e7
0.32,0.84,0.36,3.8156655322824694e7
0.42,0.1,0.31,3.926633366289799e7
0.37,0.35,0.69,3.9254041967395075e7
0.59,0.4,0.23,3.9527218966296e7
0.22,0.62,0.36,3.8243894235097624e7
0.91,0.99,0.56,3.8511978149161264e7
0.26,0.54,0.48,3.836293554838745e7
0.91,0.09,0.44,3.872743896587599e7
0.66,0.76,0.26,3.888392632063368e7
0.79,0.19,0.58,3.8993380939143755e7
0.47,0.78,0.89,3.848196979282442e7
0.7,0.78,0.24,3.895689426739192e7
0.08,0.95,0.51,3.8415950861196965e7
0.06,0.73,0.3,3.8406520589361265e7
0.16,0.63,0.12,3.807623452782217e7
0.78,0.05,0.36,3.876568829821913e7
0.62,0.21,0.59,3.926090277548211e7
0.21,0.99,0.77,3.8338899695757315e7
0.33,0.16,0.78,3.9522109917976834e7
0.05,0.78,0.46,3.8457567807608485e7
0.62,0.78,0.38,3.867710335878134e7
0.43,0.58,0.49,3.871780552290068e7
0.6,0.66,0.78,3.912452922413793e7
0.19,0.9,0.96,3.838297596977694e7
0.15,0.13,0.61,3.923501071131595e7
0.98,0.15,0.27,3.873231775538741e7
0.98,0.84,0.46,3.917753249072608e7
0.61,0.22,0.62,3.9293846558530726e7
0.7,0.5,0.3,3.951696174310111e7
0.14,0.43,0.95,3.839536516535757e7
0.95,0.94,0.26,3.946170885954778e7
0.55,0.08,0.63,3.907192836721441e7
0.03,0.86,0.51,3.849795920215407e7
0.47,0.97,0.1,3.804562754195829e7
0.4,0.96,0.1,3.799749580432517e7
0.83,0.43,0.26,3.9253589183502264e7
0.33,0.21,0.37,3.951265248411815e7
0.93,0.05,0.33,3.865299057624513e7
0.4,0.17,0.01,3.952435172056892e7
0.93,0.32,0.61,3.8965186233368866e7
0.29,0.52,0.61,3.8469578479627036e7
0.95,0.5,0.44,3.906486845255956e7
0.18,0.31,0.36,3.854367765772932e7
0.38,0.75,0.92,3.841885356546933e7
0.38,0.1,0.7,3.934824951625859e7
0.61,0.15,0.14,3.909578124946906e7
0.14,0.63,0.31,3.826962053435911e7
0.53,0.32,0.72,3.952022695981253e7
0.33,0.7,0.73,3.836085279128423e7
0.54,0.83,0.68,3.844068723725781e7
0.93,0.38,0.26,3.9027600319190025e7
0.73,0.86,0.19,3.866769313296958e7
0.05,0.92,0.99,3.849021320546241e7
0.43,0.12,0.09,3.9251656483128786e7
0.99,0.27,0.35,3.88499772527065e7
0.23,0.38,0.64,3.8565455449096635e7
0.27,0.17,0.74,3.949600893425906e7
0.26,0.06,0.22,3.9329668224815235e7
0.94,0.27,0.19,3.8905300220703214e7
0.4,0.68,0.3,3.834170692875842e7
0.04,0.1,0.1,3.8536450542668074e7
0.37,0.85,0.23,3.808357775446556e7
0.71,0.35,0.47,3.934326427835646e7
0.51,0.33,0.67,3.952814587363231e7
0.05,0.95,0.61,3.847102303666774e7
0.7,0.9,0.37,3.8447662454633035e7
0.75,0.53,0.09,3.9516213572398424e7
0.21,0.39,0.81,3.851325822831559e7
0.27,0.35,0.71,3.882120873623681e7
0.97,0.45,0.61,3.8995506219555035e7
0.44,0.25,0.57,3.9525641035293706e7
0.39,0.88,0.39,3.8162604102304004e7
0.74,0.88,1.0,3.881258069858625e7
0.15,0.34,0.48,3.840662471906179e7
0.66,0.91,0.03,3.858738973428693e7
0.09,0.08,0.22,3.929387317363168e7
0.6,0.91,0.59,3.835401872244247e7
0.76,0.7,0.08,3.941552742135897e7
0.2,0.12,0.74,3.9494629704314224e7
0.11,0.16,0.33,3.8733996397856995e7
0.08,0.31,0.22,3.8382092100600295e7
0.66,0.71,0.1,3.905251189169899e7
0.92,0.28,0.64,3.8942532936797716e7
0.09,0.19,0.33,3.850509300450212e7
0.49,0.13,0.81,3.927471445582343e7
0.05,0.42,0.95,3.8421553896698676e7
0.86,0.59,0.96,3.933401623603178e7
0.49,0.22,0.81,3.945677903954719e7
0.38,0.86,0.73,3.830136888696024e7
0.97,0.6,0.6,3.9066122608314954e7
0.8,0.77,0.19,3.940596953376273e7
0.09,0.37,0.29,3.836436896431151e7
0.43,0.91,0.3,3.811425096365417e7
0.13,0.88,0.07,3.8014039004043326e7
0.02,0.76,0.2,3.8482194992078856e7
0.64,0.73,0.27,3.893452437416264e7
0.13,0.4,1.0,3.8404044509512365e7
0.56,0.2,0.86,3.9327691977781914e7
0.88,0.61,0.27,3.93509497931717e7
0.62,0.8,0.78,3.8707015341017306e7
0.27,0.48,0.15,3.838479239446234e7
0.05,0.97,0.89,3.848807206943279e7
0.8,0.25,0.52,3.906531780720286e7
0.47,0.31,0.08,3.952513336711706e7
0.57,0.58,0.94,3.9278035475079246e7
0.1,0.46,0.81,3.838357992412859e7
0.24,0.75,0.68,3.830595000314578e7
0.74,0.08,0.25,3.883391713396373e7
0.3,0.02,0.09,3.9031504664968155e7
0.55,0.27,0.51,3.945716364385779e7
0.31,0.41,0.85,3.882289032217634e7
0.25,0.82,0.86,3.833998607948189e7
0.13,0.93,0.29,3.8274454572468385e7
0.11,0.63,0.72,3.8387627967916854e7
0.27,0.18,0.44,3.948153342099647e7
0.85,0.35,0.71,3.9108803476273805e7
0.17,0.01,0.37,3.9250046243039206e7
0.82,0.09,0.28,3.87859482611709e7
0.78,0.47,0.89,3.936524999208849e7
0.1,0.65,0.92,3.841211057176947e7
0.38,0.99,0.69,3.826277229112699e7
0.28,0.86,0.72,3.8295927380855754e7
0.21,0.35,0.29,3.8553376504539005e7
0.04,0.73,0.36,3.84637718033763e7
0.74,0.46,0.85,3.942176737517784e7
0.94,0.77,0.17,3.940116740823634e7
0.59,0.03,0.95,3.88948545209465e7
0.37,0.81,0.22,3.81017603061295e7
0.34,0.5,0.76,3.867468164109697e7
0.21,0.7,0.08,3.796492436368242e7
0.92,0.7,0.81,3.9278116619190894e7
0.45,0.37,0.52,3.9429316247411326e7
0.99,0.65,0.48,3.904184300233422e7
0.1,0.08,0.58,3.929492264615802e7
0.98,0.6,0.27,3.909159851452413e7
1.0,0.7,0.24,3.9095270744596496e7
0.6,0.48,0.35,3.950506613515641e7
0.54,0.36,0.05,3.952535019929183e7
0.51,0.78,0.73,3.849773716316734e7
0.56,0.9,0.74,3.83829282183669e7
0.26,0.71,0.18,3.8087952325046234e7
0.85,0.36,0.14,3.9153752419628635e7
0.99,0.5,0.23,3.9026725333463706e7
0.57,0.97,0.09,3.814325311325771e7
0.66,0.47,0.79,3.952044275378906e7
0.58,0.13,0.42,3.9145984274515025e7
0.75,0.96,0.2,3.830558611947049e7
0.29,0.64,0.05,3.806924308692576e7
0.11,0.03,0.17,3.941923075094894e7
0.2,0.91,0.04,3.788489532400574e7
0.66,0.11,0.84,3.900593059949818e7
0.04,0.44,0.15,3.840989244616634e7
0.64,0.36,0.27,3.946047403399738e7
0.84,0.13,0.56,3.884894142490111e7
0.77,0.15,0.7,3.895401176058926e7
0.5,0.84,0.7,3.838218677544241e7
0.29,0.55,0.85,3.84791060146848e7
0.32,0.7,0.84,3.838154432458351e7
0.36,0.84,0.35,3.815396623902984e7
0.48,0.47,0.19,3.925063470339607e7
0.37,0.49,0.74,3.880215925064928e7
0.38,0.58,0.28,3.8512642998508945e7
0.9,0.39,0.14,3.911357002670229e7
0.77,0.05,0.95,3.877332492644515e7
0.99,0.75,0.5,3.9071212539268486e7
0.88,0.67,0.76,3.936415189373462e7
0.1,0.72,0.81,3.841387665920206e7
0.6,0.76,0.36,3.868012325786083e7
0.27,0.08,0.06,3.936354199280311e7
0.07,0.41,0.91,3.840125091918852e7
0.72,0.95,0.95,3.8544166288759485e7
0.46,0.43,0.42,3.931001556136162e7
0.1,0.92,0.49,3.8383424716541976e7
0.52,0.61,0.23,3.891639630634731e7
0.87,0.78,0.96,3.951511024154214e7
0.47,1.0,0.75,3.829073999729001e7
0.62,0.16,0.37,3.915335715153373e7
0.3,0.77,0.21,3.808969245860329e7
0.27,0.34,0.77,3.886365239577215e7
0.25,0.78,0.2,3.8080711111368634e7
0.95,0.43,0.62,3.9015959711933315e7
0.31,0.16,0.31,3.9525224632581e7
0.68,0.86,0.11,3.851205086437136e7
0.87,0.62,0.32,3.9373393872546114e7
0.13,0.31,0.61,3.840751383053993e7
0.95,0.84,0.84,3.933710476720996e7
0.12,0.5,0.67,3.83642457797228e7
0.52,0.41,0.32,3.948480203569135e7
0.54,0.42,0.77,3.950271624786115e7
0.94,0.2,0.3,3.8828573390351236e7
0.49,0.82,0.69,3.8392982373278365e7
0.23,0.68,0.32,3.8200768012962475e7
0.94,0.78,0.53,3.930523059568274e7
0.62,0.99,0.37,3.819181592984017e7
0.08,0.69,0.88,3.843453272926711e7
0.29,0.2,0.45,3.947158751006677e7
0.01,0.87,0.88,3.853342682659062e7
0.68,0.05,0.98,3.8853200067330554e7
0.84,0.96,0.27,3.8470864649056815e7
0.46,0.53,0.25,3.897227499072151e7
0.17,0.15,0.21,3.930362784833543e7
0.24,0.48,0.06,3.820202010615067e7
0.26,0.66,0.29,3.819543197318037e7
0.18,0.95,0.58,3.83131537548077e7
0.48,0.68,0.39,3.856818012617401e7
0.71,0.03,0.44,3.879341920013281e7
0.11,0.83,0.59,3.8385723622135654e7
0.46,0.7,0.33,3.844382690789441e7
0.15,0.17,0.64,3.893924173126742e7
0.91,0.62,0.37,3.926061422863873e7
0.16,0.24,0.62,3.865379629859927e7
0.01,0.72,0.87,3.8525696260349564e7
0.59,0.49,0.43,3.948505893551792e7
0.06,0.21,0.43,3.8416159274332e7
0.9,0.55,0.53,3.9201048250177495e7
0.96,0.45,0.34,3.902487403119595e7
0.69,0.68,0.02,3.921142049374039e7
0.59,0.75,0.09,3.8632736457528844e7
0.73,0.45,0.76,3.942644204780791e7
0.9,0.85,0.1,3.948860203202001e7
0.5,0.06,0.7,3.9077844947968535e7
0.8,0.31,0.46,3.914425345882209e7
0.23,0.69,0.42,3.8241978471012905e7
0.39,0.73,0.38,3.8278080273781486e7
0.34,0.94,0.78,3.8298689395446226e7
0.89,0.75,0.86,3.943596306368074e7
0.85,0.57,0.2,3.939184846152214e7
0.76,0.07,0.99,3.881859933636893e7
0.71,0.13,0.03,3.898754982016445e7
0.48,0.13,0.4,3.9279620059130214e7
0.34,0.43,0.15,3.882789502239907e7
0.88,0.33,0.06,3.910636658607225e7
0.91,0.8,0.53,3.945559644203227e7
0.59,0.26,0.88,3.938947418539758e7
0.54,0.05,0.69,3.9005917938274145e7
0.26,0.88,0.48,3.8223916594350286e7
0.44,0.44,0.42,3.9212471432498425e7
0.26,0.18,0.45,3.9461024783862695e7
0.41,0.24,0.73,3.95281528051486e7
0.47,0.7,0.91,3.86236092419157e7
0.41,0.33,0.11,3.943361518932893e7
0.21,0.75,0.48,3.826224367358231e7
0.34,0.42,0.18,3.8871318019402586e7
0.22,0.77,0.16,3.805586837528182e7
0.65,0.41,0.71,3.949133409291549e7
0.56,0.02,0.12,3.881628499319574e7
0.8,0.98,0.94,3.855969307493255e7
0.83,0.09,0.44,3.87938646769017e7
0.53,0.79,0.63,3.8485400714875706e7
0.64,0.06,0.36,3.891186814965665e7
0.31,0.43,0.02,3.867013811074299e7
0.99,0.37,0.92,3.893885863352259e7
0.15,0.21,0.48,3.872306708699583e7
0.08,0.08,0.69,3.905481158244814e7
0.93,0.4,0.93,3.903820296191985e7
0.99,0.73,0.61,3.905759159667124e7
0.87,0.05,0.1,3.865987196609892e7
0.71,0.11,0.08,3.887976856515358e7
0.88,0.56,0.88,3.925503121158647e7
0.13,0.91,0.14,3.8146668677195884e7
0.54,0.18,0.45,3.93143432361344e7
0.19,0.28,0.51,3.8667545318791375e7
0.4,0.28,0.36,3.949958437162325e7
0.71,0.09,0.28,3.888813304014233e7
0.5,0.1,0.3,3.915747861020496e7
0.15,0.38,0.99,3.843389025143179e7
0.46,0.82,0.9,3.84274836816399e7
0.4,0.01,0.77,3.903215066490302e7
0.74,0.23,0.76,3.91193744541628e7
0.05,0.15,0.67,3.8407834862988435e7
0.36,0.32,0.7,3.93150923862211e7
0.89,0.46,0.61,3.914288532300546e7
0.72,0.04,0.86,3.8799821697621636e7
0.11,0.44,0.08,3.812814662341201e7
0.54,0.08,0.89,3.907899410151124e7
0.67,0.16,0.95,3.9092577112207904e7
0.6,0.75,0.54,3.8761177013510674e7
0.05,0.57,0.18,3.838214045648757e7
0.29,0.67,0.87,3.838423855600486e7
0.43,0.36,0.19,3.941206351067259e7
0.2,0.64,0.38,3.8249334026235e7
0.88,0.71,0.41,3.943566469095308e7
0.81,0.35,0.4,3.917957019834458e7
0.75,0.14,0.44,3.895728216280373e7
0.23,0.49,0.74,3.8420206765201755e7
0.6,0.7,0.7,3.897359037986442e7
0.46,0.49,0.01,3.911159174995008e7
0.51,0.23,0.9,3.944772024728283e7
0.21,0.92,0.85,3.835353351755635e7
0.03,0.2,0.05,3.8385225269257426e7
0.4,0.36,0.01,3.919090323997979e7
0.47,0.24,0.59,3.9502095375966795e7
0.48,0.84,0.62,3.833506767838419e7
0.36,0.04,0.34,3.915852622935364e7
0.98,0.45,0.45,3.898232700386403e7
1.0,0.06,0.76,3.8630116126225136e7
0.94,0.22,0.12,3.884930692718029e7
0.28,0.77,0.63,3.828391374588262e7
0.91,0.79,0.77,3.9429272521445245e7
0.42,0.14,0.38,3.9384772392838605e7
0.32,0.95,0.61,3.8245134390110694e7
0.5,0.94,0.48,3.821073287904829e7
0.85,0.68,0.17,3.950520596431513e7
0.44,0.32,0.37,3.949573227164336e7
0.82,0.32,0.98,3.91274022811837e7
0.19,0.27,0.49,3.8704505717753574e7
0.27,0.67,0.79,3.835417419563854e7
0.6,0.43,0.92,3.952813759414289e7
0.31,0.43,0.06,3.863446371724925e7
0.88,0.75,0.27,3.95011346224309e7
0.49,0.12,0.45,3.924510407145115e7
0.6,0.22,0.57,3.930856760234368e7
0.67,0.37,0.56,3.942776567442562e7
0.29,0.57,0.38,3.834605019808281e7
0.07,0.57,0.57,3.842036670306311e7
0.42,0.66,0.44,3.847104001498487e7
0.93,0.65,0.08,3.936532836036835e7
0.43,0.88,0.06,3.807706311314605e7
0.38,0.01,0.16,3.897231067897878e7
0.53,0.13,0.35,3.9204609694405206e7
0.25,0.12,0.52,3.952697579277942e7
0.92,0.39,0.87,3.904178349646378e7
0.19,0.83,0.13,3.803731304629378e7
0.22,0.66,0.6,3.830465089955909e7
0.41,0.64,0.01,3.886386151485783e7
0.68,0.17,0.35,3.909091334404858e7
0.86,0.65,0.3,3.943341516993532e7
0.37,0.39,0.21,3.912029572110988e7
0.88,0.52,0.36,3.923732256552963e7
0.8,0.12,1.0,3.886947822954694e7
0.63,0.25,0.11,3.929960939820667e7
0.52,0.63,0.78,3.893067690323524e7
0.64,0.58,0.77,3.945458338922343e7
0.04,0.35,0.09,3.837503241980691e7
0.46,0.12,0.21,3.924238337264878e7
0.04,0.9,0.9,3.849745461498052e7
0.07,0.76,0.25,3.8364882459941186e7
0.18,0.62,0.66,3.833183858966574e7
0.15,0.92,0.91,3.839932798293173e7
0.59,0.94,0.27,3.817791249866901e7
0.95,0.82,0.15,3.943624670297683e7
0.42,0.3,0.59,3.9494591063766696e7
0.3,0.39,0.93,3.88581453578191e7
0.56,0.48,0.96,3.946224498174928e7
0.97,0.62,0.05,3.927318221394859e7
0.43,0.46,0.69,3.912415036583715e7
0.8,0.19,0.57,3.8981146999778986e7
0.86,0.8,0.05,3.944235540591071e7
0.2,0.45,0.73,3.840963925760717e7
0.15,0.58,0.84,3.836905671778222e7
0.43,0.04,0.01,3.91826978461461e7
0.6,0.77,0.1,3.859475925481062e7
0.94,0.41,0.75,3.902124252052301e7
0.57,0.61,0.69,3.916884954102387e7
0.1,0.48,0.26,3.83197142479632e7
0.69,0.13,0.39,3.900498600973159e7
0.16,0.9,0.5,3.831042530949322e7
0.46,0.8,0.31,3.824174008615087e7
0.94,0.11,0.72,3.873478237222748e7
0.55,0.53,0.04,3.922005351420697e7
0.14,0.27,0.68,3.848964406417939e7
0.01,0.28,0.49,3.850386484582346e7
0.94,0.71,0.78,3.922031697013359e7
