α_v,α_s,decay,MSE
0.51,0.74,0.79,1.5345037702949919e7
0.93,0.56,0.63,1.4854951629612688e7
0.88,0.11,0.19,1.4872044265703125e7
0.86,0.22,0.82,1.4822832167450868e7
0.67,0.07,0.2,1.4851727263668256e7
0.25,0.22,0.68,1.4917832093602404e7
0.73,0.19,0.94,1.4743941725609722e7
0.76,0.39,0.76,1.4722222971218806e7
0.92,0.93,0.77,1.5143406449971123e7
0.02,0.84,0.29,1.5027774619752802e7
0.04,0.06,1.0,1.5227602358484786e7
0.14,0.94,0.37,1.5105090711822024e7
0.55,0.85,0.85,1.5350963274719391e7
0.11,0.57,0.57,1.5217426476828568e7
0.45,0.93,0.17,1.5297953322313188e7
0.35,0.14,0.12,1.4759817024518128e7
0.7,0.27,0.14,1.475039819631192e7
0.35,0.45,0.67,1.5236010783273345e7
0.17,0.54,0.33,1.528231439721378e7
0.74,0.52,0.58,1.4782915052450221e7
0.54,0.71,0.58,1.5316600328533448e7
0.55,0.81,0.54,1.5353547610390203e7
0.83,0.65,0.66,1.4819383707905652e7
0.05,0.37,0.96,1.5262055213029796e7
0.31,0.74,0.87,1.5313767868800271e7
0.03,0.58,0.87,1.513642292980377e7
0.4,0.13,0.23,1.4749565899517136e7
0.48,0.36,0.24,1.4913998950615495e7
0.44,0.96,0.01,1.5308934455870096e7
0.72,0.03,0.43,1.4893532449140728e7
0.58,0.54,0.23,1.5059680091092873e7
0.75,0.29,0.13,1.4757389433554446e7
0.45,0.8,0.9,1.5344776163013702e7
0.83,0.09,0.3,1.4885007034586858e7
0.14,0.69,0.07,1.5190757488482324e7
0.92,0.33,0.23,1.4840784300851684e7
0.89,0.15,0.58,1.4879661097332573e7
0.46,0.72,0.83,1.5351300024434254e7
0.19,0.69,0.98,1.5257544232419701e7
0.32,0.64,0.2,1.5343464874299949e7
0.24,0.54,0.65,1.5344966840254586e7
0.83,0.65,0.36,1.4873846826364422e7
0.48,0.9,0.68,1.5316166188948508e7
0.62,0.81,0.41,1.5341809862599336e7
0.51,0.11,0.93,1.4679928067177393e7
0.76,0.3,0.51,1.4768497298618548e7
0.5,0.05,0.48,1.479761277688463e7
0.63,0.42,0.66,1.473234426690519e7
0.79,0.71,0.03,1.5028291375924658e7
0.43,0.8,0.15,1.5339108977510525e7
0.65,0.08,0.97,1.4778568445152918e7
0.28,0.93,0.51,1.5208464944582583e7
0.89,0.8,0.62,1.490101392912812e7
0.02,0.06,0.79,1.5353508435766505e7
0.08,0.68,0.56,1.5138343447525835e7
0.42,0.13,0.58,1.4679654218306405e7
0.01,0.65,0.85,1.5085748595798388e7
0.23,0.72,0.99,1.5274216057474133e7
0.79,0.19,0.31,1.4818695783247069e7
0.89,0.23,0.22,1.483412303456723e7
0.41,1.0,0.63,1.5244461112781528e7
0.83,0.56,0.13,1.4838823535237601e7
0.76,0.84,0.13,1.5263242328298971e7
0.37,0.38,0.97,1.5012714992495734e7
0.23,0.88,0.51,1.5194825442303007e7
0.56,0.69,0.84,1.5265545200407034e7
0.85,0.07,0.91,1.4890651641983854e7
0.72,0.03,0.04,1.4879137731254423e7
0.85,0.72,0.19,1.4924385323668014e7
0.7,0.62,0.83,1.4878876395154255e7
0.61,0.49,0.41,1.489865983093691e7
0.05,0.31,0.31,1.5234424635349674e7
0.8,0.39,0.22,1.4797392153097713e7
0.61,0.26,0.83,1.4653563364190813e7
0.46,0.22,0.41,1.4724400619357586e7
0.7,0.05,0.97,1.4831571013976654e7
0.88,0.32,0.71,1.4817597115191473e7
0.09,0.71,0.84,1.514937567445397e7
0.86,0.63,0.93,1.4785082522882978e7
0.49,0.37,0.5,1.484245273589892e7
0.52,0.61,0.55,1.5224323834021106e7
0.97,0.17,0.88,1.4907414480540244e7
0.37,0.51,0.7,1.5283275743993077e7
0.54,0.48,0.72,1.4904940928603893e7
0.25,0.98,0.14,1.5180495965424921e7
0.06,0.31,0.45,1.5262967350473335e7
0.2,0.37,0.24,1.53534962921271e7
0.52,0.9,0.24,1.5329969504267324e7
0.19,0.57,0.97,1.531424482185209e7
0.8,0.23,0.84,1.4777454597114203e7
0.14,0.46,0.49,1.5297232789043419e7
0.38,0.18,0.94,1.4608251155728113e7
0.14,0.26,0.62,1.5341716252089776e7
0.89,0.13,0.73,1.4883131018768886e7
0.02,0.3,0.15,1.517468067456309e7
0.61,0.52,0.22,1.4983531825815052e7
0.03,0.98,0.77,1.5008230714700202e7
0.71,0.01,0.16,1.4939521173589174e7
0.17,0.87,0.92,1.5157266127027357e7
0.82,0.73,0.05,1.4977236632397315e7
0.04,0.5,0.43,1.5148108278200906e7
0.45,0.35,0.05,1.4932061584766379e7
0.65,0.56,0.44,1.4939442320043864e7
0.77,0.74,0.43,1.5044335457298135e7
0.48,0.14,0.22,1.4750938023682715e7
0.69,0.91,0.22,1.535364108271788e7
0.06,0.27,0.62,1.5299451802943362e7
0.74,0.03,0.45,1.4898223710473645e7
0.17,0.28,0.72,1.5311543914240839e7
0.29,0.52,0.01,1.5308673410911094e7
0.1,0.01,0.4,1.4810671542340491e7
0.08,0.16,0.03,1.5351971656653054e7
0.21,0.91,0.48,1.5168929369866095e7
0.05,0.18,0.01,1.5350655357571308e7
0.81,0.15,0.28,1.4841124104161551e7
0.11,0.51,0.97,1.526993223495818e7
0.18,0.24,0.56,1.5243619476903714e7
0.03,0.59,0.18,1.509441568866214e7
0.23,0.51,0.35,1.5341067527817026e7
0.53,0.45,0.91,1.4835127625190333e7
0.47,0.01,0.31,1.4872737313547919e7
0.13,0.46,0.51,1.5287745646133067e7
0.29,0.7,0.21,1.5309076298353372e7
0.65,0.9,0.99,1.5352485947698971e7
0.19,0.09,0.27,1.4800567799378343e7
0.29,0.78,0.22,1.5277104946344623e7
0.74,0.46,0.9,1.4703298058987381e7
0.75,0.61,0.7,1.4823249351583526e7
0.97,0.26,0.34,1.4887031605964124e7
0.9,0.25,0.14,1.4806358070752965e7
0.6,0.62,0.07,1.5136751805773586e7
0.15,0.69,0.57,1.5207152796705814e7
0.67,0.9,0.04,1.535112566483161e7
0.83,0.27,0.45,1.4816008902406437e7
0.02,0.74,0.99,1.507047255933412e7
0.82,0.42,0.96,1.4738648008212488e7
0.47,0.62,0.94,1.5278813665083762e7
0.23,0.09,0.17,1.4792487070967002e7
0.61,0.04,0.42,1.4851095281075371e7
0.18,0.6,0.73,1.5283976488127174e7
0.61,0.29,0.99,1.4636477138569191e7
0.99,0.82,0.47,1.4952389666436346e7
0.23,0.81,0.66,1.5226068896328924e7
0.58,0.4,0.92,1.4696290994596316e7
0.86,0.76,0.75,1.4872784895501573e7
0.47,0.97,0.29,1.5283238193729736e7
0.4,0.85,1.0,1.5308229429038243e7
0.48,0.13,0.27,1.4753166004460342e7
0.68,0.57,0.79,1.4832248704242568e7
0.01,0.82,0.48,1.5024542086773267e7
0.72,0.14,0.52,1.4804606677255172e7
0.53,0.23,0.53,1.469290184686643e7
0.12,0.18,0.33,1.5318073908594666e7
0.88,0.63,0.7,1.4817583878154075e7
0.3,0.07,0.65,1.4679923111277865e7
0.55,0.03,0.68,1.480961247092712e7
0.1,0.82,0.21,1.510417842980471e7
0.54,0.47,0.25,1.5005948433431728e7
0.95,0.16,0.81,1.490098028479804e7
0.67,0.11,0.04,1.474090714394253e7
0.84,0.61,0.83,1.4780249810001638e7
0.33,0.66,0.1,1.534516325241251e7
0.94,0.13,0.34,1.4905864908281326e7
0.31,0.75,0.66,1.5306194697727123e7
0.19,0.1,0.42,1.4771592573293097e7
0.4,0.55,0.93,1.5279420271385733e7
0.99,0.52,0.93,1.488680928539104e7
0.92,0.57,0.43,1.4865605333040422e7
0.03,0.84,0.38,1.503663635740207e7
0.36,0.6,0.95,1.534608033957543e7
0.5,0.08,1.0,1.4703730226777468e7
0.42,0.88,0.05,1.531873258636435e7
0.76,0.39,0.78,1.4719376814259669e7
0.01,0.93,0.6,1.500147065346701e7
0.29,0.07,0.13,1.4792247672631497e7
0.04,0.4,0.1,1.5159938913793888e7
0.33,0.97,0.77,1.5219932221977249e7
0.08,0.18,0.89,1.5346713635463048e7
0.59,0.55,0.73,1.495260980670869e7
0.25,0.45,0.4,1.5352658475544317e7
0.64,0.72,0.09,1.523082443331825e7
0.49,0.56,0.17,1.5229776415479774e7
0.96,0.4,0.99,1.4854466538238771e7
0.1,0.62,0.11,1.516560518469966e7
0.33,0.75,0.83,1.531922590054292e7
0.17,0.62,0.03,1.5268029953418324e7
0.45,0.62,0.6,1.531275074849543e7
0.28,0.37,0.18,1.5290935210002208e7
0.34,0.22,0.97,1.4680581454735914e7
0.57,0.9,0.73,1.5340829000730306e7
0.78,0.43,0.59,1.4760986205910783e7
0.63,0.76,0.08,1.5286899087990586e7
1.0,0.23,0.47,1.4914682593572864e7
0.01,0.84,0.03,1.5015867266457148e7
0.24,0.12,0.47,1.4733666845865553e7
0.1,0.56,0.53,1.5207440586718397e7
0.83,0.78,0.45,1.499769974548577e7
0.94,0.43,0.19,1.4847084745959759e7
0.37,0.08,0.46,1.4731512715048343e7
0.78,0.37,1.0,1.4713696366884198e7
0.68,0.86,0.83,1.5343293665429864e7
0.2,0.01,0.54,1.4778886581473816e7
0.82,0.78,0.39,1.5028071327460062e7
0.61,0.55,1.0,1.4891752894716708e7
0.19,0.01,0.37,1.4825127248350969e7
0.15,0.45,0.18,1.5299197889035959e7
0.15,0.38,0.11,1.5331089392330214e7
0.66,0.02,0.52,1.4875659079374144e7
0.26,0.74,0.76,1.5281689783466084e7
0.38,0.75,0.46,1.533550060141869e7
0.11,0.98,0.02,1.5091609998275917e7
0.41,0.44,0.17,1.518042375771226e7
0.25,0.11,0.03,1.4767713850043459e7
0.09,0.17,0.66,1.5336251207139023e7
0.72,0.58,0.71,1.4815121158253675e7
0.3,0.39,0.7,1.522757427041742e7
0.7,0.39,0.6,1.472798864477612e7
0.15,0.98,0.98,1.5102044523394646e7
0.08,0.74,0.1,1.510618704184536e7
0.84,0.85,0.14,1.514566961980769e7
0.11,0.55,0.45,1.5218292275737278e7
0.2,0.52,0.52,1.5325291727958828e7
0.68,0.37,0.03,1.4821320158599224e7
0.59,0.39,0.48,1.4777759272183899e7
0.99,0.45,0.04,1.4839879510956421e7
0.67,0.95,0.74,1.5340822454851672e7
0.06,0.12,0.21,1.5353615868576385e7
0.29,0.06,0.84,1.4658860887983363e7
0.74,0.18,0.96,1.475510728350619e7
0.85,0.55,0.13,1.4832995498006914e7
0.92,0.52,0.28,1.486214237079727e7
0.63,0.63,0.12,1.5119957613636917e7
0.48,0.57,0.82,1.5195677866513643e7
0.3,0.68,0.92,1.5333129634845203e7
0.59,0.16,0.98,1.4676810476377962e7
0.69,0.17,0.72,1.4750316463159641e7
0.12,0.81,0.17,1.5126513146291228e7
0.43,0.78,0.16,1.53439333670378e7
0.92,0.14,0.8,1.489243120242776e7
0.66,0.58,0.74,1.4885717841222245e7
0.61,0.38,0.49,1.475696138312348e7
0.26,0.44,0.28,1.5350067766244154e7
0.17,0.06,0.12,1.48183780787631e7
0.52,0.09,0.61,1.4742249061676716e7
0.36,0.18,0.09,1.4782246108953515e7
0.4,0.03,0.14,1.486546936369271e7
0.94,0.48,0.43,1.487181353310316e7
0.16,0.57,0.94,1.5288946894879572e7
0.26,0.51,0.36,1.5351698826854749e7
0.96,0.25,0.6,1.4888829419284673e7
0.88,0.45,0.73,1.4802783878376743e7
0.07,0.65,0.89,1.5155266210398259e7
0.25,0.41,0.77,1.5323176205744848e7
0.92,0.71,0.74,1.4850777967698103e7
0.54,0.19,0.42,1.4722751066636406e7
0.09,0.96,0.74,1.5062144795314016e7
0.32,0.1,0.08,1.4758181453479439e7
0.94,0.32,0.62,1.4865286826514028e7
0.6,0.84,0.21,1.5353079454067634e7
0.85,0.5,0.68,1.4787969712430011e7
0.56,0.45,0.48,1.4883536077337734e7
1.0,0.07,0.77,1.496346659522263e7
0.93,0.31,0.59,1.4861442098876823e7
0.17,0.92,0.57,1.513638851757135e7
0.12,0.25,0.02,1.5344873737485593e7
0.42,0.08,0.45,1.4746754051580694e7
0.84,0.28,0.15,1.4787433811233899e7
0.51,0.96,0.91,1.5296625854753934e7
0.55,0.17,0.72,1.4676811573569488e7
0.95,0.94,0.86,1.5027901762595046e7
0.25,0.9,0.91,1.520250656018825e7
0.33,0.29,0.24,1.5038311373957999e7
0.36,0.9,0.65,1.5266166083266634e7
0.44,0.47,0.06,1.5152410447662128e7
0.84,0.5,0.76,1.4770999953378623e7
0.87,0.21,0.82,1.4833114967394784e7
0.94,0.36,0.07,1.4792277943838838e7
0.38,0.36,0.3,1.5076390453060422e7
0.63,0.32,0.46,1.4734300745376207e7
0.34,0.69,0.62,1.534147195548328e7
0.06,0.55,0.62,1.5168944441556796e7
0.28,0.83,0.39,1.5248573349936398e7
0.45,0.08,0.11,1.478782901918852e7
0.8,0.09,0.49,1.4872674632181972e7
0.78,0.04,0.15,1.4908441817251636e7
0.44,0.12,0.32,1.474559415706765e7
0.29,0.09,0.7,1.4649385057504028e7
0.58,0.33,0.07,1.478454734958835e7
0.05,0.11,0.92,1.5338955010938883e7
0.53,0.31,0.98,1.4639590991952688e7
0.42,0.59,0.83,1.5302995120071486e7
0.86,0.71,0.68,1.4842571323322026e7
0.45,0.43,0.51,1.5026880801790839e7
0.58,0.83,0.72,1.535322209897742e7
0.8,0.87,0.22,1.5270608204451263e7
0.29,0.83,0.6,1.5257587401134804e7
0.59,0.69,0.66,1.5236265310702147e7
0.31,0.52,0.35,1.5350947501116935e7
0.64,0.98,0.68,1.5320582437960936e7
0.22,0.1,0.33,1.4770480628492707e7
0.5,0.26,0.15,1.4774238484106414e7
0.57,0.83,0.57,1.5353659048564244e7
0.83,0.74,0.32,1.4958750167729571e7
0.48,0.27,0.31,1.4777794596813807e7
0.27,0.76,0.02,1.5309082512555297e7
0.02,0.79,0.29,1.5038368107633548e7
0.49,0.85,0.01,1.5352443060289906e7
0.98,0.79,0.53,1.4933633809569918e7
0.73,0.21,0.33,1.4788320682444315e7
0.43,0.52,0.22,1.5260010048870545e7
0.59,0.5,0.59,1.4890200546389023e7
0.67,0.36,0.65,1.4705124320527976e7
0.68,0.55,0.29,1.4922340468350166e7
0.53,0.86,0.18,1.5346160607979745e7
0.93,0.38,0.73,1.484536934843929e7
0.64,1.0,0.53,1.5310308086302187e7
0.81,0.3,0.04,1.4756375397276603e7
0.31,0.45,0.6,1.5302413490486523e7
0.56,0.17,0.74,1.4678374571456246e7
0.61,0.74,0.63,1.5283875244103322e7
0.67,0.96,0.55,1.5336635861095522e7
0.2,0.81,0.68,1.520328567241459e7
0.35,0.42,0.5,1.5212243262689056e7
0.3,0.22,0.76,1.4768858185716117e7
0.23,0.75,0.34,1.524509260322685e7
0.06,0.73,0.89,1.511220263664235e7
0.45,0.84,0.38,1.5329245871867668e7
0.39,0.32,0.67,1.4855874465300376e7
0.73,0.88,0.06,1.5325526667766059e7
0.51,0.23,0.82,1.4627677464376751e7
0.41,0.24,0.82,1.4651332282461103e7
0.45,0.58,0.76,1.5260779996234449e7
0.49,0.96,0.49,1.5292324925542e7
0.55,0.31,0.08,1.4784098202005852e7
0.28,0.94,0.62,1.5204785932453647e7
0.96,1.0,1.0,1.534409390675052e7
0.65,0.68,0.13,1.5167779115582705e7
0.31,0.86,0.46,1.5255278953708487e7
0.46,0.81,0.27,1.5342132912092896e7
0.38,0.59,0.29,1.5347216680230988e7
0.78,0.4,0.44,1.4783153744850408e7
0.53,0.67,0.07,1.5287485343515612e7
0.05,0.43,0.61,1.5205146921365984e7
0.34,0.76,0.69,1.5318124886967512e7
1.0,0.54,0.75,1.490718439900969e7
0.05,0.18,0.03,1.5301508856155762e7
0.91,0.38,0.35,1.4850478610898236e7
0.73,0.96,0.8,1.5345750179314017e7
0.36,0.73,0.35,1.5333147630462518e7
0.43,0.39,0.36,1.5025029626789073e7
0.77,0.6,0.23,1.4893157206022806e7
0.89,0.1,0.31,1.489969254851618e7
0.71,0.04,0.12,1.4892411236959584e7
0.67,0.34,0.53,1.4728331143384663e7
0.73,0.26,0.37,1.4775295890556246e7
0.86,0.23,0.36,1.4840229898402704e7
0.32,0.89,0.19,1.5252765587701598e7
0.34,0.85,0.13,1.5284153029165374e7
0.17,0.45,0.45,1.5327105394859461e7
0.07,0.09,0.13,1.5296214250613851e7
0.2,0.2,0.18,1.5145689952036336e7
1.0,0.07,0.04,1.4830954831075571e7
0.12,0.39,0.84,1.5328797709595654e7
0.36,0.2,0.2,1.4808093609122595e7
0.75,0.26,0.51,1.4771379720998812e7
0.84,0.32,0.32,1.4815922988730945e7
0.46,0.67,0.17,1.5343274548207074e7
0.09,0.94,0.05,1.5073657913076146e7
0.67,0.73,0.61,1.5187707222180804e7
0.4,0.26,0.35,1.4824257612203654e7
0.55,0.21,0.13,1.4735978483854054e7
0.74,0.03,0.5,1.4894493800363736e7
0.73,0.75,0.58,1.512181456956152e7
0.3,0.95,0.5,1.5212437973335883e7
0.45,0.65,0.64,1.5331776131945135e7
0.79,0.97,0.35,1.5349614715683741e7
0.77,0.72,0.35,1.5022295369813608e7
0.85,0.03,0.39,1.4935403257652923e7
0.51,0.86,0.3,1.5340126298902053e7
0.62,0.05,0.3,1.485698766840341e7
0.06,0.14,0.27,1.5349194458778694e7
0.76,0.46,0.77,1.4725738344966235e7
0.76,0.41,0.57,1.4754828512353176e7
0.8,0.44,0.31,1.4807470037267515e7
0.37,0.71,0.4,1.5342955755040305e7
0.07,0.81,0.01,1.5094088223243196e7
0.39,0.92,0.64,1.527144513305416e7
0.53,0.36,0.4,1.4815317587668758e7
0.27,0.8,0.97,1.5262605270640574e7
0.32,0.29,0.31,1.5045887036271062e7
0.83,0.66,0.09,1.4891445706384953e7
0.05,0.92,0.69,1.5038694249312244e7
0.34,0.95,0.98,1.523186678053266e7
0.06,0.85,0.11,1.5061298453394659e7
0.16,0.35,0.77,1.5353422189648014e7
0.32,0.44,0.37,1.5301187289957441e7
0.41,0.91,0.34,1.5285310441279965e7
0.46,0.37,0.02,1.4988438177823752e7
0.47,0.44,0.87,1.4933228710809022e7
0.65,0.89,0.38,1.5353422985568786e7
0.48,0.76,0.41,1.535355533710454e7
0.22,0.96,0.29,1.5159291322110472e7
0.45,0.06,0.9,1.4711460189169895e7
0.59,0.07,0.66,1.4784659673725005e7
0.1,0.55,0.19,1.5193376643808821e7
0.86,0.52,0.21,1.4835331247358194e7
0.14,0.62,0.88,1.524323148403684e7
0.52,0.39,0.55,1.4819554251782812e7
0.72,0.27,0.74,1.4721036560019657e7
0.27,0.63,0.8,1.5334748608793959e7
0.8,0.4,0.17,1.4792560066659564e7
0.33,0.99,0.78,1.5211590342822831e7
0.02,0.05,0.69,1.5352572350081269e7
0.1,0.88,0.76,1.5094199287482189e7
0.93,0.43,0.14,1.4827724891451143e7
0.29,0.32,0.51,1.5141930779976338e7
0.13,0.9,0.81,1.511330876009597e7
0.29,0.57,0.76,1.5353257665875612e7
0.15,0.99,0.91,1.5099512439875858e7
0.1,0.83,0.01,1.5130859867105043e7
0.58,0.34,0.1,1.4795405466317859e7
0.04,0.22,0.75,1.5302416664607352e7
0.85,0.97,0.7,1.5353601445578437e7
0.74,0.94,0.74,1.5352773853830503e7
0.38,0.6,0.04,1.5337167759918418e7
0.41,0.21,0.32,1.4759805809936691e7
0.69,0.98,0.32,1.533141016485769e7
0.42,0.28,0.82,1.4695463123835193e7
0.36,0.52,0.15,1.5328256331365073e7
0.33,0.31,0.1,1.508630736524647e7
0.32,0.24,0.9,1.476001868585467e7
0.23,0.73,0.62,1.5261005406061655e7
0.57,0.18,1.0,1.4652238926721329e7
0.88,0.55,0.64,1.4815878389653033e7
0.4,0.64,0.16,1.5351756887939027e7
1.0,0.38,0.49,1.4906869142961958e7
0.62,0.62,0.22,1.5124762434031498e7
0.02,0.98,0.14,1.5006198272759741e7
0.24,0.85,0.75,1.521702859375377e7
0.19,0.07,0.19,1.480199144584508e7
0.78,0.27,0.73,1.4759892601020573e7
0.01,0.3,0.79,1.521205780154662e7
0.84,0.17,0.13,1.4803376723666517e7
0.75,0.46,0.59,1.4756309062229505e7
0.88,0.39,0.41,1.4833679665312206e7
0.26,0.7,0.59,1.5295385047498314e7
0.66,0.15,0.94,1.4726561700051164e7
0.16,0.99,0.74,1.5107535227106422e7
0.74,0.53,0.01,1.510581507286307e7
0.74,0.31,0.84,1.471039606637386e7
0.87,0.3,0.35,1.4833104487316087e7
0.22,0.76,0.97,1.5246819654045423e7
0.49,0.78,0.77,1.5353519976748722e7
0.92,0.41,0.14,1.4820841752633886e7
0.87,0.04,0.18,1.4929498195531756e7
0.17,0.68,0.14,1.5221603893164283e7
0.12,0.3,0.79,1.5352916856373493e7
0.25,0.53,0.85,1.5352432951562045e7
0.04,0.74,0.33,1.506936494960532e7
0.41,0.61,0.73,1.5329792206100838e7
0.62,0.56,0.13,1.502929568075e7
0.22,0.92,0.34,1.5172141872121247e7
0.83,0.04,0.23,1.4923194471731741e7
0.76,0.79,0.61,1.5148184039750304e7
0.1,0.82,0.76,1.5114517131068558e7
0.33,0.28,0.33,1.4993115229717188e7
0.69,0.04,0.57,1.4862331938067267e7
0.2,0.16,0.7,1.485140459931194e7
0.81,0.79,0.94,1.5007441410758896e7
0.25,0.69,0.86,1.5300089066192742e7
0.27,0.34,0.82,1.5183282391014991e7
0.94,0.18,0.37,1.4891064477603689e7
0.66,0.54,0.58,1.4859052128099537e7
0.85,0.15,0.95,1.4841773939336699e7
0.75,0.48,0.77,1.472775670711833e7
1.0,0.41,0.91,1.489097795306124e7
0.19,0.76,0.69,1.5217084396122932e7
0.58,0.29,0.33,1.4752662246395286e7
0.89,0.26,0.82,1.4830274932093699e7
0.12,0.68,0.83,1.5192710907366205e7
0.02,0.97,0.45,1.5001348838488998e7
0.93,0.06,0.32,1.493785778774815e7
0.98,0.21,0.62,1.4907954407612246e7
0.06,0.77,0.81,1.5095134336533993e7
0.85,0.74,0.22,1.494219383856203e7
0.88,0.66,0.2,1.4875007309152003e7
0.54,0.69,0.03,1.5273289490281727e7
0.58,0.17,0.47,1.4733260984849967e7
1.0,0.1,0.42,1.494667657513669e7
0.74,0.66,0.67,1.4908108063766805e7
0.27,0.68,0.82,1.5316108035509253e7
0.03,0.96,0.33,1.5011701682103496e7
0.72,0.96,0.88,1.5344138153011138e7
0.93,0.82,0.77,1.4877980809284331e7
0.63,0.46,0.98,1.4722785758267201e7
0.57,0.73,0.57,1.5311660647376783e7
0.04,0.54,0.05,1.5099732243250525e7
0.13,0.34,0.63,1.5345269804729655e7
0.51,0.88,0.16,1.5336659893530602e7
0.84,0.24,0.21,1.4810069555348538e7
0.79,0.84,0.7,1.5202590911107287e7
0.09,0.35,0.54,1.5295211595508879e7
0.03,1.0,0.6,1.500376812567036e7
0.07,1.0,0.56,1.5035657413424958e7
0.84,0.08,0.34,1.4896451734983621e7
0.27,0.72,0.1,1.5294659459650746e7
0.92,0.04,0.16,1.4937428848772472e7
0.45,0.94,0.55,1.5287280053338813e7
0.12,0.38,0.49,1.531323402062198e7
0.98,0.27,0.08,1.4797910038361572e7
0.77,0.36,0.56,1.476034315180274e7
0.9,0.68,0.31,1.4880279370932657e7
0.19,0.3,0.49,1.5322338404277274e7
0.31,0.75,0.19,1.5302508801951334e7
0.47,0.16,0.72,1.4650024760550704e7
0.34,0.65,0.61,1.535034388421057e7
0.78,0.71,0.85,1.4902928597553007e7
0.88,0.91,0.92,1.5198944769348055e7
