α_v,α_s,decay,MSE
0.44,1.0,0.57,1.5911281912646722e7
0.89,0.89,0.86,1.5861808675783427e7
0.55,0.5,0.74,1.5759002833238035e7
0.37,0.83,0.51,1.6004775959740747e7
0.58,0.79,0.62,1.6102527217964854e7
0.95,0.96,0.43,1.5960434871894613e7
0.76,0.96,0.73,1.6061576159359923e7
0.42,0.21,0.35,1.5376817317948198e7
0.86,0.72,0.12,1.5509048227709845e7
0.37,0.71,0.86,1.6067570852387212e7
0.95,0.23,0.75,1.5500971938553479e7
0.99,0.01,0.07,1.5601112048745526e7
0.69,0.75,0.01,1.5803677566642642e7
0.47,0.79,0.59,1.6079648586918106e7
0.26,0.63,0.7,1.6041111184656123e7
0.89,0.27,0.95,1.5473727425634127e7
0.58,0.13,0.54,1.5422650622474844e7
0.83,0.91,0.96,1.6085424207928756e7
0.9,0.68,0.34,1.5454184337755814e7
0.55,0.4,0.05,1.5470666750237579e7
0.45,0.43,0.15,1.5713592341806255e7
0.66,0.15,0.34,1.5394949863706425e7
0.14,0.69,0.74,1.5884930586351024e7
0.29,1.0,0.78,1.581236655716327e7
0.99,0.3,0.95,1.5507328323979728e7
0.97,0.7,0.32,1.5456928022926208e7
0.4,0.56,0.54,1.6077441315753844e7
0.06,0.75,0.39,1.5772101350862166e7
0.47,0.04,0.78,1.5495071697600257e7
0.76,0.54,0.89,1.5491812713185076e7
0.52,0.33,0.14,1.5389794090282576e7
0.86,0.98,0.91,1.6065325190586716e7
0.67,0.62,0.04,1.56283895953359e7
0.36,0.35,0.83,1.5847531720589042e7
0.58,0.95,0.27,1.604613583792483e7
0.45,0.47,0.36,1.5859587989554932e7
0.1,0.34,0.67,1.6040475039726688e7
0.59,0.79,1.0,1.61024735844436e7
0.87,0.59,0.03,1.545947195405683e7
0.19,0.57,0.1,1.6059231417987632e7
0.74,0.87,0.5,1.6093439278272685e7
0.79,0.18,0.22,1.5382252642665986e7
0.8,0.63,0.51,1.5517621765913296e7
0.3,0.75,0.55,1.6005178144733412e7
0.48,0.5,0.28,1.584552065636021e7
0.12,0.78,0.41,1.5827158546055388e7
0.32,0.62,0.66,1.6086388164523935e7
0.76,0.8,0.78,1.5961768220775396e7
0.47,0.55,0.74,1.5998305293391537e7
0.17,0.59,0.37,1.5993199524183204e7
0.76,0.46,0.95,1.5450288958040437e7
0.4,0.07,0.98,1.5482941623830639e7
0.7,0.25,0.45,1.53842139595085e7
0.7,0.56,0.1,1.5511298373710802e7
0.45,0.9,0.04,1.6088132620543364e7
0.62,0.03,0.21,1.5508742222750705e7
0.34,0.34,0.34,1.5802726383429378e7
0.41,0.65,0.35,1.6101348471442083e7
0.67,0.33,0.89,1.5436045103031375e7
0.26,0.32,0.6,1.5990353408062093e7
0.32,0.31,0.26,1.5751225172765173e7
0.36,0.46,0.8,1.6035732056692054e7
0.9,0.66,0.28,1.544017139104652e7
0.24,0.56,0.2,1.6088134470915772e7
0.32,0.49,0.84,1.6094024225928716e7
0.41,0.59,0.41,1.6083414119087517e7
0.77,0.47,0.72,1.54386428404712e7
0.36,0.8,0.53,1.6016884612900814e7
0.15,0.91,0.5,1.5785734347899694e7
0.33,0.86,0.16,1.601927490119539e7
0.74,0.69,0.03,1.5634477591078412e7
0.9,0.36,0.61,1.5440907527729992e7
0.39,0.65,0.58,1.6101085054672176e7
0.89,0.15,0.53,1.5495163573679458e7
0.53,0.7,0.22,1.6063039236752976e7
0.72,0.19,0.4,1.5400703884712093e7
0.04,0.11,0.48,1.609221193651883e7
0.74,0.11,0.5,1.5472137818980508e7
0.59,0.24,0.75,1.5420814208772574e7
0.34,0.04,0.47,1.545237780139038e7
0.82,0.39,0.95,1.5433520670710014e7
0.13,0.94,0.66,1.5744015465737343e7
0.96,0.27,0.29,1.5428529129816746e7
0.51,0.47,0.41,1.5744282629920114e7
0.69,0.84,0.01,1.589840191458876e7
0.11,0.37,0.9,1.6038254075108325e7
0.63,0.84,0.89,1.6100844847865533e7
0.93,0.54,0.53,1.5439121749942241e7
0.5,0.54,0.01,1.580902101147165e7
0.15,0.63,0.54,1.5936223354989033e7
0.75,0.06,0.51,1.5516490423251007e7
0.93,0.79,0.16,1.5491078889440402e7
0.22,0.23,0.4,1.5843584703459289e7
0.71,0.66,0.5,1.5739165791972563e7
0.91,0.2,0.34,1.5446936784110773e7
0.45,0.79,0.83,1.6063994320517935e7
0.14,0.2,0.58,1.6045570009051943e7
0.64,0.19,0.15,1.5310198469948268e7
0.28,0.16,0.09,1.5367281372955102e7
0.17,0.75,0.48,1.5891808525102021e7
0.49,0.94,0.99,1.5958513516813288e7
0.23,0.12,0.42,1.5434893154072158e7
0.6,0.52,0.85,1.5705445103145223e7
0.53,0.44,0.48,1.5651780098959979e7
0.28,0.46,0.55,1.6097797239835873e7
0.97,0.16,0.45,1.5508514630099673e7
0.97,0.22,0.39,1.5473005531009695e7
0.82,0.75,0.38,1.5666139957048645e7
0.12,0.49,0.68,1.597913176968872e7
0.11,0.01,0.85,1.5522824696443902e7
0.29,0.54,0.43,1.6101376797540009e7
0.59,0.66,0.29,1.5953762895427154e7
0.62,0.08,0.83,1.5487313693556178e7
0.69,0.61,0.4,1.5671484227512997e7
0.77,0.41,0.68,1.5419581934313063e7
0.38,0.61,0.31,1.6098993293106616e7
0.98,0.79,0.99,1.5473231166234205e7
0.59,0.79,0.27,1.6094694531686516e7
0.97,0.52,0.58,1.5459876993325144e7
0.8,0.08,0.2,1.54737897031262e7
0.86,0.48,0.67,1.5427556869928807e7
0.93,0.96,0.25,1.6045580212349914e7
0.65,0.03,0.76,1.5529245173763698e7
0.05,0.06,0.7,1.5971119992996262e7
0.62,0.96,0.82,1.6003862122812398e7
0.52,0.47,0.86,1.5766858434189525e7
0.07,0.2,0.46,1.6082918323476989e7
0.77,0.89,0.66,1.609736048308599e7
0.31,0.59,0.08,1.6099161427294038e7
0.52,0.06,0.13,1.5419193800201321e7
0.34,0.94,0.77,1.5884339454833703e7
0.45,0.22,0.7,1.5450475451434389e7
0.08,0.37,0.01,1.6028590162104651e7
0.08,0.51,0.75,1.5914974620542675e7
0.52,0.5,0.23,1.5752406451621583e7
0.03,0.29,0.4,1.5939772560985763e7
0.34,0.08,0.69,1.5444899274313856e7
0.11,0.94,0.29,1.5754989748921711e7
0.1,0.18,0.14,1.6088995551521951e7
0.37,0.67,0.54,1.6091810804306898e7
0.89,0.28,0.79,1.5464932337887133e7
0.78,0.8,0.23,1.5886142486375954e7
0.52,0.61,0.21,1.5961223238134231e7
0.69,0.75,0.5,1.5977338252751974e7
0.04,0.16,0.94,1.6051622840745367e7
0.68,0.9,0.26,1.6100645059353378e7
0.46,0.91,0.34,1.6019416090561643e7
0.29,0.4,0.69,1.6056419851420999e7
0.94,0.37,0.12,1.5353979922888767e7
0.01,0.47,0.42,1.5820604964632364e7
0.33,0.56,0.75,1.6102466146247983e7
0.58,0.56,0.03,1.5668194168333337e7
0.6,0.85,0.85,1.6090349457712896e7
1.0,0.48,0.61,1.5478948321733149e7
0.7,0.89,0.2,1.6101857100072395e7
0.29,0.56,0.33,1.6100321163618546e7
0.88,0.94,0.74,1.6087261854149409e7
0.2,0.62,0.36,1.6009959349486306e7
0.56,0.33,0.29,1.5394474739793915e7
0.75,0.73,0.99,1.5811426577224912e7
0.96,0.71,0.09,1.5426463043539636e7
0.91,0.12,0.73,1.5530432097178461e7
0.25,0.95,0.27,1.5883798074616862e7
0.82,0.65,0.48,1.5511479515795045e7
0.99,0.09,0.79,1.5572768346305126e7
0.06,0.21,0.41,1.6059332174401153e7
0.61,0.9,0.97,1.605732517391559e7
0.04,0.83,0.37,1.5717002615332052e7
0.23,0.74,0.22,1.5991730818797091e7
0.79,0.73,0.03,1.5620912710591618e7
0.36,0.28,0.25,1.555882917078963e7
0.01,0.09,0.5,1.6001542366654158e7
0.99,0.43,0.74,1.5481962154318785e7
0.71,0.26,0.03,1.5448724874859225e7
0.38,0.38,0.86,1.5870642831457905e7
0.31,0.72,0.7,1.6024682153457629e7
0.59,0.14,0.61,1.5427270322972447e7
0.66,0.71,0.27,1.5927561595917663e7
0.36,0.17,0.87,1.5492111689802766e7
0.69,0.76,0.57,1.5999401795778124e7
0.39,0.52,0.24,1.6023337254847344e7
0.4,0.02,0.97,1.5519262678729922e7
0.72,0.67,0.22,1.5709780893121373e7
0.82,0.36,0.12,1.5322859828967892e7
0.63,0.12,0.05,1.539676526737729e7
0.76,0.06,0.05,1.5489010040259305e7
0.07,0.62,0.07,1.5827203720200904e7
0.5,0.78,0.81,1.6090913924830656e7
0.66,0.13,0.41,1.5423326771525439e7
0.77,0.84,0.68,1.603166880936914e7
0.55,0.72,0.33,1.6076757254467597e7
0.36,0.03,0.21,1.5445860606620628e7
0.2,0.76,0.57,1.5909519404436482e7
0.68,0.25,0.94,1.5434221859537115e7
0.48,0.08,0.11,1.5367748869015943e7
0.62,0.94,0.81,1.6026020983903721e7
0.63,0.83,0.39,1.6101728202346187e7
0.72,0.56,0.04,1.5491059691834047e7
0.2,0.61,0.46,1.6008121145733632e7
0.53,0.46,0.1,1.5601533775974762e7
0.69,0.55,0.1,1.5510017186287008e7
0.46,0.36,0.68,1.564503841212809e7
1.0,0.44,0.08,1.5374702942817172e7
0.18,0.13,0.28,1.552431933934137e7
0.23,0.36,0.9,1.6089024655042794e7
0.53,0.19,0.79,1.5429012380302815e7
0.32,0.03,0.17,1.5431823703073341e7
0.66,0.71,0.53,1.595339846327085e7
0.82,0.85,0.1,1.5894784454434387e7
0.94,0.14,0.74,1.5531055408186857e7
0.26,0.25,0.57,1.5811957620249193e7
0.48,0.08,0.78,1.5464129350350507e7
0.36,0.92,0.2,1.599205015924171e7
0.89,0.03,0.69,1.5578200229705535e7
0.36,0.07,0.17,1.53554228859794e7
0.09,0.7,0.87,1.5828263700511042e7
0.01,0.73,0.26,1.5709279409069901e7
0.08,0.95,0.97,1.569420840914689e7
0.24,0.63,0.28,1.605034981643819e7
0.73,0.58,0.09,1.5496767611191384e7
0.9,0.82,0.82,1.5585010947377058e7
0.21,0.08,0.09,1.5312708663851932e7
0.55,0.15,0.93,1.5448847167138766e7
0.56,0.23,0.18,1.5297938172516786e7
0.16,0.14,0.26,1.5658787599472247e7
0.5,0.5,0.85,1.586488732526905e7
0.77,0.93,0.83,1.6094089460238367e7
0.25,0.51,0.52,1.6094411264078839e7
0.75,0.37,0.86,1.5427392324140161e7
0.05,0.81,0.57,1.573543948446722e7
0.49,0.49,0.36,1.582024383674717e7
0.51,0.15,0.68,1.5421655593630183e7
0.62,0.58,0.96,1.578493547767352e7
0.39,0.4,0.81,1.5887061422427334e7
0.12,0.41,0.21,1.6040761984948162e7
0.63,0.2,0.73,1.5422584787005464e7
0.2,0.95,0.57,1.5799470461725105e7
0.39,0.76,0.27,1.6080300934896799e7
0.71,0.42,0.24,1.5375788937098926e7
0.41,0.65,0.98,1.610227012376927e7
0.05,0.21,0.4,1.6037628765699254e7
0.84,0.23,0.58,1.5447349812627673e7
0.37,0.47,0.8,1.6034297346701344e7
0.95,0.13,0.13,1.5436768178406432e7
0.15,0.36,0.46,1.6089508766477112e7
0.37,0.42,0.42,1.5931029919002537e7
0.42,0.79,0.23,1.608373074501912e7
0.27,0.4,0.09,1.6015942511781314e7
0.16,0.36,0.83,1.6092504535245016e7
0.28,0.51,0.2,1.6099991197326288e7
0.37,0.03,0.64,1.54849461156287e7
0.04,0.57,0.51,1.5826890748805713e7
0.2,0.73,0.1,1.5996221313256264e7
0.76,0.6,0.78,1.554725490580497e7
0.35,0.51,0.52,1.6080628582851093e7
0.74,0.39,0.71,1.5421711803828457e7
0.36,0.64,0.16,1.610195918792436e7
0.56,0.52,0.66,1.5774012129417174e7
0.02,0.68,0.79,1.5765396411098948e7
0.79,1.0,0.07,1.6074027680663096e7
0.72,0.79,0.34,1.5993588306501158e7
0.63,0.55,0.61,1.5690335142321482e7
0.19,0.94,0.96,1.5775642548101967e7
0.23,0.73,0.01,1.6099266713890694e7
0.41,0.36,0.15,1.5630586844069418e7
0.33,0.67,0.94,1.6065592412846878e7
0.44,0.18,0.8,1.544679011621017e7
0.04,0.66,0.21,1.5775002270242916e7
0.5,0.61,0.8,1.6037980306389475e7
0.19,0.8,0.85,1.5864419485221922e7
0.57,0.63,0.97,1.597338302673685e7
0.12,0.85,0.87,1.5775314898062024e7
0.65,0.75,0.13,1.598251050271348e7
0.09,0.11,0.87,1.5996395270282561e7
0.46,0.93,0.69,1.5966485107949194e7
0.92,0.93,0.47,1.5926317209577572e7
0.66,0.9,0.31,1.609591229339791e7
0.54,0.39,0.14,1.5463774402575992e7
0.05,0.92,0.25,1.5696666902358726e7
0.3,0.54,0.01,1.5989535859574504e7
0.46,0.94,0.58,1.5967478375427533e7
0.41,0.44,0.92,1.592911197633284e7
0.29,0.79,0.69,1.5961609234632304e7
0.3,0.03,0.39,1.545119676307682e7
0.42,0.56,0.83,1.6068767109284934e7
0.29,0.57,0.45,1.6095068680929024e7
0.92,0.85,0.97,1.5576512389819033e7
0.18,0.37,0.59,1.6100356290256571e7
0.87,0.14,0.44,1.5483903936217677e7
0.74,0.69,0.14,1.5691612999776889e7
0.53,0.04,0.23,1.5470618679979559e7
0.78,0.19,0.29,1.5393887933778536e7
0.29,0.75,0.14,1.605310080758371e7
0.89,0.01,0.69,1.5592535434751756e7
0.08,0.48,0.32,1.5930841060622638e7
0.25,0.46,0.22,1.6099604720363729e7
0.54,1.0,0.06,1.6050541357924456e7
0.42,0.98,0.94,1.5888109342660636e7
0.95,0.11,0.47,1.5531537109178284e7
0.91,0.69,0.77,1.5462366782428466e7
0.01,0.07,0.89,1.6022397482506258e7
0.62,0.39,0.96,1.5503080603768602e7
0.99,0.39,0.99,1.5492179086155258e7
0.45,0.77,0.92,1.607497881377481e7
0.14,0.51,0.13,1.6021137873419203e7
0.86,0.53,0.77,1.5436304423349703e7
0.22,0.69,0.82,1.5964482479409607e7
0.59,0.74,0.41,1.6071882335106466e7
0.76,0.89,0.89,1.6100961925129555e7
0.3,0.05,0.36,1.5414128123725295e7
0.17,0.49,0.1,1.6072496050612854e7
0.3,0.73,0.12,1.60720619229134e7
0.2,0.86,0.12,1.5927856182085976e7
0.02,0.76,0.27,1.5713653956758104e7
0.18,0.69,0.05,1.6009908513085222e7
0.37,0.24,0.39,1.5485306608239362e7
0.26,0.72,0.47,1.5997630296260532e7
0.13,0.26,0.92,1.6102521294219919e7
0.75,0.62,0.91,1.5593669293948691e7
0.75,0.03,0.19,1.5534979445003957e7
0.23,0.35,0.7,1.6080323995998435e7
0.95,0.03,0.44,1.5587675476513686e7
0.34,0.11,1.0,1.5484020763292618e7
0.62,0.39,0.01,1.5752364419574447e7
0.86,0.85,0.32,1.5818351334393881e7
0.11,0.36,0.99,1.6045738462148808e7
0.78,0.62,0.8,1.5541618622992747e7
0.54,0.15,0.39,1.5376292081463879e7
0.44,0.02,0.56,1.5500601637839612e7
0.74,0.51,0.2,1.5424710999211397e7
0.13,0.33,0.84,1.6081710827355623e7
0.31,0.6,0.71,1.6088501289948173e7
0.69,0.4,0.75,1.5444110738884574e7
0.32,0.21,0.77,1.5587576251995165e7
0.6,0.41,0.11,1.541903697383285e7
0.98,0.35,0.93,1.5492494846597334e7
0.1,0.03,0.36,1.54114554109241e7
0.47,0.74,0.64,1.6097945753407309e7
0.9,0.61,0.89,1.5446998531704735e7
1.0,0.52,0.22,1.5424562314149711e7
0.68,0.6,0.53,1.5682274690986669e7
0.68,0.52,0.23,1.5508288097988524e7
0.55,0.04,0.9,1.5510274382687569e7
0.86,0.98,0.16,1.6094756517625231e7
0.13,0.37,0.3,1.6071417026808308e7
0.16,0.57,0.26,1.600221074052464e7
0.88,0.01,0.82,1.5590352154712573e7
0.26,0.97,0.08,1.5951821899185982e7
0.78,0.62,0.11,1.5490577768250927e7
0.29,0.95,0.01,1.6038326033537792e7
0.55,0.09,0.08,1.5377052520696646e7
0.55,0.44,0.68,1.563851065642238e7
0.34,0.71,0.23,1.6082633803358095e7
0.13,0.01,0.97,1.5535639307284717e7
0.04,0.2,0.82,1.6021773076384775e7
0.4,0.85,0.26,1.6041026311392492e7
0.79,0.27,0.82,1.5438376485695373e7
0.67,0.91,0.55,1.6083200208896663e7
0.67,0.68,0.69,1.5879012810768142e7
0.27,0.68,0.59,1.6023044924757348e7
0.79,0.8,0.93,1.5888446728546605e7
0.96,0.99,0.84,1.6097738695942335e7
0.28,0.03,0.53,1.546479047590273e7
0.57,0.04,0.86,1.5511279354678964e7
0.71,0.55,0.94,1.5565671821907831e7
0.98,0.07,0.59,1.5573313454345156e7
0.01,0.48,0.57,1.5825237699279163e7
0.92,0.98,0.53,1.609894457709794e7
0.96,0.49,0.1,1.5369843289432775e7
0.35,0.47,0.92,1.6059687012812614e7
0.43,0.7,0.68,1.60983483244773e7
0.31,0.24,0.85,1.569506095648321e7
0.53,0.15,0.37,1.5369628123135267e7
0.48,0.32,0.89,1.5568336539200692e7
0.29,0.93,0.38,1.5901923798290564e7
0.13,0.95,0.74,1.5735361865869675e7
0.47,0.67,0.71,1.6098530340006169e7
0.37,0.72,0.52,1.6071522249195453e7
0.22,0.03,0.89,1.5502317403627798e7
0.87,0.63,0.58,1.5456306538884312e7
0.68,0.04,0.24,1.5506864885272838e7
0.66,0.75,0.5,1.6021445988471355e7
0.73,1.0,0.37,1.6024093793517243e7
0.35,0.94,0.55,1.5910229351105012e7
0.4,0.51,0.81,1.6042145193258489e7
0.24,0.7,0.12,1.6043718075505417e7
0.51,0.52,0.94,1.5886963864082728e7
0.3,0.73,0.5,1.6021537239664957e7
0.56,0.47,0.82,1.5686861854882449e7
0.28,0.22,0.2,1.5552489586476298e7
0.75,0.66,0.71,1.5656851813778304e7
0.92,0.38,0.01,1.5733848341617122e7
0.02,0.34,0.34,1.5889915533514835e7
0.02,0.57,0.82,1.5813425929654356e7
0.74,0.42,0.63,1.5423869689852066e7
0.43,0.14,0.69,1.542600363597278e7
0.32,0.6,0.81,1.6091903935573615e7
0.98,0.32,0.89,1.5497077967974288e7
0.29,0.08,0.36,1.5377064016754888e7
0.1,0.12,0.54,1.5953841440972686e7
0.26,0.87,0.26,1.5937705051845819e7
0.62,0.16,0.5,1.5408087250125902e7
0.79,0.09,0.17,1.5451359657700978e7
0.73,0.43,0.24,1.5374362957413264e7
0.17,0.69,0.91,1.59154118454635e7
0.36,0.1,0.02,1.5580330962243397e7
0.13,0.79,0.24,1.5849544974907957e7
0.55,0.55,0.09,1.5744003544175578e7
0.92,0.01,0.41,1.5598774380480917e7
0.85,0.76,0.87,1.5608519060980571e7
0.11,0.38,0.3,1.6039323586002069e7
0.74,0.43,0.08,1.5350998738135923e7
0.22,0.4,0.05,1.6075587711702853e7
0.01,0.94,0.45,1.564958597734885e7
0.6,0.34,0.74,1.545672291503803e7
0.71,0.31,0.01,1.5754673983594038e7
0.92,0.4,0.86,1.5456021704183094e7
0.17,0.15,0.7,1.5777146340863071e7
0.58,0.86,0.79,1.6078238631449336e7
0.61,0.53,0.33,1.565992189567064e7
0.2,0.66,0.14,1.6019599498126922e7
0.11,0.24,0.68,1.610053122148869e7
0.39,0.02,0.42,1.5485707207005795e7
0.45,0.79,1.0,1.606251669549416e7
0.83,0.59,0.67,1.5461680499075586e7
0.89,0.68,0.6,1.5468323145407002e7
0.32,0.65,0.79,1.6070894870286062e7
0.49,0.13,0.84,1.544513612888728e7
0.18,0.1,0.49,1.548460529076764e7
0.55,0.91,0.74,1.6026252940073496e7
0.12,0.64,0.17,1.591689560579693e7
0.44,0.81,0.98,1.604307622902344e7
0.51,0.6,0.79,1.6013157893561196e7
0.07,0.4,0.89,1.5964072819990378e7
0.72,0.54,0.63,1.5525674746578498e7
0.89,0.92,0.74,1.600434227267564e7
0.62,0.06,0.78,1.5499926392535174e7
0.23,0.73,0.48,1.596342195839087e7
0.1,0.53,0.94,1.5934659783493526e7
0.72,0.98,0.51,1.603402544135559e7
0.53,0.99,0.61,1.5952464334752448e7
0.75,0.18,0.7,1.5450890591675412e7
0.47,0.18,0.99,1.546259386613866e7
0.48,0.24,0.34,1.5369296751668047e7
0.84,0.36,0.26,1.5362119286734797e7
0.52,0.86,0.69,1.6054926681000553e7
0.86,0.34,0.88,1.5445298551389914e7
0.4,0.1,0.45,1.5397288100105256e7
0.54,0.98,0.77,1.5952953587779023e7
0.65,0.7,0.34,1.5935354754331768e7
0.38,0.37,0.21,1.5746149565742683e7
0.96,0.21,0.25,1.5435467422310606e7
0.41,0.4,0.97,1.585637453084984e7
0.17,0.63,0.98,1.595466485547825e7
0.02,0.75,0.93,1.57404437674683e7
0.19,0.25,0.98,1.6035424763188407e7
0.59,0.6,0.41,1.585623976612166e7
0.7,0.84,0.08,1.6044831873067994e7
0.88,0.33,0.51,1.5427548108976008e7
0.44,0.1,0.84,1.5455292583071783e7
0.54,0.67,0.08,1.597368561496713e7
0.87,0.36,0.97,1.5447935291552003e7
0.22,0.22,0.25,1.5769715721508835e7
0.23,0.53,0.84,1.6070207699925672e7
0.94,0.9,0.58,1.5641276827240435e7
0.76,0.17,0.61,1.5451099361097205e7
0.32,0.38,0.07,1.586104595490475e7
0.17,0.57,0.12,1.6032980135281783e7
0.84,0.99,0.06,1.609165844830009e7
0.45,0.84,0.33,1.6060840633424342e7
0.03,0.85,0.46,1.5699857599454265e7
0.19,0.3,0.65,1.6083469888517458e7
0.87,0.77,0.17,1.557176207254507e7
0.76,0.78,0.59,1.5908818041349467e7
0.86,0.89,0.17,1.594440415287117e7
0.36,0.59,0.95,1.6102582530146502e7
0.47,0.44,0.45,1.5767485728985071e7
0.75,0.02,0.74,1.5555739823663551e7
0.62,0.53,0.79,1.5682279200742148e7
0.36,0.66,0.13,1.6102512869828196e7
0.38,0.28,0.86,1.5649056821833998e7
0.76,0.37,0.82,1.5424500603339173e7
0.73,0.97,0.33,1.606310994056676e7
0.12,0.65,0.96,1.5889172566185344e7
0.35,0.2,0.96,1.5557229695646424e7
0.76,0.07,0.33,1.5495722814084973e7
0.81,0.13,0.83,1.549907989470949e7
0.33,0.63,0.36,1.6095735030523475e7
0.59,0.86,0.84,1.6081295534861159e7
0.11,0.72,0.44,1.5844194813586287e7
0.88,0.55,0.96,1.5441476871557975e7
0.78,0.34,0.73,1.5419863883810673e7
0.96,0.32,0.07,1.536157369034075e7
0.74,0.67,0.4,1.568700561836972e7
0.44,0.22,0.69,1.545485720275946e7
0.03,0.56,0.57,1.5819731511318784e7
0.06,0.68,0.27,1.5801324719678795e7
0.4,0.01,0.34,1.5501333177542374e7
0.42,0.83,0.33,1.6052641004767044e7
0.35,0.44,0.2,1.596304036833682e7
0.85,0.94,0.84,1.6102148266610235e7
0.11,0.06,0.88,1.5594664230740607e7
0.62,0.64,0.69,1.5897198294224035e7
0.93,0.9,0.4,1.570204216188357e7
0.26,0.75,0.02,1.6088073450422266e7
0.18,0.57,0.79,1.600116804151401e7
0.93,0.27,0.94,1.548849370543488e7
0.45,0.42,0.43,1.5761685186744025e7
