α_v,α_s,decay,MSE
0.09,0.93,0.12,5.470688685937819e6
0.85,0.81,0.55,5.467441787083932e6
0.63,0.91,0.86,5.526085629393058e6
0.89,0.94,0.03,5.508733694884332e6
0.91,0.71,0.61,5.423438491157734e6
0.22,0.99,0.64,5.475287269579108e6
0.31,0.38,0.36,5.506806351324303e6
0.42,0.62,0.17,5.530542544372343e6
0.53,0.86,0.96,5.524164978663117e6
0.13,0.87,0.5,5.4694023444997e6
0.6,0.81,0.46,5.534337062927637e6
0.74,0.27,0.64,5.390842026037463e6
0.31,0.16,0.57,5.371228052830982e6
0.14,0.74,0.74,5.481095396325714e6
0.1,0.67,0.65,5.4781259312054785e6
0.28,0.34,0.44,5.504203138905907e6
0.75,0.61,0.32,5.432582286199734e6
0.03,0.71,0.82,5.455737015302735e6
0.73,0.62,0.18,5.44555281871108e6
0.25,0.62,0.75,5.519516571464207e6
0.67,0.73,0.75,5.512107420684914e6
0.55,0.03,0.01,5.402701208563735e6
0.01,0.78,0.53,5.445590035961287e6
0.38,0.32,0.55,5.435170255932387e6
0.28,0.76,0.78,5.5072692476143455e6
0.6,0.78,1.0,5.5342435436667465e6
0.67,0.92,0.9,5.527143393568162e6
0.28,0.42,0.73,5.530189769557356e6
0.94,0.07,0.56,5.421711776774267e6
0.14,0.94,0.4,5.468008042412341e6
0.19,0.13,0.41,5.391883476991325e6
0.57,0.88,0.39,5.529969466843275e6
0.41,0.9,0.92,5.506235616027374e6
0.51,0.74,0.55,5.53436594113118e6
0.69,0.96,0.44,5.526434626869101e6
0.04,0.36,0.06,5.492189350464166e6
0.67,0.18,0.7,5.388365270500377e6
0.15,0.2,0.76,5.514035297336651e6
0.35,0.86,0.43,5.510886891474167e6
0.02,0.19,0.39,5.499045154185239e6
0.15,0.14,0.4,5.446477936806894e6
0.48,0.75,0.95,5.532164643735545e6
0.15,0.57,0.87,5.502088286314848e6
0.83,0.74,0.69,5.446156521936124e6
0.04,0.74,0.09,5.462508674368883e6
0.56,0.12,0.03,5.353405856578473e6
0.66,0.71,0.69,5.507179230140183e6
0.63,0.39,0.05,5.387893476537047e6
0.93,0.99,0.93,5.528549550116463e6
0.92,0.62,0.65,5.417811213675254e6
0.33,0.28,0.03,5.390376095071549e6
0.8,0.95,0.42,5.533248002174962e6
0.74,0.46,0.35,5.399172443327585e6
0.12,0.35,0.71,5.523050909140339e6
0.75,0.4,0.61,5.394557758619515e6
0.12,0.3,0.03,5.530553817053057e6
1.0,0.3,0.54,5.417511003953328e6
0.18,0.1,0.96,5.392608213566395e6
0.88,0.82,0.75,5.455355647527788e6
0.89,0.76,0.15,5.447494381615834e6
0.24,0.72,0.91,5.503672096497942e6
0.82,0.72,0.13,5.454569012613229e6
0.55,0.86,0.48,5.529756287380163e6
0.74,0.79,0.86,5.513780622764382e6
0.79,0.03,0.97,5.415100567060187e6
0.76,0.01,0.12,5.424622267833512e6
0.74,0.16,0.36,5.391457129949682e6
0.79,0.28,0.84,5.398139193201171e6
0.6,0.4,0.62,5.401808166426123e6
0.01,0.59,0.43,5.456884142467239e6
0.31,0.06,0.62,5.368628546785463e6
0.81,0.39,0.23,5.39353729486412e6
0.41,0.65,0.3,5.534231995203704e6
0.97,0.04,0.26,5.425034412882429e6
0.37,0.14,0.07,5.3398677619519e6
0.57,0.64,0.16,5.504827510423026e6
0.05,0.54,0.03,5.503877907991216e6
0.22,0.72,0.12,5.517743088412525e6
0.11,0.06,0.87,5.384494951882388e6
0.89,0.53,0.89,5.412630534894862e6
0.21,0.29,0.67,5.51986789013499e6
0.76,0.55,0.75,5.414103243250316e6
0.21,0.16,0.37,5.408752467927265e6
0.56,0.47,0.21,5.439073775835455e6
0.14,0.6,0.42,5.497984948693914e6
0.89,0.61,0.68,5.41533272678495e6
0.69,0.96,0.02,5.517477514374321e6
0.8,0.38,0.95,5.401219690083048e6
0.08,0.02,0.2,5.363003750693672e6
0.82,0.74,0.12,5.461198188876681e6
0.1,0.51,0.13,5.501446833048414e6
0.76,0.31,0.59,5.391800827557964e6
0.55,0.76,0.17,5.532144577423753e6
0.75,0.41,0.16,5.393624823824187e6
0.11,0.47,0.73,5.503196218212767e6
0.16,0.21,0.66,5.511433392322693e6
0.99,0.51,0.89,5.423582599941143e6
0.69,0.84,0.52,5.533049992555796e6
0.32,0.01,0.82,5.38341057792793e6
0.43,0.58,0.84,5.5294869327338e6
0.38,0.17,0.08,5.346689858603369e6
0.71,0.08,0.61,5.4016488341134e6
0.43,0.81,0.34,5.527124129034014e6
0.1,0.67,0.12,5.488548975990191e6
0.05,0.24,0.27,5.510575980852999e6
0.43,0.74,0.06,5.531426654914391e6
0.04,0.31,0.77,5.4951950331982365e6
0.55,0.57,0.63,5.48982607739684e6
0.27,0.11,0.01,5.285132335546404e6
0.49,0.34,0.73,5.407053089309091e6
0.88,0.42,0.1,5.405791517756259e6
1.0,0.71,0.08,5.454561628852215e6
0.97,0.11,0.79,5.422742284761041e6
0.62,0.77,0.52,5.530699320522254e6
0.9,0.39,0.54,5.406344402234502e6
0.85,0.55,0.32,5.409744047297518e6
0.13,0.39,0.55,5.521043217286152e6
0.85,0.53,0.91,5.410420770352728e6
0.28,0.34,0.18,5.500850728204552e6
0.06,0.72,0.7,5.462926463975189e6
0.4,0.39,0.28,5.466146665095668e6
0.64,0.32,0.6,5.385048828604542e6
0.86,0.41,0.11,5.402226776612474e6
0.77,0.75,0.4,5.479274519924436e6
0.26,0.53,0.29,5.532674707102491e6
0.04,0.79,0.69,5.452865083237018e6
0.81,0.4,0.63,5.398534421134664e6
0.05,0.4,0.13,5.489294667873386e6
0.58,0.75,0.2,5.529295175275722e6
0.49,0.85,0.16,5.532346634691184e6
0.91,0.16,0.11,5.3978090115471985e6
0.06,0.13,1.0,5.534073124849538e6
0.38,0.73,0.25,5.5308480471259905e6
0.07,0.74,0.93,5.463446559078131e6
0.21,0.88,0.24,5.492407620943896e6
0.1,0.47,0.9,5.499552284656104e6
0.8,0.61,0.57,5.4192031797589185e6
0.76,0.71,0.01,5.467655940662027e6
0.1,0.33,0.35,5.519902679639537e6
0.52,0.99,0.3,5.516616857740421e6
0.46,0.3,0.24,5.391949170373222e6
0.04,0.42,0.71,5.482962224643949e6
0.91,0.85,0.07,5.46910767884732e6
0.28,0.87,0.26,5.504902587197078e6
0.8,0.11,0.47,5.404856268916888e6
0.13,0.5,0.67,5.505927324603062e6
0.17,0.43,0.93,5.525324460308031e6
0.41,0.85,0.15,5.528334199597476e6
0.63,0.56,0.62,5.452036170616528e6
0.81,0.52,0.27,5.406854197611407e6
0.76,0.51,0.13,5.412025660122208e6
0.34,0.07,0.34,5.368602559003573e6
0.79,0.64,0.52,5.428187101770494e6
0.73,0.13,0.06,5.38064318054793e6
0.82,0.58,0.41,5.41292916127628e6
0.61,0.69,0.81,5.5167132062230455e6
0.42,0.89,1.0,5.507772547988365e6
0.78,0.35,0.22,5.3883457186424695e6
0.08,0.44,0.76,5.496345607541853e6
0.14,0.52,0.52,5.507013266621187e6
0.08,0.2,0.42,5.531676507941917e6
0.52,0.13,0.35,5.3734844927499425e6
0.81,0.47,0.1,5.406258678008147e6
0.33,0.88,0.66,5.502009978637274e6
0.29,0.43,0.89,5.5306155165088335e6
0.11,0.73,0.68,5.475072257057173e6
0.74,0.12,0.86,5.401478338597957e6
0.11,0.01,0.28,5.377146034415462e6
0.33,0.54,0.6,5.53423121638269e6
0.29,0.93,0.43,5.49513379119019e6
0.1,0.08,0.64,5.418746689106418e6
0.23,0.16,0.8,5.406235615266033e6
0.56,0.05,0.89,5.394202290531401e6
0.41,0.64,0.13,5.531923909258809e6
0.4,0.69,0.74,5.531871204759652e6
0.12,0.28,0.53,5.532112395530821e6
0.33,0.82,0.62,5.509714723026678e6
0.36,0.51,0.46,5.528121320855814e6
0.47,0.94,0.75,5.50934514945161e6
0.12,1.0,0.36,5.460979587258149e6
0.27,0.13,0.53,5.365964204964671e6
0.17,0.21,0.05,5.474858305633367e6
0.25,1.0,0.23,5.491734179732557e6
0.56,0.81,0.93,5.532433449485054e6
0.46,0.56,0.7,5.517913208827689e6
0.71,0.47,0.4,5.402845577539198e6
0.28,0.61,0.09,5.534066191742929e6
0.1,0.74,0.93,5.470606489282016e6
0.9,0.72,0.4,5.426982518302314e6
0.31,0.45,0.06,5.510381804288998e6
0.21,0.26,0.51,5.504157946120259e6
0.42,1.0,0.83,5.495869866751249e6
0.17,0.11,0.03,5.315988610258611e6
0.39,0.58,0.37,5.532090155035684e6
0.39,0.11,0.9,5.374430073515968e6
0.39,0.94,0.45,5.506425841909819e6
0.74,0.96,0.12,5.534222426934341e6
0.24,0.78,0.42,5.502016901646345e6
0.77,0.39,0.42,5.3926692287928965e6
0.59,0.7,0.96,5.525497629866729e6
0.1,0.44,0.16,5.50745315943747e6
0.88,0.73,0.92,5.430765031309767e6
0.61,0.86,0.94,5.530763257040577e6
0.75,0.25,0.56,5.391046685636871e6
0.77,0.31,0.87,5.396465229887759e6
0.93,0.49,0.64,5.413483357646039e6
0.68,0.25,0.33,5.379421636777559e6
0.17,0.52,0.16,5.52116148987048e6
0.8,0.76,0.19,5.4742737573469505e6
0.83,0.07,0.98,5.414524197659504e6
0.73,0.46,0.41,5.399600855916253e6
0.96,0.9,0.27,5.452177049402563e6
0.48,0.61,0.04,5.49509889681644e6
0.55,0.93,0.36,5.523688887209419e6
0.89,0.47,0.92,5.410853990865545e6
0.87,0.03,0.8,5.420913977092106e6
0.46,0.88,0.07,5.534234335860616e6
0.01,0.1,0.12,5.500573338328204e6
0.73,0.3,0.68,5.39038706224687e6
0.22,0.11,0.36,5.364075918243644e6
0.44,0.85,0.68,5.519181936611407e6
0.55,0.33,0.46,5.388363195306745e6
0.67,0.88,0.89,5.532474356009124e6
0.97,0.75,0.99,5.4311123632685905e6
0.99,0.43,0.92,5.421776370295737e6
0.43,0.68,0.44,5.5343397743480075e6
0.64,0.47,0.83,5.417652654886674e6
0.6,0.97,0.67,5.516297496944318e6
0.12,0.96,0.1,5.483467265506983e6
0.42,0.85,0.85,5.515039767287177e6
0.58,0.06,0.78,5.393624049473417e6
0.74,0.72,0.6,5.478171839701613e6
0.86,0.22,0.05,5.3894913761975765e6
0.32,0.45,0.43,5.525391020357064e6
0.1,0.66,0.18,5.484154052390847e6
0.97,0.95,0.05,5.479410079251755e6
0.74,0.27,0.9,5.394471173732389e6
0.93,0.29,0.28,5.403101900084613e6
0.15,0.8,0.02,5.534156463602622e6
0.17,0.59,0.74,5.505481377494804e6
0.67,0.92,0.54,5.529882314329337e6
0.78,0.52,0.14,5.412445037641225e6
0.33,0.88,0.22,5.513429091433238e6
0.89,0.3,0.53,5.404549091118507e6
0.08,0.57,0.52,5.48215131109836e6
0.45,0.14,0.46,5.368136482256783e6
0.8,0.21,0.12,5.384997381999539e6
1.0,0.85,0.2,5.453397190146485e6
0.15,0.43,0.35,5.522460463958177e6
0.51,0.43,0.96,5.447814370947698e6
0.7,0.9,0.65,5.532985209618652e6
0.96,0.06,0.15,5.418535831982877e6
0.18,0.94,0.76,5.47110582027485e6
0.93,0.42,0.69,5.412156279219692e6
0.24,0.4,0.6,5.533285468613946e6
0.69,0.97,0.89,5.519420413474865e6
0.1,0.48,0.5,5.49902975208839e6
0.45,0.17,0.59,5.369484142343079e6
0.97,0.01,0.48,5.430320592803424e6
0.64,0.15,0.43,5.384180164203646e6
0.42,0.39,0.53,5.457366864587156e6
0.33,0.11,0.74,5.366775622005505e6
0.45,0.09,0.23,5.371863553528683e6
0.86,0.84,0.2,5.483832579732235e6
0.65,0.29,0.12,5.374369716752451e6
0.7,0.45,0.08,5.403022596467257e6
0.06,0.66,0.08,5.478784283425385e6
0.69,0.92,0.37,5.532314049445546e6
0.83,0.18,0.94,5.406765836946155e6
0.31,0.72,0.66,5.518401020587012e6
0.1,0.83,0.43,5.465940869653179e6
0.41,0.79,0.4,5.526253546056901e6
0.33,0.18,0.9,5.3873824644885175e6
0.11,0.66,0.54,5.482280084269259e6
0.61,0.96,0.75,5.517580787849495e6
0.77,0.93,0.06,5.528836017784681e6
0.31,0.01,0.16,5.394927679494535e6
0.38,0.08,0.56,5.3707842952111345e6
0.26,0.7,0.6,5.512769995197564e6
0.13,0.76,0.92,5.475706195796588e6
0.73,0.71,0.15,5.479946880354825e6
0.46,0.28,0.18,5.382789163632307e6
0.71,0.75,0.59,5.504929990498416e6
0.51,0.96,0.15,5.526877771160366e6
0.32,0.08,0.55,5.365344814928202e6
0.05,0.35,0.99,5.495384450779146e6
0.61,0.57,0.81,5.467272756392306e6
0.71,0.47,0.97,5.409617806805529e6
0.67,0.58,0.36,5.446104874452962e6
0.05,0.94,0.18,5.451208909823047e6
0.32,0.1,0.12,5.34944417588478e6
0.44,0.2,0.02,5.321129173568842e6
0.74,0.18,0.07,5.37752408316651e6
1.0,0.7,1.0,5.433194221984486e6
0.45,0.77,0.58,5.530121561798282e6
0.33,0.35,0.85,5.4879741934456155e6
0.69,0.57,0.53,5.43426861635088e6
0.37,0.63,0.85,5.533261783456862e6
0.39,0.07,0.33,5.373272901914928e6
0.07,0.46,0.45,5.490365757438248e6
0.69,0.66,0.97,5.477763287742332e6
0.73,0.09,0.67,5.402423612014575e6
0.89,0.51,0.04,5.419640161288872e6
0.56,0.51,0.54,5.456909952540152e6
0.09,0.56,0.57,5.486357598372415e6
0.07,0.07,0.89,5.469397797495583e6
0.83,0.34,0.42,5.395923832679818e6
0.94,0.75,0.69,5.426892214070896e6
0.94,0.67,0.66,5.4222310120516755e6
0.75,0.95,0.46,5.530764188456644e6
0.5,0.11,0.53,5.377012097401038e6
0.13,0.95,0.45,5.464464740256389e6
0.08,0.02,0.26,5.364458088123907e6
0.4,0.46,0.63,5.5035012430351935e6
0.05,0.29,0.08,5.505195894291427e6
0.28,0.49,0.23,5.534049924926697e6
0.58,0.47,0.74,5.433165336139666e6
0.34,0.43,0.54,5.514673965591015e6
0.78,0.47,0.26,5.4004195865375865e6
0.83,0.14,0.13,5.393603976295703e6
0.13,0.77,0.02,5.534343158440472e6
0.67,0.29,0.65,5.385374738619053e6
0.79,0.14,0.04,5.383250200909289e6
0.29,0.97,0.22,5.50065018228171e6
0.61,0.22,0.82,5.383399765758954e6
0.08,0.33,0.95,5.510913148999873e6
0.17,0.14,0.33,5.421685345015321e6
0.39,0.08,0.72,5.373119403202344e6
0.22,0.5,0.77,5.52780581414073e6
0.65,0.72,0.9,5.516347628023896e6
0.94,0.28,0.48,5.409482872231588e6
0.41,0.65,0.08,5.529272716544476e6
0.34,0.96,0.64,5.494715411803708e6
0.82,0.69,0.83,5.434877142028388e6
0.67,0.45,0.48,5.40311447620805e6
0.99,0.26,0.35,5.411974219178606e6
0.97,0.44,0.71,5.417804609806843e6
0.89,0.78,0.81,5.437477297225173e6
0.58,0.14,0.54,5.3810551407695245e6
0.23,0.09,0.35,5.358311752877082e6
0.03,0.37,0.9,5.484283905973593e6
0.06,0.27,0.21,5.511326703529386e6
0.65,0.63,0.62,5.475565644854483e6
0.89,0.04,0.29,5.420317466802815e6
0.33,0.43,0.14,5.51164720697823e6
0.68,0.63,0.14,5.465230653733915e6
0.23,0.02,0.93,5.37714560917797e6
0.21,0.31,0.04,5.495547780166382e6
0.37,0.76,0.22,5.528482208233402e6
0.14,0.37,0.78,5.525946767705686e6
0.71,0.62,0.84,5.448970514698295e6
0.58,0.58,0.96,5.487687988702881e6
0.58,0.24,0.11,5.365123593374405e6
0.75,0.04,0.76,5.410509676255122e6
0.45,0.89,0.75,5.51414233253545e6
0.45,0.1,0.34,5.371815878143586e6
0.55,0.38,0.28,5.403294028645437e6
0.01,0.23,0.15,5.48314748727609e6
0.25,0.9,0.08,5.519549005303476e6
0.84,0.9,0.67,5.526262484377872e6
0.56,0.48,0.94,5.450179843444675e6
0.94,0.94,0.8,5.49612315592065e6
0.66,0.79,0.71,5.530169528674872e6
0.4,0.03,0.17,5.389746668915054e6
0.77,0.59,0.67,5.4202097547495365e6
0.22,0.91,0.12,5.504927457176153e6
0.58,0.38,0.59,5.399138109811099e6
0.75,0.24,0.76,5.394109668235399e6
0.84,0.67,0.07,5.439987678040989e6
0.49,0.17,0.33,5.36659846435996e6
0.29,0.94,0.56,5.491493770585803e6
0.52,0.42,0.31,5.429435411129749e6
0.42,0.46,0.09,5.48173887886354e6
0.65,0.14,0.22,5.380655464952226e6
0.25,0.26,0.33,5.472947191489501e6
0.37,0.79,0.9,5.516151403726103e6
0.43,0.4,0.51,5.457953087110383e6
0.35,0.25,0.28,5.401653576366339e6
0.91,0.47,0.02,5.415174588230601e6
0.48,1.0,0.59,5.504924454572193e6
0.4,0.65,0.36,5.5343646564254565e6
0.24,0.54,0.12,5.533062569536225e6
0.79,0.52,0.38,5.406027536052369e6
0.21,0.76,0.34,5.499537198165224e6
0.77,1.0,0.65,5.519425608591013e6
0.29,0.36,1.0,5.51516121041416e6
0.18,0.73,0.67,5.491886784570362e6
0.94,0.03,0.59,5.425932934692387e6
0.88,0.35,0.09,5.399596134843338e6
0.61,0.58,0.11,5.466788092320108e6
0.4,0.46,0.67,5.503955253685203e6
0.67,0.25,0.67,5.3852900816038735e6
0.69,0.19,0.23,5.379364211236706e6
0.4,0.08,0.87,5.376688996384388e6
0.36,0.19,0.58,5.3743058834800245e6
0.2,0.9,0.76,5.478011688427003e6
0.74,0.25,0.19,5.380560827535929e6
0.33,0.94,0.07,5.528094615592568e6
0.51,0.79,0.42,5.533262695414861e6
0.42,0.01,0.35,5.3958833668872705e6
0.32,0.34,0.93,5.490095888990441e6
0.85,0.92,0.94,5.53233757267008e6
0.4,0.03,0.32,5.387566361888737e6
0.99,0.76,0.34,5.436656636955045e6
0.08,0.62,0.35,5.477710004242483e6
0.71,0.3,0.27,5.381198868971879e6
0.72,0.41,0.27,5.392269712454035e6
0.66,0.91,0.12,5.534357674364296e6
0.65,0.16,0.9,5.390464900924232e6
0.1,0.46,0.27,5.502563784985022e6
0.67,0.7,0.77,5.500349041181497e6
0.61,0.42,0.83,5.4093253797799265e6
0.98,0.06,0.66,5.426260918292226e6
0.12,0.62,0.82,5.488153329257856e6
0.07,0.79,0.82,5.459876665559571e6
0.83,0.91,0.14,5.525849236842299e6
0.75,0.79,0.52,5.507041228385536e6
0.5,0.94,0.76,5.511948482729891e6
0.69,0.88,0.58,5.534108139856473e6
0.62,0.79,0.56,5.53304337165238e6
0.84,0.12,0.36,5.405379075821489e6
0.63,0.15,0.95,5.390256061511723e6
0.64,0.53,0.13,5.438593625984985e6
0.84,0.78,0.55,5.458065886893801e6
0.03,0.45,0.74,5.476223981368717e6
0.64,0.03,0.95,5.403729800319295e6
0.93,0.05,0.88,5.423860584569831e6
0.35,0.03,0.82,5.380587662149142e6
0.77,0.94,0.77,5.53129559031321e6
0.22,0.96,0.39,5.482333526621626e6
0.4,0.36,0.11,5.442887854470955e6
0.83,0.34,0.25,5.392568168667275e6
0.83,0.53,0.65,5.407317636735145e6
0.99,0.83,0.04,5.470265746141198e6
0.98,0.7,0.93,5.42960638366946e6
0.69,0.39,0.17,5.390267392841129e6
0.56,0.21,0.58,5.375869281597907e6
0.94,0.83,0.08,5.459165607498383e6
0.45,0.31,0.37,5.399949878093064e6
0.32,0.09,0.01,5.284628299571652e6
0.02,0.78,0.38,5.4478868947264645e6
0.25,0.49,0.35,5.533635973356063e6
0.46,0.4,0.87,5.45076002944317e6
0.51,0.47,0.25,5.458244394778882e6
0.61,0.05,0.45,5.397997773692837e6
0.7,0.82,0.5,5.529183539092615e6
0.56,0.25,0.27,5.370734863864077e6
0.03,0.15,0.41,5.51381897554302e6
0.85,0.3,0.64,5.401747626502467e6
0.54,0.06,0.65,5.389712300164208e6
0.83,0.84,0.59,5.4970829260062035e6
0.61,0.41,0.89,5.408234859434006e6
0.64,0.43,0.83,5.406759326277498e6
0.98,0.22,0.4,5.413020802876104e6
0.63,0.29,0.39,5.378866155709613e6
0.95,0.23,0.88,5.41670204039627e6
0.66,0.75,0.88,5.522649334657025e6
0.42,0.1,0.65,5.372117329362484e6
0.59,0.46,0.92,5.430421087571822e6
0.85,0.41,0.99,5.406602410841042e6
0.4,0.11,0.2,5.36115774511666e6
0.72,0.31,0.47,5.386485663544354e6
0.66,0.15,0.09,5.372975078251427e6
0.44,0.84,0.8,5.5192180909978915e6
0.27,0.63,0.81,5.521536121230643e6
0.68,0.38,0.61,5.39157845569951e6
0.72,0.83,0.46,5.528113191977748e6
0.08,0.29,0.23,5.518126560768679e6
0.7,0.66,0.2,5.470524656811897e6
0.68,0.98,0.99,5.515743654893139e6
0.03,0.87,0.46,5.445814452558352e6
0.04,0.39,0.28,5.485086229007272e6
0.58,0.43,0.08,5.4122721725105895e6
0.04,0.66,0.92,5.462201697231503e6
0.08,0.49,0.99,5.490368405096214e6
0.92,0.6,1.0,5.419515377345465e6
0.44,0.84,0.56,5.521815392187441e6
0.77,0.48,0.13,5.405926573951266e6
0.47,0.17,0.34,5.365598500548581e6
0.01,0.73,0.18,5.446131188549044e6
0.45,0.98,0.45,5.507826698377194e6
0.06,0.06,0.24,5.459266236871134e6
0.76,0.31,0.07,5.383922131688634e6
0.75,0.72,0.86,5.476253982794097e6
0.94,0.5,0.68,5.415316573799619e6
0.58,0.83,0.65,5.533018187390333e6
0.24,0.41,0.88,5.53416820764706e6
0.57,0.66,0.44,5.51512814490398e6
0.78,0.44,0.78,5.400313141783772e6
0.47,0.32,0.54,5.400598329675032e6
0.33,0.14,0.18,5.355049995692059e6
0.54,0.95,0.46,5.518411081748695e6
0.63,0.94,0.54,5.524635233623947e6
0.05,0.01,0.71,5.361135998885477e6
0.65,0.93,0.08,5.534193871920157e6
0.6,0.91,0.22,5.531639641587068e6
0.56,0.55,0.43,5.475518871384627e6
0.19,0.21,0.64,5.485007346830856e6
0.17,0.66,0.06,5.524579634634027e6
0.04,0.84,0.5,5.449938400703658e6
0.4,0.76,0.76,5.52496580226947e6
0.35,0.29,0.46,5.429873207027795e6
0.27,0.62,0.63,5.523838188864982e6
0.11,0.91,0.22,5.468054969504121e6
0.66,0.39,0.94,5.399721989881463e6
0.43,0.03,0.13,5.392738121872183e6
0.96,0.04,0.39,5.425448715951477e6
0.91,0.23,0.86,5.4122500146757085e6
0.45,0.64,0.08,5.522746384160804e6
0.74,0.81,0.97,5.522546867061609e6
0.33,0.19,0.72,5.383493698134214e6
0.93,0.77,0.25,5.437036368201831e6
0.24,0.44,0.53,5.534347226555087e6
0.41,0.33,0.12,5.421702061703096e6
0.9,0.51,0.55,5.410197841695298e6
0.57,0.85,0.21,5.533949838847484e6
0.19,0.44,0.22,5.53125628718367e6
0.48,0.87,0.46,5.523451973680564e6
0.81,0.99,0.77,5.522371762062024e6
0.05,0.98,0.44,5.445302336015302e6
0.98,0.86,0.85,5.436479798419151e6
0.77,0.42,0.8,5.398895593005905e6
0.53,0.34,0.43,5.393817766042955e6
0.02,0.32,0.78,5.48415160307481e6
0.86,0.68,0.94,5.425923124379644e6
0.65,0.06,0.6,5.399351611439111e6
0.92,0.52,0.9,5.415232528051178e6
0.53,0.29,0.33,5.378954425621595e6
0.12,0.28,0.23,5.53264024512966e6
0.36,0.3,0.28,5.43048922145227e6
0.63,0.56,0.56,5.45172294558192e6
0.52,0.61,0.8,5.51688155448721e6
0.31,0.46,0.14,5.524993079918889e6
0.83,0.21,0.44,5.398735934609417e6
0.75,0.56,0.06,5.423604871464197e6
0.57,0.98,0.59,5.513997046884333e6
0.28,0.27,0.34,5.458415074538464e6
0.51,0.37,0.46,5.409907136832718e6
0.59,0.07,0.83,5.393344453004607e6
0.28,0.44,0.96,5.533175930121544e6
0.06,0.61,0.56,5.471979604457163e6
0.41,0.07,0.25,5.3744136234050505e6
0.01,0.55,0.94,5.46198238450823e6
0.58,0.87,0.95,5.527219953095553e6
0.38,0.04,0.97,5.3836871999518415e6
0.48,0.75,0.2,5.534362321914115e6
0.31,0.22,0.5,5.401655596380833e6
0.63,0.93,0.26,5.53036615224636e6
0.16,0.67,0.62,5.494122350267315e6
0.61,0.91,0.12,5.534130270179654e6
0.44,0.44,0.05,5.450814326332463e6
0.5,0.33,0.89,5.405881223623749e6
0.48,0.51,1.0,5.498621729643857e6
0.79,0.39,0.66,5.3969591907135295e6
0.6,0.48,0.28,5.429519056633821e6
