α_v,α_s,decay,MSE
0.33,0.96,0.99,1.8765295377519563e7
0.65,0.78,0.46,1.9180157139863953e7
0.23,0.53,0.87,1.8885606438886702e7
0.29,0.67,0.1,1.883714391417479e7
0.7,0.78,0.6,1.930319125597716e7
0.16,0.6,0.17,1.8650742417901266e7
0.84,0.4,0.74,1.9214610605941024e7
0.72,0.87,0.64,1.9078351321490783e7
0.45,0.91,0.29,1.879138155780664e7
0.92,0.25,0.29,1.9056219434774507e7
0.76,0.65,0.39,1.9591921443207838e7
0.52,1.0,0.11,1.892555144918883e7
0.5,0.15,0.1,1.9242917444574624e7
0.88,0.07,0.64,1.8883743542372208e7
0.11,0.87,0.62,1.871424366093906e7
0.25,0.65,0.53,1.8743407540896155e7
0.21,0.29,0.16,1.922110783331377e7
0.6,0.44,0.51,1.9576103630499233e7
0.95,0.74,0.79,1.9372525275243837e7
0.53,0.06,0.93,1.9072157657445148e7
0.98,0.85,0.34,1.944807269794393e7
0.92,0.08,0.48,1.8877097793810025e7
0.17,0.66,0.71,1.8717933098725542e7
0.56,0.24,0.96,1.9320651234147023e7
0.94,0.39,0.63,1.9113367392218832e7
0.76,0.06,0.82,1.8931138492665634e7
0.21,0.86,0.22,1.8657166137300294e7
0.88,0.38,0.7,1.915329605210734e7
0.52,0.19,0.25,1.931074053746975e7
0.86,0.01,0.79,1.8858725358109165e7
0.33,0.56,0.05,1.9158263319663335e7
0.04,0.48,0.4,1.8710121437294632e7
0.19,0.66,0.23,1.866069602286844e7
0.97,0.53,0.43,1.9232522441311702e7
0.67,0.16,0.95,1.9085921051510315e7
0.85,0.9,0.46,1.930602479468546e7
0.04,0.34,0.25,1.869507439334189e7
0.2,0.33,0.63,1.9118692291846287e7
0.54,0.65,0.63,1.9267260208837166e7
0.4,0.09,0.01,1.9416864123073578e7
0.13,0.9,0.84,1.8729061438919958e7
0.94,0.15,0.58,1.8917433896423373e7
0.45,0.47,0.87,1.950080363878387e7
0.35,0.52,0.64,1.911157349234944e7
0.3,0.62,0.94,1.8899470832331315e7
0.71,0.33,0.85,1.927741535044502e7
0.4,0.97,0.06,1.8886411361112002e7
0.33,0.82,0.81,1.8753707765267715e7
0.1,0.45,0.77,1.8779924050389227e7
0.54,0.6,0.39,1.937140074409713e7
0.73,0.45,0.5,1.9453057423588548e7
0.04,0.07,0.96,1.9282002620783456e7
0.17,0.11,0.48,1.9581725942418206e7
0.21,0.45,0.77,1.8934146893600218e7
0.18,0.89,0.08,1.8661846324321814e7
0.34,0.53,0.7,1.9075697560288973e7
0.88,0.91,0.71,1.937522867750649e7
0.02,0.36,0.07,1.8598942875219326e7
0.82,0.39,0.82,1.921858678539052e7
0.01,0.59,0.24,1.8683152104698457e7
0.43,0.26,0.35,1.9547646568241738e7
0.6,0.23,0.75,1.9267139765621703e7
0.39,0.87,0.33,1.875170583455562e7
0.22,0.41,0.68,1.9008645690776836e7
0.75,0.52,0.68,1.9492157401267856e7
0.21,0.94,0.04,1.8732871088176724e7
0.49,0.67,0.74,1.9118532838241223e7
0.2,0.4,0.1,1.8950635162820246e7
0.64,0.7,0.62,1.937678490605153e7
0.14,0.39,0.72,1.8862662614808165e7
0.43,0.01,0.75,1.9065604722501587e7
0.56,0.68,0.61,1.9236854522066753e7
0.44,0.7,0.62,1.894587082140352e7
0.9,0.53,0.85,1.9256995650320098e7
1.0,0.73,0.51,1.9297396448091723e7
0.94,0.96,0.23,1.938793480632958e7
0.23,0.54,0.58,1.8816157861018565e7
0.96,0.36,0.24,1.915669949789167e7
0.23,0.99,0.3,1.869486919548394e7
0.3,0.14,0.5,1.9472127188075818e7
0.2,0.23,0.7,1.9441230663538866e7
0.61,0.35,0.86,1.9439108321556695e7
0.68,0.39,0.15,1.947587551452349e7
0.62,0.46,0.36,1.9581611577017434e7
0.66,0.42,0.58,1.9495206829047076e7
0.82,0.22,0.33,1.9077902692366153e7
0.12,0.65,0.88,1.873282416355245e7
0.59,0.33,0.57,1.945784694589213e7
0.91,0.95,0.31,1.9286175703997504e7
0.33,0.9,0.5,1.872051225117273e7
0.56,0.8,0.75,1.8977801127203967e7
0.07,0.25,0.86,1.8919069873918418e7
0.08,0.33,0.11,1.867581335405643e7
0.74,0.81,0.11,1.942005450267776e7
0.33,0.15,0.32,1.9457853735250536e7
0.73,0.72,0.39,1.951297671945152e7
0.34,0.74,0.69,1.87838454901098e7
0.59,0.46,0.1,1.9589983178639147e7
0.27,0.73,0.14,1.8736376445927322e7
0.1,0.96,0.87,1.8750132085647855e7
0.72,0.74,0.36,1.9454869937717915e7
0.52,0.49,0.11,1.9555169081106935e7
0.27,0.45,0.71,1.9069234939522553e7
0.82,0.31,0.78,1.9132403355951257e7
0.44,0.16,0.3,1.933578069559203e7
0.19,0.7,0.25,1.865485662648949e7
0.52,0.33,0.12,1.9552928989231892e7
0.24,0.88,0.69,1.8712178735071562e7
0.75,0.67,0.23,1.9586201972458698e7
0.53,0.53,0.61,1.950615778054625e7
0.1,0.51,0.88,1.877118165029292e7
0.57,0.04,0.42,1.8996819794594366e7
0.89,0.67,0.11,1.9510109266534958e7
0.65,0.32,0.54,1.9368775034945946e7
0.18,0.6,0.9,1.8775224036695465e7
0.08,0.38,0.62,1.8779160169353407e7
0.23,0.98,0.74,1.873572529416079e7
0.46,0.23,0.18,1.947116175146627e7
0.06,0.01,0.11,1.9142783075237304e7
0.69,0.22,0.81,1.9150619501100883e7
0.39,0.56,0.58,1.9112268050182566e7
0.31,0.55,0.31,1.8921979989453573e7
0.41,0.92,0.77,1.8767197178584352e7
0.77,0.2,0.52,1.9071559818143655e7
0.98,0.6,0.45,1.9264654769808743e7
0.95,0.55,0.37,1.9285880976549618e7
0.55,0.47,0.46,1.958406445291648e7
0.2,0.02,0.83,1.9250342945413727e7
0.63,0.75,0.43,1.9214932199589487e7
0.49,0.7,0.61,1.903598413872709e7
0.11,0.05,0.36,1.9498480776504334e7
0.52,0.5,0.21,1.9524968387348767e7
0.67,0.22,0.31,1.9205851239538833e7
0.93,0.12,0.26,1.891950159008827e7
0.92,0.72,0.46,1.946211992674595e7
0.37,0.37,0.42,1.9494270874256663e7
0.09,0.23,0.12,1.8821565028095834e7
0.37,0.06,0.77,1.919354899559536e7
0.64,0.24,0.02,1.941892451754727e7
0.77,0.25,0.05,1.927733570468782e7
0.12,0.17,0.37,1.923696021535507e7
0.78,0.52,0.73,1.9444499855172772e7
0.79,0.33,0.53,1.921586020619264e7
0.9,0.8,0.38,1.9577432788869034e7
0.76,0.02,0.9,1.8905415098004587e7
0.23,0.34,0.05,1.9301432270841774e7
0.36,0.87,0.06,1.88759558294185e7
0.95,0.95,0.93,1.952471932991332e7
0.33,0.1,0.14,1.9282519979943216e7
0.82,0.92,0.58,1.9121363201943565e7
0.35,0.99,0.23,1.8742124926955596e7
0.16,0.88,0.55,1.8699794642729234e7
0.8,0.93,0.62,1.9046581243319277e7
0.92,0.17,0.07,1.908538568659529e7
0.99,0.72,0.37,1.933887654440997e7
0.62,0.83,0.18,1.9103752256208505e7
0.09,0.04,0.92,1.9507203744025733e7
0.84,0.58,0.23,1.9487294528680537e7
0.7,0.76,0.99,1.940651382801719e7
0.67,0.32,0.77,1.9321385911498513e7
0.4,0.84,0.68,1.877212271707006e7
0.63,0.93,0.39,1.8893368750406053e7
0.28,0.29,0.33,1.946467610479213e7
0.42,0.45,0.35,1.942906087855843e7
0.05,0.02,0.53,1.9482293476795577e7
0.11,0.82,0.61,1.870607515548275e7
0.05,0.92,0.75,1.875458146659995e7
0.98,0.42,0.34,1.916139412588813e7
0.06,0.56,0.4,1.8691782876973853e7
0.45,0.93,0.8,1.878513894534725e7
0.78,0.31,0.66,1.918620979271105e7
0.38,0.25,0.01,1.9557514749811534e7
0.73,0.76,0.3,1.943673843424654e7
0.5,0.56,0.61,1.9387596498708647e7
0.87,0.63,0.41,1.946845108833088e7
0.38,0.06,0.73,1.9183107225131024e7
0.95,0.46,0.69,1.91532068546104e7
0.15,0.23,0.74,1.92401096530201e7
0.91,0.35,0.65,1.9101927486732077e7
0.46,0.28,0.37,1.954426954733346e7
0.84,0.56,0.99,1.937077203661036e7
0.07,0.68,0.19,1.8625160785212792e7
0.33,0.8,0.6,1.873837914103388e7
0.54,0.8,0.41,1.894109200999075e7
0.51,0.9,0.73,1.8817617567938793e7
0.79,0.94,0.75,1.900633588881595e7
0.55,0.62,0.74,1.937820164854509e7
0.57,1.0,0.49,1.8829592856047716e7
0.55,0.43,0.81,1.9586653884352032e7
0.6,0.64,0.94,1.9465378592456628e7
0.05,0.81,0.46,1.8715076362862162e7
0.8,0.18,0.64,1.9019647488626737e7
0.72,0.11,0.84,1.899667362582588e7
0.89,0.01,0.83,1.8848465815807145e7
0.98,0.21,0.16,1.9031707010679916e7
0.69,0.42,0.92,1.9426030551759593e7
0.03,0.25,0.62,1.8822730083612826e7
0.52,0.18,0.43,1.92831890238123e7
0.83,0.66,0.46,1.9548863469180737e7
0.44,0.67,0.94,1.9056934789514836e7
1.0,0.69,0.02,1.9494096881860357e7
0.84,0.95,0.27,1.9124607979643088e7
0.95,0.06,0.93,1.8849055066718973e7
0.13,0.09,0.58,1.9589549042155452e7
0.96,0.06,0.72,1.8848546750804707e7
0.94,0.52,0.43,1.926045475363729e7
0.73,0.6,0.2,1.9590758511642057e7
0.5,0.02,0.54,1.9022317954719268e7
0.24,0.27,0.07,1.946485765632221e7
0.91,0.69,0.02,1.953774116672505e7
0.31,0.03,0.56,1.9163504352264073e7
0.77,0.87,0.5,1.918965651585798e7
0.16,0.33,0.1,1.8935506038283776e7
0.33,0.73,0.31,1.8759578724308666e7
0.22,0.87,0.45,1.868751513346012e7
0.6,0.02,0.5,1.8966395943150192e7
0.71,0.71,0.7,1.9510528994085584e7
0.91,0.64,0.9,1.934459367496463e7
0.3,0.73,0.46,1.873479857177273e7
0.67,0.56,0.09,1.9591936205085296e7
0.4,0.01,0.48,1.905709154281839e7
0.75,0.92,0.33,1.904400727357591e7
0.89,0.37,0.69,1.9134529941993084e7
0.84,0.98,0.1,1.9180320235392854e7
0.07,0.81,0.76,1.8729638727359295e7
0.55,0.95,0.14,1.893571095241008e7
0.68,0.7,0.51,1.945854018610386e7
0.33,0.19,0.46,1.954137010359948e7
0.47,0.5,0.06,1.9517636075110067e7
0.97,0.5,0.45,1.920567741950706e7
0.87,0.97,0.67,1.9023678796569016e7
0.03,0.02,0.08,1.9571215612313204e7
0.41,0.61,0.2,1.9075069125037603e7
0.19,0.25,0.08,1.9327059251320735e7
0.38,0.94,0.43,1.874001034290178e7
0.12,0.69,0.21,1.862620515356967e7
0.36,0.09,0.49,1.9258258914176207e7
0.7,0.69,1.0,1.9549437477843724e7
0.63,0.29,0.55,1.9344904938665915e7
0.63,0.4,0.09,1.95314881554267e7
0.58,0.32,0.39,1.9470316527669217e7
0.22,0.55,0.62,1.8799499887910794e7
0.67,0.57,0.78,1.9591795014551073e7
0.33,0.63,0.42,1.884872098613018e7
0.23,0.75,0.02,1.8877888932721075e7
0.28,0.2,0.66,1.9588680884183247e7
0.84,0.85,0.86,1.9493238502989944e7
0.25,0.91,0.39,1.869204160843264e7
0.03,0.14,0.6,1.8896959003667872e7
0.08,0.99,0.05,1.8595573619847804e7
0.72,0.86,0.51,1.910819076653365e7
0.43,0.97,0.83,1.8781108948043294e7
0.09,0.82,0.41,1.868945819414533e7
0.65,0.04,0.84,1.8974188766892552e7
0.96,0.16,0.84,1.890293461855855e7
0.28,0.97,0.99,1.8756859852009445e7
0.28,0.38,0.69,1.9267699336540654e7
0.95,0.72,0.38,1.94143564943557e7
0.6,0.8,0.68,1.9035336531278767e7
0.03,0.65,0.07,1.8578168235250246e7
0.28,0.7,0.22,1.8732404378057227e7
0.59,0.05,0.85,1.901935311824554e7
0.45,0.25,0.79,1.9488297906111643e7
0.69,0.98,0.46,1.889431785739032e7
0.95,0.51,0.94,1.916156771970385e7
0.59,0.16,0.82,1.9162951604293197e7
0.83,0.93,0.62,1.91032834977868e7
0.71,0.16,0.12,1.9104286478398673e7
0.44,0.44,0.01,1.9591226542043667e7
0.17,0.85,0.77,1.8712326801198795e7
0.33,0.34,0.28,1.946470837414358e7
0.84,0.36,0.27,1.924761460873034e7
0.63,0.09,0.5,1.903157481269123e7
0.23,0.99,0.33,1.8699248701035343e7
0.07,0.7,0.2,1.862992866381311e7
0.74,0.17,0.11,1.91104259347876e7
0.27,0.37,0.74,1.9273389934552096e7
0.18,0.15,0.37,1.9575117106173128e7
0.69,0.39,0.99,1.937799620935384e7
0.2,0.98,0.92,1.874659033114311e7
0.81,0.34,0.57,1.9201068281502817e7
0.44,0.97,0.93,1.879296852565477e7
0.99,0.32,0.2,1.9118311923959967e7
0.7,0.5,0.48,1.954606855177643e7
0.57,0.89,0.14,1.8994487519715082e7
0.9,0.46,0.35,1.927184841337347e7
0.99,0.19,0.03,1.922311017105991e7
0.77,0.77,0.79,1.9516634402411155e7
0.41,0.68,0.69,1.8937142351856574e7
0.26,0.55,0.89,1.891508445902779e7
0.57,0.18,0.79,1.9216055332192168e7
0.58,0.07,0.8,1.9047575529862247e7
0.19,0.45,0.96,1.8942529394805707e7
0.01,0.07,1.0,1.8998505184835494e7
0.45,0.65,0.77,1.9082498721676324e7
0.01,0.02,0.48,1.9118546157537635e7
0.84,0.88,0.13,1.9446190803892568e7
0.31,0.62,0.86,1.889586442256785e7
0.95,0.64,0.8,1.9283401074512865e7
0.11,0.59,0.03,1.867924825614857e7
0.35,0.79,0.95,1.8798197271507908e7
0.58,0.04,0.32,1.897830157423905e7
0.28,0.1,0.61,1.9390043671837002e7
0.65,0.02,0.58,1.894781804347303e7
0.18,0.02,0.21,1.9162333627739966e7
0.41,0.19,0.5,1.9439205114087787e7
1.0,0.46,0.88,1.9080479254814964e7
0.35,0.48,0.96,1.927576200022765e7
0.61,0.6,0.18,1.9520117564928833e7
0.55,0.29,0.46,1.9452962371357013e7
0.52,0.63,0.19,1.9293826623940863e7
0.84,0.31,0.72,1.9118761606288888e7
0.15,0.07,0.04,1.940163067061623e7
0.06,0.37,0.53,1.87597546978846e7
0.77,0.07,0.44,1.8929617580275238e7
0.57,0.44,0.33,1.9591268010885153e7
0.42,0.48,0.42,1.936515150264277e7
0.71,0.6,0.24,1.9591763396000028e7
0.94,0.86,0.34,1.9569364852318943e7
0.7,0.92,0.61,1.8942814669597264e7
0.64,0.21,0.27,1.9221538140043374e7
0.67,0.96,0.58,1.8881626088443607e7
0.89,0.84,0.26,1.9587891782883976e7
0.43,0.25,0.62,1.95204215008885e7
0.7,0.07,0.46,1.896484039117843e7
0.47,0.47,0.66,1.9511955787653472e7
0.06,0.32,0.47,1.8770941953833245e7
0.66,0.52,0.71,1.9580578173021093e7
0.96,0.26,0.17,1.908847680620929e7
0.38,0.81,0.95,1.8807484672373734e7
0.37,0.42,0.64,1.9409016283892486e7
0.41,0.72,0.23,1.8893944657524735e7
0.73,0.04,0.8,1.893147028711694e7
0.45,0.94,0.17,1.883271315379727e7
0.9,0.41,0.35,1.9222723049011964e7
0.94,0.84,0.75,1.9518875904868066e7
0.32,0.47,0.4,1.911161989609166e7
0.37,0.09,0.08,1.9182413107238993e7
0.35,0.3,0.02,1.959008665159091e7
0.65,0.62,0.34,1.953722444339441e7
0.51,0.89,0.08,1.89994890775928e7
0.23,0.17,0.69,1.959156939000454e7
0.75,0.51,0.24,1.9523429028345738e7
0.31,0.41,0.51,1.9248303671882756e7
0.15,0.28,1.0,1.9166173386550467e7
0.25,0.64,0.74,1.8779614100043166e7
0.45,0.98,0.43,1.877495024953662e7
0.93,0.08,0.27,1.8880508390049994e7
0.75,0.92,0.54,1.900305279406598e7
0.55,0.69,0.97,1.924578756556546e7
0.71,0.49,0.59,1.951666397802149e7
0.81,0.5,0.97,1.934852803395191e7
0.07,0.24,0.25,1.877661847431537e7
0.95,0.26,0.45,1.9018334834590856e7
0.36,0.04,0.84,1.9165721053165965e7
0.24,0.61,0.24,1.873349209193297e7
0.87,0.6,0.82,1.938343895280593e7
0.64,0.31,0.54,1.936564340931159e7
0.81,0.01,0.01,1.8899400705586623e7
0.6,0.57,0.7,1.9553287204414837e7
0.92,0.7,0.21,1.9480266714890372e7
0.89,0.97,0.97,1.907025510677057e7
0.21,0.89,0.01,1.882280324443762e7
0.07,0.07,0.35,1.949958047432453e7
0.24,0.62,0.63,1.8767192908485055e7
0.04,0.22,0.13,1.8688336307661805e7
0.22,0.72,0.68,1.8716092865087144e7
0.08,0.01,0.66,1.9315627328676924e7
0.43,0.42,0.94,1.9551627337626673e7
0.45,0.92,0.51,1.8771617893217955e7
0.02,0.64,0.88,1.876188333261562e7
0.17,0.73,0.53,1.8686481458377514e7
0.3,0.85,0.98,1.875564420026305e7
0.27,0.7,0.86,1.877728456160754e7
0.88,0.37,0.32,1.920799738327774e7
0.11,0.65,0.75,1.8717941627584044e7
0.29,0.76,0.99,1.8781118236206308e7
0.3,0.13,0.76,1.9443356165879827e7
0.76,0.43,0.38,1.9404671699078646e7
0.57,0.76,0.68,1.9069337397995126e7
0.84,0.19,0.21,1.9049524793666333e7
0.4,0.85,0.63,1.8764635448957488e7
0.26,0.61,1.0,1.8870484029561833e7
0.95,0.92,0.07,1.95918951503685e7
0.19,0.5,0.39,1.8764908786045384e7
0.49,0.93,0.23,1.8835780197214957e7
0.25,0.47,0.9,1.9025560357068963e7
0.23,0.2,0.42,1.956545217488226e7
0.32,0.16,0.61,1.9489850849913806e7
0.39,0.29,0.67,1.9589534084331654e7
0.89,0.46,0.49,1.9254545204132497e7
0.96,0.14,0.26,1.8929897094825547e7
0.69,0.86,0.8,1.90620523880152e7
0.66,0.79,0.92,1.9213714755604148e7
0.42,0.82,0.6,1.878960793213481e7
0.12,0.82,0.6,1.870257587437406e7
0.92,0.41,0.64,1.9148655538140222e7
0.59,0.73,0.72,1.9189992822588935e7
0.51,0.61,0.51,1.9282305685693122e7
0.64,0.63,0.55,1.9516776560944762e7
0.25,0.26,0.46,1.947628851357378e7
0.36,0.27,0.5,1.9591912867363457e7
0.08,0.95,0.18,1.864668030273745e7
0.53,0.96,0.92,1.8826447172272764e7
0.79,0.19,0.01,1.94477857348715e7
0.66,0.96,0.76,1.8877465757476643e7
0.84,0.73,0.24,1.9589129976668857e7
0.4,0.44,0.5,1.9417210279457275e7
0.84,0.45,0.71,1.9274626454209924e7
0.92,0.55,0.84,1.9247683534971498e7
0.44,0.64,0.08,1.920317178601305e7
0.54,0.88,0.31,1.887270808991798e7
0.82,0.18,0.91,1.899250661182453e7
0.05,0.25,0.68,1.8847396864844393e7
0.42,0.75,0.98,1.890543520872727e7
0.24,0.01,0.71,1.9182042938357882e7
0.13,0.19,0.75,1.929075295739571e7
0.62,0.58,0.21,1.9551290480199564e7
0.22,0.34,0.78,1.919780809460897e7
0.78,0.51,0.96,1.940925320601827e7
0.71,0.99,0.17,1.9012418100264672e7
0.2,0.23,1.0,1.9488480146197505e7
0.82,0.28,0.21,1.9182026971723784e7
0.23,0.19,0.52,1.958229483230105e7
0.29,0.96,0.68,1.873257189612866e7
0.29,0.37,0.76,1.933875187957998e7
0.72,0.59,0.71,1.9582998599449772e7
0.6,0.12,0.66,1.909742535008926e7
0.33,0.4,0.75,1.937244379272162e7
0.96,0.58,0.95,1.9201788076267485e7
0.25,0.86,0.08,1.8730406906523522e7
0.46,0.44,0.1,1.954750136479614e7
0.22,0.51,0.26,1.8787880688842986e7
0.2,0.75,0.9,1.8730132033840682e7
0.92,0.21,0.87,1.8955986602474548e7
0.71,0.05,0.94,1.8950263330871027e7
0.12,0.45,0.2,1.8674436699612826e7
0.03,0.63,0.63,1.873621241701431e7
0.97,0.32,0.68,1.9026177372085296e7
0.71,0.54,0.86,1.954840771464735e7
0.36,0.54,0.93,1.9155404464045737e7
0.87,0.31,0.86,1.9077532566312697e7
0.81,0.18,0.08,1.9120052613379e7
0.24,0.21,0.75,1.957736096990793e7
0.35,0.51,0.97,1.9208954811010238e7
0.6,0.02,0.45,1.896166926471761e7
0.09,0.18,0.33,1.899536969919832e7
0.31,0.32,0.46,1.947725807578957e7
0.04,0.69,0.93,1.8751435399159495e7
0.56,0.83,0.92,1.8951411226461805e7
0.51,0.42,0.47,1.9589157559575923e7
0.52,0.05,0.63,1.9056503452986475e7
0.28,0.97,0.54,1.8723483941347282e7
0.7,1.0,0.47,1.8894179504731275e7
0.41,0.99,0.92,1.878557899044538e7
0.95,0.19,0.16,1.9019355682617377e7
0.12,0.29,0.66,1.894408456974394e7
0.4,0.73,0.52,1.8839031600973614e7
0.4,0.16,0.41,1.9385921482675083e7
0.16,0.13,0.05,1.9591516274284165e7
0.19,0.1,0.5,1.9531641530382466e7
0.21,0.53,0.86,1.8852668987348557e7
0.91,0.9,0.02,1.959117976034116e7
0.2,0.43,0.59,1.890360920562982e7
0.88,0.82,0.5,1.9591475551688638e7
0.03,0.49,0.02,1.864520589806761e7
0.15,0.02,0.69,1.9287387922192186e7
0.85,0.1,0.03,1.9123194468534563e7
0.75,0.88,0.16,1.9233978231382664e7
0.95,0.29,0.05,1.9242175971499987e7
0.21,0.66,0.41,1.8695230448282372e7
0.14,0.41,0.52,1.880089277601216e7
0.47,0.13,0.98,1.9231511153353605e7
0.49,0.2,0.63,1.93521189684408e7
0.53,0.46,0.35,1.9575614581623085e7
0.89,0.88,0.66,1.953863567083101e7
0.33,0.9,0.09,1.879506780227978e7
0.96,0.51,0.62,1.9192570985903252e7
0.89,0.69,0.03,1.953717550222821e7
0.94,0.06,0.22,1.8863627009810258e7
0.82,0.33,0.64,1.91698468350698e7
0.45,0.41,0.43,1.9553375324970823e7
0.72,0.94,0.61,1.893345449897609e7
0.51,0.22,0.75,1.9359706681058973e7
0.81,0.23,1.0,1.9041495624202397e7
0.96,0.58,0.82,1.9217364520565122e7
0.79,0.89,0.5,1.9167906249192704e7
0.35,0.49,0.15,1.919201380043561e7
0.7,0.71,0.84,1.9504031749608904e7
