α_v,α_s,decay,MSE
0.24,0.19,0.01,2.5441390839758966e7
0.39,0.32,0.76,2.5450498806092568e7
0.68,0.13,0.87,2.4801351042119756e7
0.81,0.51,0.67,2.5217047066068567e7
0.49,0.31,0.05,2.5450535309304655e7
0.83,0.82,0.82,2.543744353407506e7
0.49,0.93,0.68,2.462865610834367e7
0.17,0.25,0.36,2.493310941135229e7
0.31,0.8,0.36,2.452138190358279e7
0.5,0.37,0.57,2.545210673833795e7
0.56,0.92,0.2,2.4624847086160414e7
0.7,0.88,0.73,2.4918165350152306e7
0.06,0.18,0.71,2.484643274850539e7
0.98,0.04,0.32,2.4624307525485154e7
0.66,0.45,0.69,2.537285987324641e7
0.28,0.46,0.87,2.5045851140111428e7
0.63,0.84,0.02,2.4962842315506995e7
0.7,0.26,0.78,2.499592183652074e7
0.48,0.83,0.53,2.4663685963941894e7
0.98,0.16,0.56,2.4716488777119417e7
1.0,0.15,0.84,2.4650659278186135e7
0.72,0.86,0.81,2.5051779660717037e7
0.82,0.18,0.16,2.4963968650982432e7
0.37,0.15,0.49,2.528470094432409e7
0.56,0.59,0.26,2.5232984994325068e7
0.68,0.68,0.77,2.540720349099581e7
0.25,0.57,0.51,2.4655406771786936e7
0.19,0.45,0.51,2.46865622627628e7
0.14,0.34,0.13,2.459687065375247e7
0.53,0.3,0.47,2.538424916725809e7
0.19,0.65,0.72,2.4633545076375388e7
0.98,0.12,0.12,2.4798920213341184e7
0.56,0.85,0.19,2.469216764198383e7
0.92,0.68,0.74,2.5148920399581946e7
0.29,0.46,0.22,2.4796883903041713e7
0.07,0.22,0.58,2.475234603700038e7
0.7,0.82,0.77,2.5118489007332e7
0.69,0.78,0.97,2.5288334171256647e7
0.48,0.93,0.67,2.4621045554192595e7
0.98,0.3,0.96,2.4723956192103468e7
0.57,0.7,0.09,2.503154934913043e7
0.04,0.28,0.57,2.466349278959085e7
0.69,0.62,0.83,2.5452804923749946e7
0.2,0.37,0.23,2.4713204969164748e7
0.74,0.4,0.16,2.535500856102817e7
0.77,0.67,0.7,2.544468579000953e7
0.17,0.22,0.19,2.502385470675694e7
0.32,0.38,0.76,2.525675116656771e7
0.58,0.94,0.32,2.4613446698058814e7
0.26,0.14,0.87,2.536910581831786e7
0.6,0.58,0.4,2.5355133460306577e7
0.15,0.72,0.27,2.4483144421518143e7
0.56,0.09,0.91,2.4829535755838364e7
0.19,0.96,0.26,2.4492983783798758e7
0.02,0.96,0.09,2.4587988137445997e7
0.41,0.69,0.59,2.4777161808232993e7
0.25,0.99,0.72,2.4547494603087477e7
0.53,0.74,0.07,2.4880534801941175e7
0.03,0.9,0.51,2.456993638207247e7
0.38,0.97,0.9,2.4616021190482542e7
0.43,0.3,0.1,2.5452091736269385e7
0.97,0.67,0.82,2.4987907543735065e7
0.79,0.09,0.46,2.4755215166748784e7
0.16,0.18,0.33,2.5157875742085703e7
0.39,0.95,0.57,2.4556245933497265e7
0.46,0.23,0.22,2.538404610310541e7
0.27,0.06,0.72,2.507849085687608e7
0.53,0.47,0.24,2.538747968628058e7
0.47,0.7,0.87,2.4990878639013223e7
0.39,0.29,0.24,2.544082959151788e7
0.87,0.05,0.83,2.4636747664371714e7
0.29,0.46,0.39,2.4833993996486068e7
0.35,0.45,0.94,2.52603707483239e7
0.55,0.04,0.37,2.4816141401349925e7
0.8,0.56,0.64,2.5306669674004205e7
0.26,0.19,0.85,2.5451354806259792e7
0.88,0.03,0.44,2.4644197058579907e7
0.72,0.77,0.97,2.5370143012267385e7
0.52,0.37,0.84,2.5414247285215385e7
0.47,0.55,0.28,2.5101424173805177e7
0.45,0.24,0.6,2.535966231487106e7
0.58,0.12,0.97,2.484651312566445e7
0.1,0.99,0.8,2.455678691662419e7
0.89,0.19,0.55,2.4802005049051784e7
0.83,0.97,0.76,2.4833775271075852e7
0.35,0.86,0.8,2.463198510462638e7
0.61,0.73,0.44,2.504603926547829e7
0.09,0.2,0.56,2.4830562954720788e7
0.5,0.72,0.34,2.480440997601917e7
0.69,0.2,0.98,2.4856496189153753e7
0.44,0.18,0.59,2.524275724103921e7
0.46,0.85,0.85,2.473450094518082e7
0.61,0.86,0.84,2.4877197528763436e7
0.12,0.81,0.37,2.451338474894033e7
0.82,0.2,0.92,2.4762499179586492e7
0.33,0.39,0.89,2.5309590400375128e7
0.78,0.68,0.08,2.543668877806221e7
0.35,0.68,0.59,2.4705278950859148e7
0.04,0.6,0.93,2.466528537099158e7
0.1,0.95,0.24,2.4522024193053193e7
0.71,0.41,0.04,2.5432512406361677e7
0.39,0.75,0.42,2.4621335487902563e7
0.92,0.87,0.39,2.5453203185721092e7
0.54,0.5,0.5,2.5395064528157454e7
0.24,0.74,0.4,2.4519448665610522e7
0.97,0.74,0.78,2.5049370133836772e7
0.34,0.49,0.77,2.5078666447704416e7
0.7,0.35,0.15,2.5339973999365278e7
0.28,0.77,0.63,2.4592015496560417e7
0.76,0.3,0.59,2.5050275489707895e7
0.71,0.1,0.61,2.4793804410296887e7
0.96,0.34,0.8,2.480632919281088e7
0.12,0.13,0.9,2.536044835592065e7
0.51,0.86,0.41,2.4632593685678393e7
0.83,0.76,0.85,2.5437408958210602e7
0.28,0.69,0.52,2.4598706695835277e7
0.66,0.07,0.2,2.48118408065328e7
0.59,0.11,0.61,2.4899552548872996e7
0.01,0.05,0.13,2.469083214787495e7
0.1,0.68,0.66,2.4581168388368033e7
0.99,0.25,0.33,2.48779852417027e7
0.93,0.98,0.39,2.4875442100929637e7
0.63,0.01,0.1,2.467373622736387e7
0.97,0.16,0.24,2.4807903662900537e7
0.8,0.22,0.11,2.5088494145485345e7
0.21,0.25,0.62,2.5202066869542997e7
0.43,0.15,0.76,2.5136229923785567e7
0.95,0.08,0.92,2.461895761351096e7
0.54,0.09,0.19,2.4939599999267206e7
0.07,0.08,0.43,2.5171064987686887e7
0.59,0.76,0.95,2.5124995872160524e7
0.66,0.53,0.57,2.5450740509315565e7
0.93,0.15,0.46,2.475465157146214e7
0.88,0.84,0.05,2.540343056581645e7
0.92,0.17,0.33,2.482008756131354e7
0.33,0.29,0.85,2.5442315140773937e7
0.33,0.43,0.76,2.517418496418909e7
0.35,0.75,0.5,2.460831850148975e7
0.81,0.95,0.71,2.4863173634562917e7
0.93,0.17,0.42,2.4788727372666877e7
0.79,0.37,0.92,2.4976665662726413e7
0.43,1.0,0.71,2.458290145763562e7
0.24,0.07,0.61,2.5184367989087366e7
0.46,0.37,0.95,2.5446221365038373e7
0.7,0.98,0.68,2.469608765117436e7
0.74,0.84,0.95,2.5222923767400444e7
0.9,0.29,0.71,2.4846360551621012e7
0.06,0.98,0.34,2.4555895149493646e7
0.14,0.02,0.17,2.504068118560108e7
0.99,0.91,0.78,2.5104703990164526e7
0.58,0.03,0.79,2.4754425755253546e7
0.61,0.46,0.95,2.539166522614251e7
0.82,0.27,0.42,2.5005968025709074e7
0.25,0.38,0.88,2.512971221333304e7
0.54,0.8,0.82,2.4889220712762646e7
0.24,0.11,0.04,2.53529507378292e7
0.39,0.12,0.58,2.5147013640366282e7
0.33,0.16,0.12,2.5386265799591098e7
0.43,0.24,0.03,2.5441554456363782e7
0.02,0.86,0.11,2.4583970315285757e7
0.08,0.11,0.99,2.5281092913968004e7
0.17,0.37,0.55,2.4764807129148483e7
0.37,0.69,0.5,2.468457146516398e7
0.62,0.7,0.56,2.518499346194922e7
0.18,0.13,0.56,2.544692345643285e7
0.47,0.61,0.65,2.5075691971132092e7
0.82,0.48,0.42,2.5261920952263817e7
0.95,0.1,0.14,2.475716681466951e7
0.58,0.18,0.61,2.505104407030923e7
0.49,0.06,0.13,2.487714283926321e7
0.59,0.63,0.49,2.525847535651926e7
0.17,0.52,0.46,2.4587863697786413e7
0.78,0.69,0.1,2.5432827475146215e7
0.93,0.6,0.1,2.535325552391873e7
0.07,0.45,0.92,2.4740327563282985e7
0.76,0.45,0.69,2.521855892536614e7
0.48,0.72,0.25,2.4758692438162997e7
0.74,0.32,0.29,2.5213535451242488e7
0.37,0.32,0.36,2.538563202813119e7
0.02,0.31,0.84,2.4745297473369412e7
0.75,0.45,0.37,2.533940841414865e7
0.49,0.07,0.19,2.4918651768798888e7
0.12,0.9,0.3,2.4511543631518103e7
0.41,0.24,0.93,2.534618303697574e7
0.16,0.72,0.9,2.4642229832052402e7
0.07,0.76,0.19,2.4516525857495926e7
0.68,0.27,0.87,2.500647332324704e7
0.89,0.41,0.87,2.4904473814191103e7
0.32,0.62,0.4,2.4657852783209935e7
0.23,0.31,0.22,2.4971952244214572e7
0.87,0.66,0.28,2.5393833954507265e7
0.59,0.76,0.56,2.495913771405621e7
0.97,0.89,0.35,2.5364841798793532e7
0.23,0.78,0.38,2.450490738178867e7
0.51,0.9,0.15,2.4615040808403187e7
0.49,0.95,0.02,2.469828769027804e7
0.01,0.85,0.83,2.4593648460067626e7
0.82,0.3,0.74,2.4923906902010716e7
0.88,0.95,0.64,2.4994595098025903e7
0.36,0.5,0.81,2.512589331692276e7
0.41,0.12,0.24,2.5161716439506e7
0.95,0.56,0.04,2.5392688761104397e7
0.36,0.16,0.54,2.531932947442531e7
0.12,0.82,0.45,2.45254618075725e7
0.34,0.61,0.74,2.4850474013142094e7
0.51,0.49,0.6,2.5384833058639392e7
0.01,0.03,0.78,2.4955576763229474e7
0.87,0.72,0.91,2.527902117677638e7
0.6,0.37,0.09,2.5438781815154538e7
0.69,0.6,0.84,2.54468888176533e7
0.91,0.68,0.97,2.5083821259983636e7
0.74,0.81,0.37,2.513937249534689e7
0.75,0.88,0.81,2.504898403331978e7
0.48,0.15,0.49,2.513200250904122e7
0.83,0.91,0.27,2.500716916353676e7
0.55,0.85,0.11,2.47141432410506e7
0.57,0.58,0.44,2.5305596993230216e7
0.97,0.97,0.42,2.5367442447247732e7
0.97,0.35,0.35,2.498661918512789e7
0.57,0.45,0.61,2.5452790821175918e7
0.55,0.13,0.2,2.5044085790215436e7
0.16,0.2,0.61,2.5163594856174707e7
0.22,0.53,0.65,2.4717770754680462e7
0.73,0.89,0.78,2.4961340327613186e7
0.67,0.3,0.22,2.5281354796081744e7
0.06,0.08,0.05,2.5148210765069507e7
0.96,0.49,0.81,2.4900218812404297e7
0.77,0.78,0.18,2.5294404647094347e7
0.35,0.64,0.42,2.4686598195246853e7
0.12,0.39,0.85,2.480770032270542e7
0.63,0.45,0.41,2.5443622234076455e7
0.23,0.71,0.61,2.4588207018450752e7
0.44,0.71,0.67,2.4827662234408766e7
0.93,0.72,0.23,2.5359917089928668e7
0.31,0.37,0.43,2.5124136370533258e7
0.29,0.82,0.14,2.449244762825199e7
0.97,0.4,0.95,2.4789323506745193e7
0.89,0.95,0.48,2.499190095321536e7
0.4,0.73,0.34,2.4632156366826862e7
0.78,0.18,0.7,2.4829346852633983e7
0.02,0.9,0.36,2.457724330585716e7
0.29,0.36,0.13,2.5067942757749226e7
0.32,0.13,0.57,2.5288130551336482e7
0.66,0.21,0.58,2.502593844035359e7
0.38,0.14,0.14,2.526569911338099e7
0.26,0.03,0.46,2.499664295437687e7
0.37,0.31,0.78,2.5447870151473075e7
0.81,0.17,0.82,2.476516946792841e7
0.88,0.07,0.87,2.4640933728590436e7
0.55,0.85,0.03,2.4793587329749335e7
0.55,0.58,0.64,2.5317490232284833e7
0.06,0.57,0.7,2.461686371521073e7
0.65,0.62,0.55,2.5402659606740423e7
0.62,0.81,0.15,2.486321658504037e7
0.63,0.17,0.02,2.5323663881759528e7
0.88,0.73,0.04,2.5453004875939377e7
0.13,0.31,0.7,2.483871587778774e7
0.39,0.15,0.85,2.5175260980283424e7
0.77,0.5,0.12,2.541877055966869e7
0.52,0.36,0.97,2.5377702857851237e7
0.87,0.96,0.6,2.489171863876853e7
0.42,0.64,0.73,2.494281329942072e7
0.93,0.19,0.77,2.47217036235734e7
0.51,0.49,0.79,2.5421228488648783e7
0.81,0.79,0.75,2.5438568879011165e7
0.25,0.59,1.0,2.486393357002932e7
0.21,0.54,0.58,2.466400751821427e7
0.41,0.28,0.57,2.544890047699469e7
0.74,0.53,0.89,2.5296017325760134e7
0.08,0.85,0.61,2.4555746583711505e7
0.25,0.9,0.81,2.457882393478941e7
0.62,0.96,0.64,2.4664698044602178e7
0.89,0.02,0.17,2.4630925797098756e7
0.37,0.42,0.76,2.5291198027993165e7
0.12,0.23,0.25,2.4745537212529015e7
0.58,0.35,0.87,2.529903886190228e7
0.91,0.2,0.82,2.4729373695155762e7
0.05,0.14,0.45,2.4749337174141496e7
0.22,0.73,0.01,2.456186800811154e7
0.21,0.38,0.73,2.494267858225374e7
0.54,0.15,0.65,2.5022199447182357e7
0.62,0.08,0.47,2.4843135799628608e7
0.16,0.16,0.48,2.5284263459357858e7
0.4,0.44,0.79,2.5326322584058464e7
0.41,0.16,0.01,2.5434379457135275e7
0.26,0.97,0.55,2.4527049843797788e7
0.6,0.86,0.55,2.475743213548731e7
0.28,0.26,0.6,2.5374201187988922e7
0.95,0.32,0.84,2.4787790580395438e7
0.24,0.95,0.27,2.4488827224296995e7
0.28,0.93,0.26,2.4488509957713515e7
0.34,0.54,0.1,2.4808961357317515e7
0.68,0.86,0.84,2.498583709123779e7
0.64,0.61,0.53,2.5398020349254303e7
0.11,0.66,0.85,2.4636684027788762e7
0.53,0.28,0.37,2.537245602758105e7
0.41,1.0,0.73,2.4580690310951896e7
0.76,0.57,0.73,2.5360212368326575e7
0.19,0.6,0.2,2.448641108013159e7
0.43,0.53,0.55,2.5116076315853387e7
0.21,0.94,0.36,2.4500882568585806e7
0.22,0.85,0.44,2.4511001468294572e7
0.2,0.95,0.81,2.455955487116007e7
0.32,0.64,0.93,2.4869785271814674e7
0.35,0.15,0.97,2.521434138601782e7
0.37,0.32,0.64,2.5425418331727136e7
0.28,0.36,0.45,2.506024875460525e7
1.0,0.19,0.82,2.4678348578544088e7
0.26,0.56,0.24,2.4587038375614353e7
0.67,0.94,0.08,2.475693297811324e7
0.21,0.85,0.01,2.448477950911933e7
0.26,0.25,0.66,2.536654166276229e7
0.66,0.46,0.62,2.5399036023451105e7
0.64,0.43,0.44,2.5421401515858937e7
0.93,0.94,0.49,2.5308838565358553e7
0.62,0.47,0.73,2.542872310124681e7
0.66,0.35,0.32,2.5338385108551756e7
0.44,0.69,0.98,2.501057284025672e7
0.85,0.78,0.59,2.545191288631169e7
0.38,0.88,0.83,2.4645007521091476e7
0.83,0.91,0.49,2.5027793340712015e7
0.37,0.87,0.57,2.4573516849425565e7
0.94,0.15,0.01,2.536798974013996e7
0.47,0.2,0.05,2.5352093587078556e7
0.63,0.28,0.81,2.5114792815189153e7
0.41,0.14,0.38,2.5214400809007816e7
0.22,0.23,0.19,2.522165788312175e7
0.65,0.09,0.81,2.478375061945914e7
0.37,0.15,0.87,2.5203318167678554e7
0.21,0.44,0.58,2.4768323707521312e7
0.5,0.54,0.78,2.533672395231505e7
0.07,0.44,0.85,2.4718725083178587e7
0.8,0.62,0.02,2.5447483901185095e7
0.74,0.46,0.29,2.5380224567632325e7
0.86,0.37,0.34,2.5123343667105056e7
0.3,0.87,0.88,2.462454621972685e7
0.31,0.04,0.46,2.4987671161333755e7
0.81,0.21,0.27,2.4978311376904003e7
0.95,0.65,0.3,2.5250403311033115e7
0.87,0.62,0.97,2.5111826428682122e7
0.44,0.02,0.52,2.483850071568425e7
0.31,0.12,0.31,2.5300344822013088e7
0.15,0.34,0.9,2.495294693815643e7
0.01,0.9,0.57,2.4581182022197083e7
0.72,0.07,0.12,2.4788035178894125e7
0.62,0.12,0.5,2.491490931079437e7
0.46,0.53,0.86,2.530605871333488e7
0.56,0.83,0.47,2.4735851454839647e7
0.3,0.1,0.24,2.5239948998048134e7
0.27,0.83,0.45,2.452174236621257e7
0.39,0.15,0.09,2.528694164607045e7
0.02,0.6,0.34,2.4561773005334884e7
0.79,0.09,0.31,2.4773788104956493e7
0.63,0.63,0.67,2.5382992166966733e7
0.18,0.06,0.2,2.525436409777184e7
0.65,0.66,0.75,2.5387318857749738e7
0.07,0.93,0.42,2.4547927640227392e7
0.79,0.74,0.22,2.5409477430170693e7
0.49,0.52,0.25,2.5220057239637513e7
0.68,0.5,0.92,2.5349301709318504e7
0.72,0.93,0.67,2.4794589189896885e7
0.88,0.04,0.7,2.463762249941045e7
0.09,0.71,0.67,2.4578116617493354e7
0.84,0.29,0.55,2.4962144634956084e7
0.46,0.39,0.4,2.541432767055121e7
0.93,0.48,0.64,2.5003866702994354e7
0.48,0.74,0.97,2.4980377479508735e7
1.0,0.74,0.46,2.5111182089357592e7
0.55,0.14,0.84,2.494200848630792e7
0.07,0.88,0.33,2.4539331298253704e7
1.0,0.6,0.96,2.4852709841231905e7
0.3,1.0,0.72,2.4553372986115232e7
0.85,0.16,0.65,2.4769134004508037e7
0.6,0.25,0.93,2.506430348910883e7
0.58,0.46,0.43,2.5450924660357602e7
0.67,0.3,0.59,2.5168187032051455e7
0.15,0.38,0.5,2.4688978230438843e7
0.85,0.16,0.13,2.4926742287005313e7
0.15,0.94,0.13,2.448543430608408e7
0.76,1.0,0.73,2.471163045395982e7
0.54,0.14,0.45,2.5045027597016215e7
0.45,0.82,0.35,2.4604422462932892e7
0.79,0.66,0.78,2.5403825013202664e7
0.34,0.3,0.5,2.5390416646459408e7
0.29,0.87,0.21,2.4484614071711652e7
0.8,0.77,0.33,2.5396270224664923e7
0.99,0.84,0.83,2.5027753917629786e7
0.49,0.45,0.73,2.542941225941255e7
0.68,0.19,0.17,2.50834359221477e7
0.41,0.81,0.04,2.465816499000834e7
0.68,0.65,0.42,2.538522716835683e7
0.26,0.54,0.23,2.4605807014959738e7
0.26,0.8,0.19,2.447760591914385e7
0.82,0.65,0.64,2.537552034451296e7
0.85,0.49,0.36,2.525252593297977e7
0.76,0.7,0.12,2.5406102066504546e7
0.41,0.2,0.96,2.524896351457405e7
0.88,0.65,0.48,2.531083574844334e7
0.59,0.3,0.09,2.538705253438898e7
0.79,0.9,0.05,2.5011440977218986e7
0.46,0.76,0.44,2.469839430804942e7
0.97,0.7,0.04,2.5417071754808895e7
0.52,0.65,0.6,2.5080991403749064e7
0.44,0.46,0.32,2.5239879302678585e7
0.14,0.79,0.73,2.4573398105241448e7
0.36,0.07,0.68,2.501114953549327e7
0.28,0.69,0.8,2.470654011081672e7
0.75,0.85,0.58,2.5074656849183805e7
0.64,0.73,0.31,2.5098203390959725e7
0.8,0.48,0.19,2.5362127892378956e7
0.13,0.56,0.17,2.447291999194798e7
0.06,0.5,0.13,2.4501364577802755e7
0.8,0.12,0.22,2.483659563178827e7
0.94,0.13,0.29,2.4762934019663084e7
0.65,0.97,0.83,2.4724573531890046e7
0.35,0.48,0.21,2.4928945839442506e7
0.9,0.45,0.98,2.488522126076183e7
0.25,0.64,0.19,2.451347153368838e7
0.64,0.66,0.49,2.5305651933766715e7
0.25,0.82,1.0,2.4661308606421664e7
0.94,0.88,0.42,2.5437426864442296e7
0.15,0.66,0.67,2.4595630077560097e7
0.05,0.91,0.12,2.45482391997536e7
0.27,0.02,0.57,2.4946876761060756e7
0.15,0.77,0.33,2.44961175210843e7
0.16,0.68,0.78,2.4624846465647258e7
0.87,0.2,0.61,2.4810180697962914e7
0.24,0.18,0.51,2.5440501742546204e7
0.44,0.65,0.53,2.48743357055891e7
0.83,0.9,0.15,2.506761756280627e7
0.53,0.78,0.3,2.474542033586412e7
0.36,0.46,0.88,2.5238020965898804e7
0.16,0.64,0.97,2.4709307966345437e7
0.03,0.69,0.08,2.454577554933449e7
0.09,0.71,0.43,2.453271315132071e7
0.08,0.32,0.23,2.4544698159286723e7
0.72,0.52,0.23,2.54438504404238e7
0.36,0.29,0.32,2.541529281009095e7
0.46,0.22,0.98,2.5207352305309545e7
0.22,0.9,0.41,2.4505199171566263e7
0.04,0.91,0.86,2.4579061162889436e7
0.1,0.68,0.87,2.4632012622171264e7
0.6,0.9,0.6,2.4709262869876098e7
0.24,0.55,0.96,2.4877731061844364e7
0.37,0.7,0.21,2.4609742325068913e7
0.12,0.19,0.2,2.4865639658745386e7
0.03,0.52,0.56,2.459521177022022e7
0.61,0.43,1.0,2.5340800218726058e7
0.28,0.1,0.88,2.5190835650476687e7
0.11,0.35,0.39,2.4608334369676456e7
0.08,0.77,0.72,2.457803027949591e7
0.9,0.8,0.55,2.5412178573562294e7
0.12,0.02,0.52,2.510770947385919e7
0.71,0.82,0.43,2.5033610846046407e7
0.85,0.06,0.84,2.464913017660172e7
0.11,0.03,0.3,2.521894271009495e7
0.66,0.36,0.81,2.5205620743246157e7
0.32,0.87,0.62,2.456587164156794e7
1.0,0.43,0.75,2.4845071286291547e7
0.7,0.32,0.09,2.5329547951752353e7
0.67,0.98,0.95,2.4764134830890566e7
0.03,0.56,0.01,2.4345808521869432e7
0.59,0.8,0.61,2.4882738078222513e7
0.34,0.41,0.11,2.5103187237425666e7
0.73,0.08,0.62,2.4753443208803967e7
0.49,0.26,0.61,2.534116272382602e7
0.5,0.65,0.48,2.4989162529921085e7
0.09,0.94,0.69,2.4555176366128754e7
0.85,1.0,0.24,2.4731367197998658e7
0.64,0.5,0.77,2.5429218433568306e7
0.52,0.43,0.46,2.5438373877867654e7
0.17,0.4,0.84,2.4880422062719937e7
0.5,0.46,0.03,2.537894406117496e7
0.04,0.58,0.2,2.4532962391170263e7
0.23,0.87,0.83,2.4587188227834612e7
0.47,0.95,0.82,2.4644010974502616e7
0.48,0.89,0.11,2.4617926028696448e7
0.66,0.69,0.46,2.5278547765702702e7
0.56,0.76,0.67,2.494107498337306e7
0.19,0.98,0.17,2.4487286155383743e7
0.78,0.15,0.6,2.481640732345912e7
0.02,0.04,0.48,2.4898356331466094e7
0.61,0.48,0.69,2.5445564695360184e7
0.23,0.26,0.07,2.5206615143410545e7
0.43,0.92,0.47,2.4559790199303593e7
0.93,0.52,0.11,2.5302941086536117e7
0.31,0.36,0.84,2.5305113255947776e7
0.86,0.4,0.72,2.4992528391136684e7
0.44,0.5,0.38,2.5158144913159814e7
0.16,0.77,0.25,2.4478518562592365e7
0.11,0.54,0.74,2.4651389265579693e7
0.2,0.79,0.79,2.4597325231129996e7
0.55,0.99,0.05,2.4700839493478123e7
0.59,0.97,0.26,2.460908626202938e7
0.09,0.99,0.66,2.4552448604726397e7
0.53,0.55,0.3,2.5253574222187415e7
0.17,0.97,0.3,2.4503480834801722e7
0.79,0.83,0.37,2.5222306687503554e7
