,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,relevant,subject
0,-53.88713679787553,14.855896592139654,23.20466602261603,46.50776724432962,402.9801574520794,405.6859586034222,402.6002933296112,2.6371958343677514e-27,0.007608882614672867,1.2623544869505137e-06,0.0046339347960200426,0.0,0.0,0.0,0.12336344808346456,-7305.717781602079,14621.435563204159,14647.086055754788,7048.92350597253,SR_Q_D_alphaCCC_relevant_WOB,0.6662107490915132,0.9777148384291733,-0.9471478750512126,0.5596329856523136,0.7829125769453863,sub35
