,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,subject
0,-21.545882699298723,4.700197750935536,-16.033426970418525,1.1807952503485808,392.11567545251654,420.1716090150771,398.79808189538153,1.4122808692922332e-16,0.2733782163794533,9.11055300893789e-06,0.9022495077589598,0.0,0.0,0.0,0.11198445399811774,-6863.83860046894,13729.67720093788,13734.795217142346,3970.5454326741014,SR_Q_WOB,0.6039575925521478,sub40
