,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,subject
0,-20.830546297233816,1.8306716662124192,-3.6370851072364783,-1.9749109641100127,437.48393532897063,475.67749473171466,440.94998971625483,0.0011175558106472905,0.8264197327521025,0.597653863673677,0.890194228094088,6.557458391229642e-275,0.0,1.1672954055334768e-275,0.029105010335575332,-7254.602298532052,14511.204597064105,14516.271916912758,13786.378460209251,SR_Q_WOB,0.307692448953775,sub18
