,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,subject
0,-38.206608403293664,-2.6411387357413325,8.575934591032539,-26.808134210711817,425.3332612668605,392.0660195474388,390.6854619335433,1.0300314070617774e-21,0.5786266272744804,0.03657004793776449,0.018782338290940233,0.0,0.0,0.0,0.11407765614619758,-7314.269399295071,14634.538798590142,14650.004987495831,5333.416405490436,SR_Q_D_E_WOB,0.7446412007641672,1.0,0.5366979959931574,sub47
