,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,subject
0,-8.924259612379963,0.022529680602646707,11.85200974209453,14.405683575551954,367.01907094896205,366.7458869797064,371.6055763087294,0.0030082636061687634,0.9944349027398198,0.00025214487105689934,0.3353420693188357,0.0,0.0,0.0,0.01952277806967906,-6891.210082421783,13784.420164843566,13789.55982517953,3267.816251073912,AB_Q_WOB,0.4588851308142497,sub06
