subject,AB_Q_WOB,AB_Q_E_WOB,AB_Q_alphaCCC_WOB,AB_Q_E_alphaCCC_WOB
sub01,0.0197131454566768,0.019775787942885592,0.01999833226714676,0.016952826332093274
sub02,0.054645446360219514,0.054833792601527764,0.05326818118342536,0.0549329191615705
sub04,0.02388237585503583,0.02392370200349614,0.02224322584725691,0.023923702357410925
sub13,0.032717889868362986,0.033793503049847066,0.032786193655653606,0.03440226693694992
sub14,0.08092600249037785,0.08098241694984654,0.07726161103330552,0.07036695290545547
sub15,0.05331109184475424,0.05377792496805522,0.05404379342492482,0.054627360218408416
sub16,0.11693978768001426,0.1197268954841827,0.11694046021832682,0.1195995903263476
sub33,0.03305464036590322,0.03393650943527393,0.03332097585855731,0.03357972932602271
sub34,0.05723489063034237,0.05751146478917269,0.05950232285107826,0.05818249000450726
sub35,0.0659140026983529,0.06602248026676949,0.06785537008284759,0.06858528985228307
sub36,0.012457915431457578,0.012475794963869968,0.01247303575216896,0.008243904440891181
sub37,0.0695819742073166,0.07399178674681117,0.06959923643185062,0.07651672865940196
sub38,0.015056095243804026,0.018662510149556662,0.01608412561598227,0.016235896125452287
sub39,0.14961354439102947,0.1499536643609749,0.15333635036734705,0.1497860636219337
sub40,0.09966788149757357,0.09975061112330064,0.10034061069998734,0.1014428754979616
sub09,0.11412764331140135,0.1142552077355179,0.11646479926085294,0.1158534037868828
sub10,0.05539918929857435,0.05571001504220696,0.055416555692974316,0.056801328562741886
sub11,0.013178834665105721,0.016749909722140188,0.014137560476071063,0.016749909665659483
sub12,0.03852187229105164,0.03873449478662239,0.03957245858281988,0.039890689627367526
sub17,0.023416087967156773,0.02348607561833871,0.023416272878916792,0.017696568814092983
sub18,0.04468868469602494,0.07104859865894086,0.06236365623831775,0.08347532780815647
sub19,0.01579853012072041,0.01706253210636466,0.015794284767618242,0.015747807455464002
sub20,0.032122737632851665,0.03231961159396335,0.03247917308547588,0.032481137468358456
sub41,0.017669905091768245,0.0038285215725395454,0.018893703231225082,0.03258954081784715
sub42,0.03240588089841445,0.03315633403098217,0.03284759167062079,0.03318689000318986
sub43,0.010096720463281028,0.014678866898274134,0.01004965558161608,0.013301056947280563
sub44,0.07260901225154293,0.07408021268407461,0.07022999997819057,0.07552121152630498
sub45,0.019783916961149117,0.01979838458008565,0.012362843416317548,0.022454194156287573
sub46,0.03153727793393013,0.03238328835847204,0.03265142643379748,0.0317993853597468
sub47,0.04927127438937695,0.049271274384047326,0.045230810638557495,0.049568928074308787
sub48,0.09242513299862433,0.09259697162162096,0.09250661103119806,0.09350829531702576
sub05,0.017172302125646355,0.0162557187607546,0.015610883427618516,0.010994774950319752
sub06,0.023949940982125103,0.0244417797558546,0.018997839822688992,0.02497509073353643
sub07,0.0376083322242442,0.039187104811088995,0.035764900616753525,0.04007916534331879
sub08,0.06223984126496551,0.0630491784901761,0.053111253012054986,0.05520999777411395
sub21,0.06616669496088945,0.06645159019487967,0.0682285766480335,0.06698957058156874
sub22,0.05041258972067375,0.051367579043576805,0.04641466260961269,0.05137299232733561
sub23,0.07375443667215542,0.07375443659160398,0.04825007051514252,0.07379137098779454
sub24,0.05165236056926015,0.052173997046613414,0.053963747153178976,0.053706172461032035
sub25,0.05067695990964205,0.050747846025841266,0.0505836838372582,0.05072791007806088
sub26,0.043763250534198835,0.04451896452918447,0.028582229988845964,0.04466047293597486
sub27,0.03645501205958257,0.036666210439112,0.03810618591653292,0.03695718764514766
sub28,0.01138521277763993,0.011386551767876065,0.07344955903413819,0.011497575968718143
sub29,0.052653920350242515,0.053614517035320164,0.05340932123745434,0.053762516477789735
sub30,0.039330186957684976,0.041150582801262936,0.04027671921260634,0.03762280326355283
sub31,0.014039785447080287,0.014430721254217403,0.013990523467329208,0.01466576038576528
sub32,0.08132769745540891,0.08125390884863026,0.08317451302820268,0.08139486324935208
