,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,subject
0,-0.12964020846580743,0.0022845361660977365,-0.04127533672724053,-0.00265311504731483,5.959406132612697,6.03540019639108,5.977784785856264,1.009077492896052e-20,0.8281602992970768,5.123169300318553e-06,0.9111723308312811,0.0,0.0,0.0,0.1199353812863777,523.371458004016,-1038.742916008032,-1018.1182094581094,0.025877816047605078,SR_Q_D_alphaCCC_WOB,0.32171214486668454,0.4012988414292339,-0.8588522568922861,1.0,sub40
