,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,subject
0,-0.036821560488461816,0.02885456298732214,-0.014779415652245026,0.08043705340111318,6.035593773948037,6.046329485243691,6.02247922778071,7.270918599137741e-05,0.14465085922842538,0.3847129562857441,0.292065942171367,0.0,0.0,0.0,0.014593212453802185,-281.2865135168922,564.5730270337845,569.720586304974,0.09114946015011414,SR_Q_WOB,0.9431685083790909,sub41
