,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,subject
0,-0.14420949548444434,0.05626196936415637,0.030292237403926087,0.07710828682425985,5.89066680961681,5.861035463328346,5.9801621213108715,1.579304267603309e-32,6.214191262914536e-05,0.012412274407724763,0.015367619918043697,0.0,0.0,0.0,0.15750856984576134,150.06506412136764,-290.1301282427353,-264.38839952323497,0.0462437747033932,SR_Q_D_E_alphaCCC_WOB,0.7282911525288213,0.7871936700643604,0.0001,-0.7921735546597513,0.7668267719242756,sub16
