,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,relevant,subject
0,-23.83827162291696,0.29181070771535517,13.60409369914211,11.252249364838468,338.39489084555515,325.21370791461027,316.64697784650104,3.1852140463622694e-26,0.9177080228730877,1.6462252639953989e-06,0.1402775982530785,0.0,0.0,0.0,0.13006343030519685,-6558.766228840675,13127.53245768135,13153.11848519717,2442.6416818446523,SR_Q_D_alphaCCC_relevant_WOB,0.900333240153282,0.6968711582717555,-0.7506269001581048,0.001065433255288312,0.9042740914001276,sub23
