,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
0,-38.06376689588517,-2.6891947201682065,8.495213455222071,-26.513720019761273,425.37561213919713,392.0901570943231,390.73311489192406,1.2302098328399988e-21,0.5717508402729612,0.03838049287530756,0.020140859452069452,0.0,0.0,0.0,0.11383314855434135,-7314.446147862799,14632.892295725598,14643.203088329392,5334.888387166083,SR_Q_D_WOB,0.7402017359067098,1.0,sub47
