P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,subject
-20.879875321979156,-0.3660289749440526,-14.092375661756945,20.02153439169218,422.53540600931814,423.7535842201616,436.49584683361326,1.235449588735693e-10,0.933510743430991,0.0013423238105252954,0.2537331019858604,0.0,0.0,0.0,0.04602069896658345,-7226.820482120713,14455.640964241426,14460.77426019632,5987.032487475974,SR_Q_WOB,0.640576393007366,sub22
-16.443505580213653,0.464489428093257,13.23885876083516,11.859090185225494,338.9290295807898,325.5264598866238,316.9594278461252,1.7990876537777799e-19,0.8709819744141396,4.064415304439005e-06,0.12478524038295925,0.0,0.0,0.0,0.10793760709618327,-6574.250105201811,13150.500210403621,13155.617415906785,2504.7674274428878,SR_Q_WOB,0.7819525734814168,sub23
-24.50817310349289,15.33843190091099,-7.747256718045981,5.046952667831966,379.3968109503435,376.19416292244523,363.2851788579899,7.749355136407137e-15,0.00010057751993615042,0.049060884670253074,0.5803501526055024,0.0,0.0,0.0,0.07257193189608102,-6806.59175792661,13615.18351585322,13620.279409074317,4631.569690913496,SR_Q_WOB,0.57945611311042,sub24
-5.258135794327983,2.0041569680888576,-10.199978660030233,-4.0515384752606,370.21461787637435,356.3597755998155,384.43543441612985,0.07326746678988874,0.5113471884811258,0.0008498300173425387,0.6481135274894936,0.0,0.0,0.0,0.05516989188779031,-6718.7581292153955,13439.516258430791,13444.642345704091,2875.5087027514264,SR_Q_WOB,0.4640274649221338,sub25
-27.356202738143878,13.738990385968346,21.47130618692506,35.7506795260664,440.9837065040069,401.70834198366697,393.5557600408093,2.0999909586169433e-15,0.01845448721285421,0.00023534175457045942,0.0490074904473957,0.0,0.0,0.0,0.09650658275673464,-7535.7908939634,15073.5817879268,15078.709481626147,10489.13749182936,SR_Q_WOB,0.8462003252264386,sub26
-35.099849923172805,20.130935098688433,3.8221912314801454,13.640047672165453,426.80352351623895,435.6563595724261,421.23686379324823,4.733659801635073e-22,0.00030399982091471874,0.491756008091874,0.5107327584767293,0.0,0.0,0.0,0.08539450648873204,-7543.3643995754455,15088.728799150891,15093.86448649792,9641.67072690065,SR_Q_WOB,0.7565549280890359,sub27
-18.59879786633965,-1.3311533527903592,-16.140848248085526,19.91771687190069,448.58122870046014,435.2679599944478,407.45047904417936,9.325840869806883e-12,0.7465069701251588,9.29935062215764e-05,0.15237860699286013,0.0,0.0,0.0,0.09990888657299912,-7110.5328731198015,14223.0657462396,14228.194242185284,5251.902469770661,SR_Q_WOB,0.7329436888730579,sub28
-13.658097025972353,12.083087325198724,-3.9634661520799535,19.5154198727092,306.6277609463102,309.3736987013132,307.2785449480317,9.594806534832016e-18,3.687154794034199e-09,0.05171893495110587,0.02715860392871174,0.0,0.0,0.0,0.08849100127001885,-6280.972614861039,12563.945229722078,12569.080917069106,1291.6447475922832,SR_Q_WOB,0.5935342247488778,sub29
-18.295912113179945,1.3247014485554196,2.7818435796094847,-19.812854644514967,397.79944109896115,381.15194601290705,389.21875865883345,6.164812806311808e-12,0.7783912506589288,0.5551096238069938,0.10907628938644183,0.0,0.0,0.0,0.04655486613965842,-7074.247371959342,14150.494743918684,14155.597243274458,6680.676772691311,SR_Q_WOB,0.8894665322984965,sub30
-16.54786524883722,3.2260621403081693,0.9790131788021998,7.877749294330897,412.63989580782084,406.26030377218206,404.8874011424586,4.816039659072988e-13,0.42149327201526376,0.806957478977365,0.7560549097979389,0.0,0.0,0.0,0.042716710746109936,-7212.364718964659,14426.729437929318,14431.875422397034,5060.031597468514,SR_Q_WOB,0.8831782224237615,sub31
-19.42240571436527,8.974468411876511,31.018997926597386,11.723338530950766,358.8417232446164,364.1339617642186,355.6679901029137,3.742209680175955e-18,0.005251533612558849,2.3782267570448447e-21,0.3627204296158156,0.0,0.0,0.0,0.12849129031293094,-6907.5070619486705,13817.01412389734,13822.1569512985,3239.20340313683,SR_Q_WOB,0.7001715986251148,sub32
