,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,ccc,alpha_ccc,subject
0,-0.05911123785350042,0.005803025351317936,0.04419711467107351,-0.011346214176900127,6.158204091335764,6.176083901156193,6.103532618058525,0.25843427217348786,0.8476602986551679,0.08837759451777391,0.9178828365275356,0.0,0.0,0.0,0.008243904440891181,-813.1203319544966,1634.2406639089932,1654.8182926302777,0.2113286803376148,AB_Q_E_alphaCCC_WOB,0.05201942384587362,0.3733684317215494,-0.4051755283051882,0.540301065674892,sub36
