,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
0,-86.33510914415965,-3.1175789523531563,17.214130240939873,32.512162537954495,417.15801744828747,418.8794163980764,460.87681887476367,3.35852570406155e-20,0.632960154814174,0.0018808945165593256,0.10628283953066811,0.0,0.0,0.0,0.11104689414420343,-7457.61046696789,14919.22093393578,14929.473108482378,9431.876726721604,SR_Q_D_WOB,0.36838625734635344,0.9420628953190135,sub48
