,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,ccc,alpha_ccc,subject
0,-21.2872663942219,0.1814460000171092,-16.755784639537453,-1.6350239764976706,391.6618069570687,424.78975663549903,400.1352464839149,6.181611881459598e-14,0.9663291427675575,5.414274083674169e-06,0.8659179340776681,0.0,0.0,0.0,0.09932171462717854,-7179.751382280436,14367.502764560872,14388.127471110794,4285.459776622994,AB_Q_E_alphaCCC_WOB,0.46904138376510734,0.7951763923059555,-0.981207298998914,0.7217540408330801,sub40
