P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,subject
-5.714588182867522,-6.787910188287682,7.242660288011905,-29.578774560542694,426.81418470205637,390.64289532139196,391.92496103347673,0.011304074969301482,0.16793226507878048,0.08753909776988776,0.012417278468906657,0.0,0.0,0.0,0.05274906474954355,-7357.141099296137,14718.282198592275,14728.59299119607,5702.6258714903015,AB_Q_E_WOB,0.9778600507312986,1.0,sub47
-28.26998831660261,-2.4785474478087806,18.963140057271346,51.02415572624289,417.9808024791229,418.83508311555596,463.31200540802683,4.940036127554362e-13,0.7055614552000241,0.0007282032366298506,0.011492916003991164,0.0,0.0,0.0,0.08872351514714616,-7643.490562053887,15290.981124107771,15301.274668466678,9888.383315791089,AB_Q_E_WOB,0.6321730650876586,1.0,sub48
-15.798669078053393,13.153009147797055,-16.10387394455453,28.35359765952752,455.0618244298794,443.32255027541385,434.8689019769459,4.232943566888659e-09,0.0007154756443040108,3.5405717175563454e-05,0.250885227654662,0.0,0.0,0.0,0.05972477067949977,-7201.862542879488,14407.725085758972,14418.024919431238,4760.126841846132,AB_Q_E_WOB,0.7016990190514283,1.0,sub05
-9.570034238532504,-0.16935103847863694,12.642615787671135,13.964793749278545,365.58829535008033,365.9083743196393,371.307013890246,0.0012803201340010136,0.9579313881951004,8.647194730460762e-05,0.3502143926790282,0.0,0.0,0.0,0.022839021631433143,-6973.0302445985935,13950.060489197187,13960.363460124996,3267.0327091882805,AB_Q_E_WOB,0.468235786884363,9.999999999987795e-05,sub06
-25.565381791733465,8.839945170862864,55.360921380283095,14.861519277139136,407.3013599541448,445.65453859754274,455.2822225067714,0.008280000206622928,0.1657544736008542,1.2466707881030271e-17,0.3890235148976047,0.0,0.0,0.0,0.09123215715032952,-7820.946886068349,15645.893772136698,15656.1904636245,12825.738258159754,AB_Q_E_WOB,0.21750039986312128,0.0001,sub07
-7.23655136210825,21.170860363695525,8.421748340371874,-48.4751915550164,342.446314271412,360.19888950859223,369.0931410960006,0.20457087054702855,0.009372544423875554,0.30078240223514136,0.0016816738818950289,2.8410924119873615e-201,1.8204493847848137e-219,1.1569794700175362e-233,0.0232033159738545,-8034.446473911501,16072.892947823002,16083.167504697525,20650.35432813682,AB_Q_E_WOB,0.6269700531289206,1.0,sub08
-15.817343232257508,8.319706093171515,9.63568002048272,34.80585350083913,402.03630059217727,386.075654189915,391.75420962106034,9.48705397057142e-12,0.01555271682029121,0.005137920355989575,0.002636883862303977,0.0,0.0,0.0,0.06260788194456057,-7077.617273027622,14159.234546055244,14169.5422136584,3750.1321083535872,AB_Q_E_WOB,0.7157638848161513,0.2797899273812153,sub21
-15.480415303864815,-2.3328752527382,-13.953646977578963,-22.87952201753521,422.7915505576403,425.1890760258956,434.8088224110159,4.770455411467333e-08,0.6052847967300155,0.002038967349095143,0.18725528354327,0.0,0.0,0.0,0.034699786161173314,-7401.348447162342,14806.696894324685,14816.998297239868,6451.586071244191,AB_Q_E_WOB,0.7768988591502167,0.0001,sub22
-8.50511325931818,-0.9232824204355571,13.092746355710466,13.470461355666325,338.47578864723056,326.6500323114465,316.34968375936285,9.099420387181598e-09,0.7531739429860609,9.091515906632446e-06,0.09153240094421496,0.0,0.0,0.0,0.06903908897876754,-6870.9512107685705,13745.902421537141,13756.208524807014,2737.4585577251705,AB_Q_E_WOB,1.0,1.0,sub23
-24.621755117104634,10.777782214618306,-8.084686002119579,7.949676316741496,379.5017158604865,378.443924983048,362.8787355551664,1.7068540048577576e-08,0.006797291383352561,0.04132175785573683,0.3848693729757827,0.0,0.0,0.0,0.04706040148889401,-7220.392707978664,14444.785415957323,14455.08367915444,4944.462270137869,AB_Q_E_WOB,0.30564968395748904,0.6062943761699982,sub24
-4.908294754332903,2.1717586254838324,-10.361956011717034,-2.9570921738118847,369.9570897061814,356.4452391553798,383.3842541255458,0.06507716685380041,0.4730017440328153,0.0006304028676509405,0.7346385100653781,0.0,0.0,0.0,0.05254757698859836,-6943.812366219392,13891.624732438784,13901.940203407285,2916.180660411413,AB_Q_E_WOB,0.4785976910504622,1.0,sub25
-20.164379744155923,12.341354160505507,18.78595445092263,39.20829876792134,441.13807360191885,402.0301598834153,396.79050898117555,2.1279017056226131e-07,0.03501121274435219,0.0013485134236047595,0.03391798665840892,0.0,0.0,0.0,0.06784986514677804,-7764.188928880939,15532.377857761878,15542.687088475703,10868.979950959116,AB_Q_E_WOB,0.7305036648608588,0.0001,sub26
-39.48333524904453,19.100404796971034,3.500088064287468,10.805888450748618,425.588448565665,434.37923527120034,419.98324615500053,6.85529032191009e-08,0.0008040987831754433,0.53835311380105,0.6138453407442148,0.0,0.0,0.0,0.03576263765396759,-7728.749206788029,15461.498413576059,15471.807644289887,10283.47553771577,AB_Q_E_WOB,0.2532389592586714,0.017256424764767492,sub27
-10.173024228764783,-2.6179747848338693,-14.432249928932615,15.448808412156744,445.80362046585486,433.1105512930059,406.3339742094618,2.9453801618808233e-06,0.5443485644346218,0.0008520222411867662,0.2714752328527463,0.0,0.0,0.0,0.0679652215263693,-7363.5292936712585,14731.058587342519,14741.364690612396,5917.343860521938,AB_Q_E_WOB,1.0,0.4012421488190666,sub28
-10.363231142360164,11.574543947307086,-3.5036432842636254,20.311559912295557,305.4433385449721,309.5106937789186,306.7173697124378,8.562772706194191e-08,2.404299053481132e-08,0.08990675539016374,0.02445818463497116,0.0,0.0,0.0,0.05249497029030725,-6396.863006600423,12797.726013200845,12808.02584687311,1345.194725035869,AB_Q_E_WOB,0.4575942543266482,0.0001,sub29
-28.14966598829582,0.5836267690684718,0.13296580244099945,-24.867812514578105,399.7509638613145,380.99937728517074,394.7498149173126,8.630406132973619e-07,0.9099309272393484,0.9794706884917072,0.04846853439442871,0.0,0.0,0.0,0.028409912423413064,-7551.891505794714,15107.783011589428,15118.079703077228,8401.505388460433,AB_Q_E_WOB,0.3412492212832525,0.0001,sub30
-11.607790012065273,2.989682931237862,0.7310619055779402,6.053928203750694,413.1680687170515,407.6288958771692,404.46255446483286,3.683240068986009e-05,0.467987447072416,0.858906933945172,0.8167328659542141,0.0,0.0,0.0,0.015996655603956356,-7301.430329173684,14606.860658347368,14617.166761617244,5369.346453786804,AB_Q_E_WOB,0.6995956307927407,0.0001,sub31
-3.185858557224254,8.795833320101767,31.474015696662445,14.231737662292517,357.63108977706634,365.08680046708304,354.912721646603,0.20763236554821152,0.008038122010090238,1.0545041938520724e-20,0.2881499950097622,0.0,0.0,0.0,0.07659672021809072,-7067.743518940694,14139.487037881388,14149.804065876047,3506.949854675981,AB_Q_E_WOB,0.5927227186111859,1.0,sub32
