,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,ccc,alpha_ccc,subject
0,-0.08434347700234524,-0.01004905863035259,0.016702622800742334,-0.0476451839259745,6.188118893601335,6.230884957204067,6.1501826228423,4.860554245368933e-10,0.6226492377793649,0.33995850738087086,0.5446647286886956,0.0,0.0,0.0,0.04168120092853611,-302.4911613931358,612.9823227862717,633.502716826774,0.09503560107106535,AB_Q_E_alphaCCC_WOB,0.43493412468236353,0.9927410758907762,-0.8047267352683337,0.8121183589562283,sub36
