,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,subject
0,-10.458217001417763,1.2961697897920033,18.2503685846208,41.34199794160863,404.92621698107325,456.223779530977,450.5013124578427,0.0026435275370683725,0.8543990197207461,0.0019852917408625026,0.00240081707797298,1.3389473819453384e-301,0.0,0.0,0.07199353050357693,-7181.858330514942,14367.716661029885,14377.880078202095,10223.794420668111,AB_Q_E_WOB,0.852806520850595,0.0001,sub42
