,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,ccc,alpha_ccc,subject
0,-10.790748339022691,6.605972629293788,5.332628006243229,-11.839972193099811,325.02039032440143,340.6044352091026,336.14521798469104,4.100686363260407e-06,0.06970186815123418,0.07325563552177444,0.14596860519239468,0.0,0.0,0.0,0.03126733675275595,-6628.790031999514,13263.580063999028,13278.934112612424,2712.713849023538,AB_Q_alphaCCC_WOB,0.44707739596695073,-0.525917994747807,0.23149437537291678,sub17
