,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,subject
0,-0.07918385389247039,-0.053992908117104166,-0.02888001016149455,0.21170069353823295,6.0293756018136575,6.019217170460362,5.953693272588536,7.413554656775308e-13,0.0022297385997319856,0.052614169505761546,0.012503211811008014,0.0,0.0,0.0,0.06134797014116267,-119.71274926640763,249.42549853281525,275.20248004229893,0.07058257942325386,SR_Q_D_E_alphaCCC_WOB,0.6310136468085868,0.023454866743001106,0.4154316965232572,-0.8094063760898162,0.531809508476079,sub02
