,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,subject
0,-0.199294987973622,0.01446000657964111,0.006473008962714674,-0.05261651671394185,5.9610094562795455,5.977349771597703,5.980785570524288,2.825500031787658e-06,0.4807919738303974,0.7128437899120567,0.19540946783910992,0.0,0.0,0.0,0.021953256778854957,-297.0725087450396,600.1450174900792,615.5087748498129,0.09461362470260913,SR_Q_D_E_WOB,0.21050607614142786,0.6616346347669579,0.10705307925226638,sub38
