,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,relevant,subject
0,-76.58329250579861,18.386516836713618,4.01138114102875,15.737211558294696,425.64921036705545,437.42842434597196,421.2335459374728,7.290476128642936e-39,0.0006693004191899839,0.45682845794349725,0.43395111603605496,0.0,0.0,0.0,0.1399817287696885,-7504.717792632207,15019.435585264415,15045.114021999556,9066.218221024534,SR_Q_D_alphaCCC_relevant_WOB,0.6487709806791732,0.7392596667778997,-0.7738410719725485,0.9299597400764787,0.40975753959716843,sub27
