,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,subject
0,-21.202868933278374,0.22459145784148005,-17.052862071147388,0.04705135661864368,392.3780606090123,424.3228740274284,400.79721355277235,2.2659375891409667e-15,0.9581557293442516,3.477767660811678e-06,0.9961106433594507,0.0,0.0,0.0,0.10390801086607382,-7176.479041552708,14354.958083105415,14360.114259742895,4263.638013588404,SR_Q_WOB,0.5826277476400636,sub40
