,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,subject
0,-0.17568771813779388,0.03918865272453412,0.01295522453070344,0.03975286668839628,6.0295382706717815,6.052120134287966,6.015188134392672,3.022902212983031e-41,0.0011909064778172496,0.282891081444996,0.3770670545540431,0.0,0.0,0.0,0.1472151713226385,159.85599307979987,-313.71198615959975,-298.3049241185153,0.04539175374113292,SR_Q_D_E_WOB,0.6585414417917234,0.7655802762184957,0.6361369985269231,sub27
