,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
0,-0.04882412625929071,-0.002175598940485135,0.03307308817903293,0.07477666231715996,5.987216629813688,6.113310629961965,6.098690423737452,0.0011524588296946256,0.8906311903751956,0.010978576073880121,0.012683578123440854,0.0,0.0,0.0,0.08016178274516306,97.66886217977003,-191.33772435954006,-181.1743071873289,0.04968628127780497,SR_Q_D_WOB,0.2553497505686392,0.06401997560176878,sub42
