,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,subject
0,-23.732277799178767,-1.1995934999238878,12.934888027630633,12.204615414316208,338.83499692066573,326.63615272583013,317.08126943825926,2.18717779771827e-27,0.6727526976226841,5.809965471982916e-06,0.1140200301833016,0.0,0.0,0.0,0.12895224917099113,-6828.444616357105,13660.88923271421,13671.195335984085,2561.2859696102414,SR_Q_D_WOB,0.9244377973735517,0.6645472716661683,sub23
