,trial_index,RT,congruency,stimPosit,respPosit,correction,hand,block1,block2,block3,error_outlier,nblock,postError,P,Q_ll,Q_lr,Q3_rl,Q4_rr,PE_ll,PE_lr,PE_rl,PE_rr
0,1,548.6,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,-0.5
1,2,527.9,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.5,0.5,0.5,0.9924607881794816,0.007539211820518366,-0.5,0.5,0.0,0.0
2,3,467.4,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.1807135041626962,0.007539211820518366,0.9924607881794816,0.8192864958373038,0.1807135041626962,0.0,0.0,-0.8192864958373038,0.8192864958373038
3,4,442.9,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.8192864958373038,0.1807135041626962,0.8192864958373038,0.012353548867615305,0.9876464511323847,-0.1807135041626962,0.18071350416269616,0.0,0.0
4,5,450.3,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9972751252265786,0.0027248747734213985,0.9972751252265786,0.18383487512753952,0.8161651248724605,-0.0027248747734213985,0.0027248747734214263,0.0,0.0
5,6,437.7,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,4.1086816202421696e-05,4.1086816202421696e-05,0.9999589131837976,0.29501463416067886,0.7049853658393213,0.9999589131837976,-0.9999589131837976,0.0,0.0
6,7,433.2,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.36709792794119656,0.984922195883384,0.015077804116615967,0.36709792794119656,0.6329020720588036,0.0,0.0,0.6329020720588034,-0.6329020720588036
7,8,344.6,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.18560114349468265,0.8143988565053173,0.18560114349468265,0.9904568344342074,0.0095431655657926,-0.8143988565053173,0.8143988565053173,0.0,0.0
8,9,404.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.01227985097116302,0.01227985097116302,0.987720149028837,0.8179872342828682,0.18201276571713176,0.987720149028837,-0.987720149028837,0.0,0.0
9,10,483.5,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.706166728787693,0.9851067371541553,0.01489326284584469,0.706166728787693,0.2938332712123069,0.0,0.0,0.29383327121230696,-0.2938332712123069
10,11,458.9,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.9955694574568292,0.8145185036672766,0.18548149633272334,0.9955694574568292,0.004430542543170823,0.0,0.0,0.004430542543170768,-0.004430542543170823
11,12,378.3,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.703917780506247,0.703917780506247,0.29608221949375296,0.9999331944025744,6.680559742556613e-05,0.296082219493753,-0.29608221949375296,0.0,0.0
12,13,469.8,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.004464453138105229,0.9955355468618947,0.004464453138105229,0.8241312234901674,0.17586877650983251,-0.9955355468618947,0.9955355468618947,0.0,0.0
13,14,369.3,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9849888932747051,0.01501110672529482,0.9849888932747051,0.7101501784989132,0.2898498215010868,-0.01501110672529482,0.015011106725294932,0.0,0.0
14,15,400.6,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9997736561734751,0.00022634382652481078,0.9997736561734751,0.6362506735623535,0.3637493264376464,-0.00022634382652481078,0.0002263438265248663,0.0,0.0
15,16,340.1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9999965870918951,3.4129081048744198e-06,0.9999965870918951,0.5883379979917126,0.4116620020082874,-3.4129081048744198e-06,3.4129081049050214e-06,0.0,0.0
16,17,359.6,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0,1.0,0,0.9999999485387258,5.14612742532245e-08,0.9999999485387258,0.5572738591682087,0.4427261408317913,-5.14612742532245e-08,5.146127424193736e-08,0.0,0.0
17,18,319.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0,1.0,0,0.5371334535374862,7.759548942976951e-10,0.9999999992240451,0.5371334535374862,0.46286654646251385,0.0,0.0,0.4628665464625138,-0.46286654646251385
