,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,ccc,alpha_ccc,subject
0,-0.8283960744906912,-0.005827798547469953,0.06604338064271796,-0.014509962724525538,5.919667026011824,5.8884322528327715,5.894974140006466,1.7675204987925808e-15,0.6426482219993508,7.960496919550732e-10,0.6964944240572969,0.0,0.0,0.0,0.08478558399919756,319.23253192763536,-628.4650638552707,-602.8628419933083,0.03494370392835488,SR_Q_D_E_alphaCCC_WOB,0.04833649069143434,0.8551143942993887,0.010725780752607814,-0.08163008955730788,0.12092733774901723,sub12
