,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,ccc,alpha_ccc,subject
0,-0.064586896095911,0.019057106051326475,0.03419359825754685,0.11553678337907486,6.022945635790638,6.089092921869751,6.1704270354343205,0.000959819148783974,0.16339509377767922,0.0027710686908289017,0.013671017562246,0.0,0.0,0.0,0.10147591220412,231.6799460374932,-457.3598920749864,-441.9623994200063,0.04043850609245185,AB_Q_alphaCCC_WOB,0.0738417386480675,-0.47098041786536515,0.36100143171348464,sub15
