,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,ccc,alpha_ccc,relevant,subject
0,-66.08400517010959,1.5279987063475318,-3.7561460444586694,-2.0558224088915047,438.19405195859963,474.96808098888437,441.1869282865377,3.7390495568022227e-06,0.8510042198411467,0.5839879531021266,0.8851953724364268,4.932382806466562e-277,0.0,1.7981119324383169e-277,0.03803726714936895,-7249.181510593009,14508.363021186018,14533.699620429286,13659.543453076954,SR_Q_D_alphaCCC_relevant_WOB,0.2266399710260144,0.63576878399777,-0.19845398485940025,0.1461176285722467,0.9346861700690673,sub18
