,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,subject
0,-12.70329990466112,-1.8196061230458431,11.68766156169901,25.483295291862238,389.8365612880333,396.47526071789105,399.85598628441784,2.357855301055214e-11,0.6674746213652109,0.0013074981331421846,0.010771850914319566,0.0,0.0,0.0,0.05073893884212444,-7139.717844605101,14281.435689210202,14286.58874084514,4168.828316552875,SR_Q_WOB,1.0,sub45
