P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,subject
-0.03673060138900859,2.9871260887930073e-05,0.04668931899876039,-0.024749414743430842,6.164499403581128,6.182717067625929,6.109863848902477,0.00984351950620172,0.9992083504346191,0.0712156187025855,0.8215647333883628,0.0,0.0,0.0,0.012475794963869968,-810.4113606878004,1624.8227213756008,1635.1115357362432,0.2104269265220892,AB_Q_E_WOB,0.9298463601164748,1.0,sub36
-0.05700188399229324,0.05674918501581866,0.042557102407285496,0.0047662256985462345,5.962233737273098,5.945881422765107,5.924254192765122,3.812149861424528e-11,4.110902314824594e-05,0.00028714667100450554,0.8646512831737891,0.0,0.0,0.0,0.07399178674681117,190.56673461830815,-377.1334692366163,-366.8242385227889,0.043472027690344535,AB_Q_E_WOB,0.5631183215542671,0.0001,sub37
-0.06553957387253448,0.004380364172879764,0.009569754367754243,-0.057554684459968024,5.967131695768512,5.9843517497477245,5.9815512013621746,2.4559707364378863e-05,0.8345267608490037,0.5865214845064816,0.15859960266180784,0.0,0.0,0.0,0.018662510149556662,-299.15170693838485,602.3034138767697,612.5459187832589,0.09493196272795312,AB_Q_E_WOB,0.2024742566097987,1.0,sub38
-0.08245576440469847,0.0022828145004669953,0.08545321854720811,0.11746294922466123,5.945915204764158,5.898579999659759,5.8391002174362345,5.2290471478060396e-24,0.8661219336378206,2.611145779953815e-13,0.004113708664763284,0.0,0.0,0.0,0.1499536643609749,207.79164521446543,-411.58329042893087,-401.2865989411308,0.04223130578586863,AB_Q_E_WOB,0.6369347936705564,0.3269306533670762,sub39
-0.057241180855489626,0.0002616320368759306,-0.040916783791975234,0.0005163348318241445,5.957907972798681,6.038839341226269,5.978301827341629,2.317108799153119e-14,0.9805766688419756,7.839919177176939e-06,0.982870361895222,0.0,0.0,0.0,0.09975061112330064,508.83582883791087,-1013.6716576758217,-1003.3593044008604,0.026471338111402204,AB_Q_E_WOB,0.4305245164531565,0.30136028735736625,sub40
-0.07312556663705468,-0.016384746735104844,-0.026324050156205744,0.07144610674957286,6.042563618652602,6.059924390484077,6.010171969551345,1.2395725969701078e-24,0.12467439506949468,0.0037835171794446173,0.024027759862488764,0.0,0.0,0.0,0.1142552077355179,515.1974623864232,-1026.3949247728465,-1016.0888215029717,0.026144070176186217,AB_Q_E_WOB,0.5057528599396913,0.25843039180439875,sub09
-0.03996635929679665,0.02195034710391264,0.03331551879993881,0.10734609614617983,6.013427488421347,5.999044075797143,5.943408161108266,4.286293246612002e-08,0.07776649836328059,0.0016226680142801268,0.13716729791740226,0.0,0.0,0.0,0.05571001504220696,323.00851427948436,-642.0170285589687,-631.7093609558111,0.03533177862292281,AB_Q_E_WOB,0.6627804003840448,1.0,sub10
0.1510328791202914,-0.025634937343987918,-0.0929907838759796,-0.08322833043558231,6.039910454930777,6.026305713700875,5.9309504367612185,0.01989166171815666,0.5289784746404953,0.0066820776750750105,0.16522177844369276,0.0,0.0,0.0,0.016749909722140188,-1173.7890974051595,2351.5781948103195,2361.878028482584,0.3696517159274337,AB_Q_E_WOB,0.009222149419376637,0.19633755716891224,sub11
-0.09422886589917873,0.030235934106304874,0.07645577732356781,0.031622185778352324,5.897632250541575,5.8888826963784515,5.8566863370822135,2.4520432432671e-06,0.1188206071730994,2.533454809528284e-06,0.5654499928233105,0.0,0.0,0.0,0.03873449478662239,-215.2958974710889,434.5917949421778,444.87903014758604,0.082269308326939,AB_Q_E_WOB,0.05423365294526085,0.12825541194736895,sub12
-0.026934745696021303,0.01263020065742193,0.011382790009162216,-0.02769573291355265,5.775793718649477,5.815216822114808,5.8037821755524455,3.973717209371247e-05,0.20985073526687772,0.18021214508415928,0.2309913831629116,0.0,0.0,0.0,0.02348607561833871,600.2624750335068,-1196.5249500670136,-1186.2172824638562,0.022902241323309744,AB_Q_E_WOB,0.524296443518912,0.3469824159388324,sub17
-0.8348459816916036,0.18091945826457725,-0.07687257972110485,-0.7377981847980658,5.965478283632053,5.829366270079492,5.930110761207676,1.4981291905030567e-09,0.006256363002763282,0.15432307393939884,5.486121410840814e-12,0.0,0.0,0.0,0.07104859865894086,-1734.972450309812,3473.944900619624,3484.2289737690376,0.911496528767678,AB_Q_E_WOB,0.00027483012353918354,0.0605850896878939,sub18
0.12308944443926867,-0.053697191301421136,0.0505001244912055,-0.1648695365867611,5.967412058422352,5.839518959675063,5.9003964682428265,0.002165079033679846,0.2552551315698621,0.20687161224294934,0.013092934001109398,0.0,0.0,0.0,0.01706253210636466,-1367.623044515574,2739.246089031148,2749.539633390053,0.5045239393803714,AB_Q_E_WOB,0.09726292290477874,9.9999999999989e-05,sub19
-0.03948924912224965,-0.0076961776569716145,0.026449951388815767,0.1079236591711078,5.9914165407843285,6.019151299287017,6.0645258737914745,1.179467498090124e-05,0.6981762705031721,0.12123346980970715,0.011791407281246231,0.0,0.0,0.0,0.03231961159396335,-290.67564217420914,585.3512843484183,595.6589519515759,0.09224185714201344,AB_Q_E_WOB,1.0,0.5869858843020831,sub20
-0.022889543397081297,0.014310433786361819,-0.015272490494097984,0.06760916611804335,6.036893457181658,6.0465365212505855,6.026234747415352,0.1561381198754165,0.4707300406896958,0.3716632005320437,0.3782525835191104,0.0,0.0,0.0,0.0038285215725395454,-288.1911394584784,580.3822789169568,590.6773974593357,0.09214518676419728,AB_Q_E_WOB,0.018469542818614126,1.0,sub41
-0.029197225385973438,-0.010478851560101504,-0.00562982246810792,-0.055630768660373135,5.974963629100799,6.117972651291143,6.115480673366142,0.14355967906821607,0.6966365545606443,0.8023717132818974,0.2748625019181882,0.0,0.0,0.0,0.03315633403098217,-622.6191599834708,1249.2383199669416,1259.5128768414625,0.1575485701868826,AB_Q_E_WOB,0.2285647548676157,1.0,sub42
0.1544400667824758,-0.0314996437985825,-0.07304452006976961,0.12018718556157527,6.067775710418771,5.9158805274432815,5.970821982868234,0.013446482701952292,0.5232912927766853,0.08263097186682263,0.10086228006591476,0.0,0.0,0.0,0.014678866898274134,-1429.4205783932666,2862.8411567865332,2873.133125721962,0.5570795917569005,AB_Q_E_WOB,0.04567605059856153,0.1727404858747992,sub43
-0.05313309205798159,0.012077756252562105,0.0489241242186097,0.16538647686196256,6.035848399432358,6.109113873388977,6.079715103392607,1.7637772267915558e-09,0.3499733711513221,7.682575276252721e-06,1.9507651524850978e-05,0.0,0.0,0.0,0.07408021268407461,282.2652914902796,-560.5305829805593,-550.221352266732,0.037669045939694085,AB_Q_E_WOB,0.4478909207269843,0.0001,sub44
-0.0412265911880958,0.04371169410652884,0.03495491238156195,-0.13985698478571454,5.927202644013463,5.961463734050348,5.916809663083169,9.128390002075303e-05,0.055840533203784924,0.07415840084775406,0.009787757484869227,0.0,0.0,0.0,0.01979838458008565,-464.706894264128,933.4137885282556,943.7198917981308,0.12116085569875715,AB_Q_E_WOB,0.9655300879651392,1.0,sub45
-0.04490369949001725,-0.016424792780821457,0.02173383907581017,0.012158600283942556,6.170145281211539,6.216541761544852,6.188890744657197,1.070539434382528e-05,0.2343878368072436,0.0639172457021461,0.7676446226725706,0.0,0.0,0.0,0.03238328835847204,190.48675536215362,-376.97351072430735,-366.6705397964978,0.043436913909421684,AB_Q_E_WOB,0.3439862031736128,1.0,sub46
-0.013661580726350616,-0.01830004799168511,0.013188467549448413,-0.13090347135732,6.038657973210803,5.959925206763357,5.958978653017963,0.01574687481102301,0.14489541925826138,0.22238552078828133,1.5053407037705041e-05,0.0,0.0,0.0,0.049271274384047326,292.3522381902426,-580.7044763804852,-570.3936837766918,0.03709322866197642,AB_Q_E_WOB,1.0,1.0,sub47
-0.06906562912137751,-0.005439170670764493,0.04446447071581325,0.11456743615161645,6.014885013878169,6.011464936921888,6.108027662337976,3.678274863262422e-15,0.709462673795338,0.0003709979790273503,0.010757467853856112,0.0,0.0,0.0,0.09259697162162096,113.71423700155493,-223.42847400310987,-213.13492964420456,0.04895006388044355,AB_Q_E_WOB,0.6222866030654903,1.0,sub48
-0.046667077009515806,0.00742559968345792,-0.03714940807741075,0.08373971361974886,6.102300890036798,6.0964121895003425,6.056758396199824,0.00017399581969253515,0.714375913085157,0.06747311694644226,0.5164149861909959,0.0,0.0,0.0,0.0162557187607546,-509.342518664246,1022.685037328492,1032.9848710007561,0.13025238654347954,AB_Q_E_WOB,0.8101359861261994,1.0,sub05
-0.02577439194425388,-0.002068666632570132,0.034187843799589314,0.0361662768004245,5.889463363939475,5.892185484208205,5.906582227638634,0.0008168674782774094,0.8069636946003875,5.6960059611285767e-05,0.3589036355158606,0.0,0.0,0.0,0.0244417797558546,603.9911776498844,-1203.9823552997689,-1193.6793843719595,0.02271859101506628,AB_Q_E_WOB,0.4805262661573582,0.0001,sub06
-0.07557845772587284,0.010783933034992838,0.15049392525029495,-0.12872744078577336,5.983736567596963,6.07023650797392,6.031983446751634,0.031378926835745405,0.6667131241735188,2.505186348757083e-09,0.05763028410710295,0.0,0.0,0.0,0.039187104811088995,-774.4827533243715,1552.965506648743,1563.2621981365432,0.19787161092434466,AB_Q_E_WOB,0.24744017794593864,0.0001,sub07
-131.1772790728792,-0.1198770480343616,0.05251140173746738,-1.4078696215257531,5.493243238544824,5.693940945833473,5.777551315939901,0.0002652820343736609,0.2328342606146625,0.5836901879086837,1.761105035169559e-14,7.251502377237001e-299,1.10361854e-316,0.0,0.0630491784901761,-2447.867241784855,4899.73448356971,4910.00904044423,2.8685414586327584,AB_Q_E_WOB,0.0002576403885620114,0.0001,sub08
-0.03972958407773422,0.02207574519403469,0.026522293709509592,0.08144629121216856,5.983941751876088,5.941965205864958,5.956483765145923,5.300465502690248e-12,0.008979523537135492,0.001721289375023934,0.004169804637054412,0.0,0.0,0.0,0.06645159019487967,607.9936763011876,-1211.9873526023753,-1201.6796849992174,0.022627032805056586,AB_Q_E_WOB,0.7063661548832261,0.3767782529438218,sub21
-0.033367077690596096,-0.015466608668227022,-0.025676447111356217,-0.6910610600844824,6.045348872357548,6.047457316543735,6.019176308641836,0.004868975969918966,0.5126881540797129,0.27725329089479434,5.1446842442997664e-14,0.0,0.0,0.0,0.051367579043576805,-704.2420455967173,1412.4840911934346,1422.7854941086193,0.17672089390151152,AB_Q_E_WOB,1.0000000000000002,9.9999999999989e-05,sub22
-0.026036189412002208,-0.0015889314675957,0.041432344448584714,0.03654881156425327,5.810928203862969,5.775322564522336,5.7416205401953055,4.230197423778924e-09,0.8565399648853357,2.744571332664735e-06,0.12613310381480833,0.0,0.0,0.0,0.07375443659160398,555.8848810433993,-1107.7697620867991,-1097.463658816924,0.024531274685785504,AB_Q_E_WOB,1.0,1.0,sub23
-0.06702242199734765,0.024607872892381418,-0.022672825370414013,0.02204128535970537,5.926264385801144,5.921062597197556,5.878627716434058,2.324032519555773e-09,0.014295084504819668,0.02340081423102551,0.33964258678872605,0.0,0.0,0.0,0.052173997046613414,394.74754139289513,-785.4950827857901,-775.1968195886752,0.031490740311110675,AB_Q_E_WOB,0.300748403724001,0.5588699964680184,sub24
-0.013102735957417844,0.006329122182044872,-0.027179931789089826,-0.0061717932591572044,5.90268374335573,5.864092897271861,5.936232888425751,0.04395616650764912,0.4453284110562412,0.0010657536100301477,0.7961567919794169,0.0,0.0,0.0,0.050747846025841266,631.3935049307875,-1258.787009861575,-1248.4715388930751,0.021898085938415742,AB_Q_E_WOB,0.5815276822703176,0.9161853364462429,sub25
-0.05503483551950526,0.01507461296785255,0.03711809122823942,0.10276054058236396,6.069280286131796,5.963063451639003,5.967805186483266,2.6877301789788263e-06,0.4089170482226088,0.042160539630541234,0.07477649334624432,0.0,0.0,0.0,0.04451896452918447,-378.9603666279263,761.9207332558526,772.2299639696798,0.1058479664125821,AB_Q_E_WOB,0.7610079759209452,0.0001,sub26
-0.09491208074579256,0.0413487192236332,0.011416199582899007,0.029618546864259267,6.029495065251393,6.044117295871103,6.011075789443723,3.023068195016905e-08,0.00138263556838255,0.3764479449946455,0.5421581043762922,0.0,0.0,0.0,0.036666210439112,64.47313721680962,-124.94627443361924,-114.6370437197919,0.052938927386777926,AB_Q_E_WOB,0.24023562538492416,0.004076277016118364,sub27
-0.08007180763056743,-0.03949567399826266,-0.003804940181622807,0.054088797838106606,6.072786697128414,6.023798420584638,5.992130762643333,0.07538368010947036,0.09324145770742603,0.8714526866169219,0.4795332480436356,0.0,0.0,0.0,0.011386551767876065,-701.4970780460961,1406.9941560921923,1417.3002593620677,0.17550766489319675,AB_Q_E_WOB,0.11567618141965105,0.09362401397636146,sub28
-0.03525542579424765,0.0365981286707328,-0.009774451299164945,0.06356672999590596,5.713936644875213,5.727368107537396,5.718728359523397,2.4049408553066e-08,2.886104770804215e-08,0.13681064505499255,0.026837873600684514,0.0,0.0,0.0,0.053614517035320164,929.6196667606067,-1855.2393335212128,-1844.939499848949,0.0136059429536071,AB_Q_E_WOB,0.4400849343852883,0.0001,sub29
-0.07550014735381591,-0.03682480967443694,0.017767433603101568,-0.4340148518550353,5.994857164597622,5.884707550507142,5.964216679772414,0.005588201604179993,0.2166102979430571,0.5519952543966701,3.052351600302603e-09,0.0,0.0,0.0,0.041150582801262936,-995.687073544446,1995.374147088892,2005.670838576692,0.2801776666533762,AB_Q_E_WOB,0.4125731977836837,1.0,sub30
-0.02702077452834412,0.015712930778308067,-0.0029310814401358326,0.026519473704266768,6.0083726649686415,5.992411979996367,5.979633416686813,0.000653427189636833,0.14611484320489984,0.7858890458580512,0.6987965542906375,0.0,0.0,0.0,0.014430721254217403,293.964877995478,-583.929755990956,-573.623652721081,0.03696011210330377,AB_Q_E_WOB,0.6341506447859567,0.0001,sub31
-0.008014228750733043,0.025493430832014247,0.08468599636225632,0.032634062301332145,5.867348525881778,5.8867924646377325,5.856867935844023,0.1836140962755355,0.003473570350675081,1.352150694280696e-21,0.3539363041689389,0.0,0.0,0.0,0.08125390884863026,567.1839854783966,-1130.3679709567932,-1120.0509429621343,0.024218131338233626,AB_Q_E_WOB,0.6894292145616976,0.5892431835413369,sub32
