,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,alpha_error,ccc,alpha_ccc,subject
0,-10.81288062297296,19.002223830889683,4.730809413112397,29.07514001665799,362.4352011108898,376.37939244236594,384.4387850361284,1.455705123075562e-09,1.539857972575474e-08,0.09642979203991438,0.04038451034164287,0.0,0.0,0.0,0.10399949194137503,-6811.430161670015,13630.86032334003,13651.4631291704,2557.3306167623296,AB_Q_E_alphaCCC_WOB,0.5630976194781869,0.26065707639489416,-0.4579395137983613,0.817198733760233,sub01
