,P_diff,congruency,hand,postError,block1,block2,block3,p_DIFF,CONGRUENCY,HAND,POSTeRROR,BLOCK1,BLOCK2,BLOCK3,rSquared,LLH,AIC,BIC,MSE,model,alpha,decay,alpha_error,subject
0,-0.09401083027810579,0.003462463975989788,0.004214369600247528,-0.04389456454474722,5.966537136687756,5.924122494627851,5.945026658493879,1.1642767646102762e-18,0.7547281201204064,0.7040417830118659,0.1314753296859007,0.0,0.0,0.0,0.07141378642122675,278.71791822077034,-551.4358364415407,-536.1283383742167,0.03700611930020751,SR_Q_D_E_WOB,0.6711979761040553,0.5377820677950605,0.9397526176114641,sub30
